2017-12-15,长江证券    ,002511,中顺洁柔 ,中顺洁柔(002511)产品升级渠道发力，铸就生活用纸品牌龙头-171215                                                                                                                                                                                                                                                                                                                                                                                                      ,http://www.51pdf.com.cn/report_gg_p387/                                                          ,51pdf,
2017-12-15,安信证券    ,300078,思创医惠 ,"
    投资建议:人工智能在今年上升为国家战略后,政府自上而下各个层面全力落实推进力度不断超预期,此次工信部印发《促进新一代人工智能产业发展三年行动计划(2018-2020年)》以重点智能产品规模化发展为首要目标,印证了我们2018年度策略《2018年:人工智能高歌猛进》中对人工智能从云到端发展趋势的判断,我们坚定看好这一国家战略方向,重点推荐科大讯飞、海康威视、大华股份、浪潮信息、富瀚微、同花顺、东方财富、东方网力、中科曙光、思创医惠、浙大网新、和而泰、神思电子等"                                                                                                                                                                                           ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024566/index.phtml,sina ,
2017-12-15,安信证券    ,300367,东方网力 ,"
    投资建议:人工智能在今年上升为国家战略后,政府自上而下各个层面全力落实推进力度不断超预期,此次工信部印发《促进新一代人工智能产业发展三年行动计划(2018-2020年)》以重点智能产品规模化发展为首要目标,印证了我们2018年度策略《2018年:人工智能高歌猛进》中对人工智能从云到端发展趋势的判断,我们坚定看好这一国家战略方向,重点推荐科大讯飞、海康威视、大华股份、浪潮信息、富瀚微、同花顺、东方财富、东方网力、中科曙光、思创医惠、浙大网新、和而泰、神思电子等"                                                                                                                                                                                           ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024566/index.phtml,sina ,
2017-12-15,安信证券    ,300479,神思电子 ,"
    投资建议:人工智能在今年上升为国家战略后,政府自上而下各个层面全力落实推进力度不断超预期,此次工信部印发《促进新一代人工智能产业发展三年行动计划(2018-2020年)》以重点智能产品规模化发展为首要目标,印证了我们2018年度策略《2018年:人工智能高歌猛进》中对人工智能从云到端发展趋势的判断,我们坚定看好这一国家战略方向,重点推荐科大讯飞、海康威视、大华股份、浪潮信息、富瀚微、同花顺、东方财富、东方网力、中科曙光、思创医惠、浙大网新、和而泰、神思电子等"                                                                                                                                                                                           ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024566/index.phtml,sina ,
2017-12-15,安信证券    ,300613,富瀚微  ,"
    投资建议:人工智能在今年上升为国家战略后,政府自上而下各个层面全力落实推进力度不断超预期,此次工信部印发《促进新一代人工智能产业发展三年行动计划(2018-2020年)》以重点智能产品规模化发展为首要目标,印证了我们2018年度策略《2018年:人工智能高歌猛进》中对人工智能从云到端发展趋势的判断,我们坚定看好这一国家战略方向,重点推荐科大讯飞、海康威视、大华股份、浪潮信息、富瀚微、同花顺、东方财富、东方网力、中科曙光、思创医惠、浙大网新、和而泰、神思电子等"                                                                                                                                                                                           ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024566/index.phtml,sina ,
2017-12-15,财富证券    ,600597,光明乳业 ,"光明乳业作为国内第三大乳企虽在产品和渠道上具备一定竞争优势,但面对伊利和蒙牛仍有压力"                                                                                                                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024554/index.phtml,sina ,
2017-12-15,财富证券    ,600597,光明乳业 ,"本次光明乳业布局香港市场醉翁之意不在酒,公司最终将剑指蓬勃发展的东南亚市场,为公司开拓新增长点"                                                                                                                                                                                                                                                                                                                                                                                           ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024554/index.phtml,sina ,
2017-12-15,财富证券    ,600597,光明乳业 ,"
    基于以上判断,我们预测:2017、2018、2019光明乳业每股收益分别为0.53、0.59、0.65元,对应市盈率分别为26.98、24.32、21.94倍,首次覆盖公司,给予“增持”评级"                                                                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024554/index.phtml,sina ,
2017-12-15,财富证券    ,600597,光明乳业 ,"莫斯利安酸奶为国内第一款常温酸奶,具有良好的风味和普通酸奶不具有的易于储藏、保质期长的特点,为光明乳业优势产品,销售额常年占公司两成以上"                                                                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024554/index.phtml,sina ,
2017-12-15,财富证券    ,600597,光明乳业 ,"推荐光明乳业动态点评:莫斯利安出海,望开拓新增长点"                                                                                                                                                                                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024554/index.phtml,sina ,
2017-12-15,财富证券    ,600597,光明乳业 ,"推荐光明乳业动态点评:莫斯利安出海,望开拓新增长点"                                                                                                                                                                                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024554/index.phtml,sina ,
2017-12-15,国信证券    ,002343,慈文传媒 ,"推荐慈文传媒:定增落地,精品剧项目快速推进可期"                                                                                                                                                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024522/index.phtml,sina ,
2017-12-15,国信证券    ,603708,家家悦  ,"推荐家家悦:山东西部扩张加速,收购维克再下一城"                                                                                                                                                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024510/index.phtml,sina ,
2017-12-15,国信证券    ,603708,家家悦  ,"推荐家家悦:山东西部扩张加速,收购维克再下一城"                                                                                                                                                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024510/index.phtml,sina ,
2017-12-15,东北证券    ,300098,高新兴  ,"推荐高新兴:物联网核心标的,外延拓展战略布局"                                                                                                                                                                                                                                                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024478/index.phtml,sina ,
2017-12-15,信达证券    ,000413,东旭光电 ,"
    今日披露,大股东增持标的股票有东旭光电、渤海金控等2只,大股东减持标的股票有宁波银行等1只"                                                                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024438/index.phtml,sina ,
2017-12-15,信达证券    ,000415,渤海金控 ,"
    今日披露,大股东增持标的股票有东旭光电、渤海金控等2只,大股东减持标的股票有宁波银行等1只"                                                                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024438/index.phtml,sina ,
2017-12-15,信达证券    ,002142,宁波银行 ,"
    今日披露,大股东增持标的股票有东旭光电、渤海金控等2只,大股东减持标的股票有宁波银行等1只"                                                                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024438/index.phtml,sina ,
2017-12-15,申万宏源    ,600803,新奥股份 ,推荐新奥股份:受益油价与甲醇价格上涨的弹性标的                                                                                                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024407/index.phtml,sina ,
2017-12-15,申万宏源    ,600803,新奥股份 ,推荐新奥股份:受益油价与甲醇价格上涨的弹性标的                                                                                                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024407/index.phtml,sina ,
2017-12-15,申万宏源    ,600803,新奥股份 ,推荐新奥股份:受益油价与甲醇价格上涨的弹性标的                                                                                                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024407/index.phtml,sina ,
2017-12-15,安信证券    ,600161,天坛生物 ,"推荐天坛生物:中生三所血制资产注入方案落地,蓉生股权持有比例超预期"                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024370/index.phtml,sina ,
2017-12-15,安信证券    ,600809,山西汾酒 ,"我们此前分析判断山西汾酒股份公司制定2017年的营收增长目标在30%-35%之间,由于4季度收力,预计年度营收增速35%附近,低于1-9月增速"                                                                                                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024362/index.phtml,sina ,
2017-12-15,安信证券    ,600809,山西汾酒 ,"推荐山西汾酒:4季度减弱发货,2018年再度发力可期"                                                                                                                                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024362/index.phtml,sina ,
2017-12-15,平安证券    ,600466,蓝光发展 ,建议关注以下投资主线:1)融资渠道畅通、资金及管控优势明显、受益集中度提升的低估值龙头万科、保利、金地、招商等;2)模式独特或销售靓丽的高成长个股华夏、新城、荣盛等;3)存在边际改善或拐点的二线龙头阳光城、蓝光发展等;4)兼具业绩支撑的租赁主题概念股世联行、天健集团等                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024360/index.phtml,sina ,
2017-12-15,平安证券    ,000090,天健集团 ,建议关注以下投资主线:1)融资渠道畅通、资金及管控优势明显、受益集中度提升的低估值龙头万科、保利、金地、招商等;2)模式独特或销售靓丽的高成长个股华夏、新城、荣盛等;3)存在边际改善或拐点的二线龙头阳光城、蓝光发展等;4)兼具业绩支撑的租赁主题概念股世联行、天健集团等                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024360/index.phtml,sina ,
2017-12-15,平安证券    ,000671,阳光城  ,建议关注以下投资主线:1)融资渠道畅通、资金及管控优势明显、受益集中度提升的低估值龙头万科、保利、金地、招商等;2)模式独特或销售靓丽的高成长个股华夏、新城、荣盛等;3)存在边际改善或拐点的二线龙头阳光城、蓝光发展等;4)兼具业绩支撑的租赁主题概念股世联行、天健集团等                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024360/index.phtml,sina ,
2017-12-15,平安证券    ,002285,世联行  ,建议关注以下投资主线:1)融资渠道畅通、资金及管控优势明显、受益集中度提升的低估值龙头万科、保利、金地、招商等;2)模式独特或销售靓丽的高成长个股华夏、新城、荣盛等;3)存在边际改善或拐点的二线龙头阳光城、蓝光发展等;4)兼具业绩支撑的租赁主题概念股世联行、天健集团等                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024360/index.phtml,sina ,
2017-12-15,平安证券    ,600466,蓝光发展 ,建议关注以下投资主线:1)融资渠道畅通、资金及管控优势明显、受益集中度提升的低估值龙头万科、保利、金地、招商等;2)模式独特或销售靓丽的高成长个股华夏、新城、荣盛等;3)存在边际改善或拐点的二线龙头阳光城、蓝光发展等;4)兼具业绩支撑的租赁主题概念股世联行、天健集团等                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024360/index.phtml,sina ,
2017-12-15,平安证券    ,000090,天健集团 ,建议关注以下投资主线:1)融资渠道畅通、资金及管控优势明显、受益集中度提升的低估值龙头万科、保利、金地、招商等;2)模式独特或销售靓丽的高成长个股华夏、新城、荣盛等;3)存在边际改善或拐点的二线龙头阳光城、蓝光发展等;4)兼具业绩支撑的租赁主题概念股世联行、天健集团等                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024360/index.phtml,sina ,
2017-12-15,平安证券    ,000671,阳光城  ,建议关注以下投资主线:1)融资渠道畅通、资金及管控优势明显、受益集中度提升的低估值龙头万科、保利、金地、招商等;2)模式独特或销售靓丽的高成长个股华夏、新城、荣盛等;3)存在边际改善或拐点的二线龙头阳光城、蓝光发展等;4)兼具业绩支撑的租赁主题概念股世联行、天健集团等                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024360/index.phtml,sina ,
2017-12-15,平安证券    ,002285,世联行  ,建议关注以下投资主线:1)融资渠道畅通、资金及管控优势明显、受益集中度提升的低估值龙头万科、保利、金地、招商等;2)模式独特或销售靓丽的高成长个股华夏、新城、荣盛等;3)存在边际改善或拐点的二线龙头阳光城、蓝光发展等;4)兼具业绩支撑的租赁主题概念股世联行、天健集团等                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024360/index.phtml,sina ,
2017-12-15,平安证券    ,600466,蓝光发展 ,建议关注以下投资主线:1)融资渠道畅通、资金及管控优势明显、受益集中度提升的低估值龙头万科、保利、金地、招商等;2)模式独特或销售靓丽的高成长个股华夏、新城、荣盛等;3)存在边际改善或拐点的二线龙头阳光城、蓝光发展等;4)兼具业绩支撑的租赁主题概念股世联行、天健集团等                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024360/index.phtml,sina ,
2017-12-15,平安证券    ,000090,天健集团 ,建议关注以下投资主线:1)融资渠道畅通、资金及管控优势明显、受益集中度提升的低估值龙头万科、保利、金地、招商等;2)模式独特或销售靓丽的高成长个股华夏、新城、荣盛等;3)存在边际改善或拐点的二线龙头阳光城、蓝光发展等;4)兼具业绩支撑的租赁主题概念股世联行、天健集团等                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024360/index.phtml,sina ,
2017-12-15,平安证券    ,000671,阳光城  ,建议关注以下投资主线:1)融资渠道畅通、资金及管控优势明显、受益集中度提升的低估值龙头万科、保利、金地、招商等;2)模式独特或销售靓丽的高成长个股华夏、新城、荣盛等;3)存在边际改善或拐点的二线龙头阳光城、蓝光发展等;4)兼具业绩支撑的租赁主题概念股世联行、天健集团等                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024360/index.phtml,sina ,
2017-12-15,平安证券    ,002285,世联行  ,建议关注以下投资主线:1)融资渠道畅通、资金及管控优势明显、受益集中度提升的低估值龙头万科、保利、金地、招商等;2)模式独特或销售靓丽的高成长个股华夏、新城、荣盛等;3)存在边际改善或拐点的二线龙头阳光城、蓝光发展等;4)兼具业绩支撑的租赁主题概念股世联行、天健集团等                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024360/index.phtml,sina ,
2017-12-15,财富证券    ,600276,恒瑞医药 ,建议关注恒瑞医药(600276                                                                                                                                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024343/index.phtml,sina ,
2017-12-15,东海证券股份  ,601579,会稽山  ,"会稽山此次收购咸亨,意在切入调味料酒细分市场,开辟新的销售增长点"                                                                                                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024339/index.phtml,sina ,
2017-12-15,东海证券股份  ,603288,海天味业 ,本月继续推荐茅台、伊利、海天味业等龙头                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024339/index.phtml,sina ,
2017-12-15,东吴证券    ,600346,恒力股份 ,"推荐恒力股份:涤纶长丝高端化,PTA+炼化弹性大"                                                                                                                                                                                                                                                                                                                                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024337/index.phtml,sina ,
2017-12-15,广发证券    ,600029,南方航空 ,建议关注:南方航空、中国国航                                                                                                                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024335/index.phtml,sina ,
2017-12-15,广发证券    ,601111,中国国航 ,建议关注:南方航空、中国国航                                                                                                                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024335/index.phtml,sina ,
2017-12-15,广发证券    ,002120,韵达股份 ,建议关注软实力突出+市占率提升的韵达股份                                                                                                                                                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024335/index.phtml,sina ,
2017-12-15,广发证券    ,002120,韵达股份 ,建议关注软实力突出+市占率提升的韵达股份                                                                                                                                                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024335/index.phtml,sina ,
2017-12-15,广发证券    ,601919,中远海控 ,建议关注:中远海控                                                                                                                                                                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024335/index.phtml,sina ,
2017-12-15,广发证券    ,600009,上海机场 ,"我们以1、产能空间充裕;2、未来无大规模与航线结构不匹配的资本开支的逻辑筛选个股,建议关注:上海机场"                                                                                                                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024335/index.phtml,sina ,
2017-12-15,广发证券    ,601006,大秦铁路 ,"铁路板块,大秦铁路作为最典型的“低估值高分红行业龙头”,是我们重点推荐的标的"                                                                                                                                                                                                                                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024335/index.phtml,sina ,
2017-12-15,广发证券    ,600153,建发股份 ," 供应链板块推荐受益于大宗贸易回暖的大宗供应链企业,我们认为在这轮上升周期中,龙头企业受益最为明显,建议关注:建发股份"                                                                                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024335/index.phtml,sina ,
2017-12-15,广发证券    ,600153,建发股份 ," 供应链板块推荐受益于大宗贸易回暖的大宗供应链企业,我们认为在这轮上升周期中,龙头企业受益最为明显,建议关注:建发股份"                                                                                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024335/index.phtml,sina ,
2017-12-15,广发证券    ,600153,建发股份 ," 供应链板块推荐受益于大宗贸易回暖的大宗供应链企业,我们认为在这轮上升周期中,龙头企业受益最为明显,建议关注:建发股份"                                                                                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024335/index.phtml,sina ,
2017-12-15,广发证券    ,300316,晶盛机电 ,"此外,从中长期的角度,我们看好新能源产业链、泛半导体领域的优势设备企业,包括先导智能、晶盛机电*等"                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024325/index.phtml,sina ,
2017-12-15,广发证券    ,300450,先导智能 ,"此外,从中长期的角度,我们看好新能源产业链、泛半导体领域的优势设备企业,包括先导智能、晶盛机电*等"                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024325/index.phtml,sina ,
2017-12-15,国泰君安    ,601186,中国铁建 ,"维持中国铁建(01186HK)、中交建(01800HK)、中国中车(01766HK)及株洲中车时代电气(03898HK)的“收集”评级,以及中国中铁(00390HK)的“买入”评级"                                                                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024321/index.phtml,sina ,
2017-12-15,国泰君安    ,601390,中国中铁 ,"维持中国铁建(01186HK)、中交建(01800HK)、中国中车(01766HK)及株洲中车时代电气(03898HK)的“收集”评级,以及中国中铁(00390HK)的“买入”评级"                                                                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024321/index.phtml,sina ,
2017-12-15,国泰君安    ,601766,中国中车 ,"维持中国铁建(01186HK)、中交建(01800HK)、中国中车(01766HK)及株洲中车时代电气(03898HK)的“收集”评级,以及中国中铁(00390HK)的“买入”评级"                                                                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024321/index.phtml,sina ,
2017-12-15,财富证券    ,000338,潍柴动力 ,"
    受益于重卡市场高增长,行业景气度持续提升,重点关注重卡产业链龙头竞争优势明显且业绩高速增长公司中国重汽和潍柴动力"                                                                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024317/index.phtml,sina ,
2017-12-15,财富证券    ,000951,中国重汽 ,"
    受益于重卡市场高增长,行业景气度持续提升,重点关注重卡产业链龙头竞争优势明显且业绩高速增长公司中国重汽和潍柴动力"                                                                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024317/index.phtml,sina ,
2017-12-15,财富证券    ,000338,潍柴动力 ,"
    受益于重卡市场高增长,行业景气度持续提升,重点关注重卡产业链龙头竞争优势明显且业绩高速增长公司中国重汽和潍柴动力"                                                                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024317/index.phtml,sina ,
2017-12-15,财富证券    ,000951,中国重汽 ,"
    受益于重卡市场高增长,行业景气度持续提升,重点关注重卡产业链龙头竞争优势明显且业绩高速增长公司中国重汽和潍柴动力"                                                                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024317/index.phtml,sina ,
2017-12-15,财富证券    ,000338,潍柴动力 ,"
    受益于重卡市场高增长,行业景气度持续提升,重点关注重卡产业链龙头竞争优势明显且业绩高速增长公司中国重汽和潍柴动力"                                                                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024317/index.phtml,sina ,
2017-12-15,财富证券    ,000951,中国重汽 ,"
    受益于重卡市场高增长,行业景气度持续提升,重点关注重卡产业链龙头竞争优势明显且业绩高速增长公司中国重汽和潍柴动力"                                                                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024317/index.phtml,sina ,
2017-12-15,财富证券    ,000338,潍柴动力 ,"
    受益于重卡市场高增长,行业景气度持续提升,重点关注重卡产业链龙头竞争优势明显且业绩高速增长公司中国重汽和潍柴动力"                                                                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024317/index.phtml,sina ,
2017-12-15,财富证券    ,000951,中国重汽 ,"
    受益于重卡市场高增长,行业景气度持续提升,重点关注重卡产业链龙头竞争优势明显且业绩高速增长公司中国重汽和潍柴动力"                                                                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024317/index.phtml,sina ,
2017-12-15,财富证券    ,601238,广汽集团 ,"
    今年以来我们重点推荐自主品牌乘用车崛起带来的投资机会,我们在海外汽车周报的核心观点中持续推荐吉利汽车和广汽集团,自5月中旬以来实现不错的收益"                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024317/index.phtml,sina ,
2017-12-15,中银国际    ,600048,保利地产 ,"策略方面,我们认为行业的行政调控政策已边际见底,部分短期政策将让位于长效机制,叠加一二线城市成交量降幅出现收窄趋势,我们对四季度保持谨慎乐观的判断,维持板块中立评级,推荐组合: 1)龙头房企:保利地产、金地集团、新城控股;2)区域主题:华夏幸福、北京城建、招商蛇口;3)REITs受益题材:光大嘉宝、金融街、世茂股份等"                                                                                                                                                                                                                                                                           ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4024315/index.phtml,sina ,
