2017-11-30,国泰君安      ,601636,旗滨集团 ,"推荐旗滨集团:浮法格局改善,旗滨开启2.0时代"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4004972/index.phtml,sina,
2017-11-30,申万宏源      ,002572,索菲亚  ,"推荐:定制领域看好龙头的市占率提升能力:索菲亚(9月起衣柜和橱柜部分产品加大市场营销力度,加快行业整合步伐,预计17Q4订单增长将有所提速(双十一订单大幅增长);近期公司股价调整,目前股价对应2017-2018年PE 分别为35倍和26倍,可基于长期逐步配置),欧派家居(定制橱柜行业龙头,规模优势突出,衣柜业务快速发力,加快开店,稳步推进大家居战略,17Q3橱柜、衣柜业务发展加速);成品家居估值相对较低,未来增速稳健,看好:顾家家居(主打产品沙发受益于行业集中度提升;循序渐进拓展品类扩张,打造优势产品矩阵,新品类快速增长,转型平台型公司有望穿越周期),美克家居(收入逐季提速,持续推进多品牌多品类战略,股权激励增长目标提供安全边际,新一期员工持股计划购买完成)、大亚圣象(三四五线城市渠道充分下沉+旧房翻新占比高,对地产调控不敏感"                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4004941/index.phtml,sina,
2017-11-30,申万宏源      ,600337,美克家居 ,"推荐:定制领域看好龙头的市占率提升能力:索菲亚(9月起衣柜和橱柜部分产品加大市场营销力度,加快行业整合步伐,预计17Q4订单增长将有所提速(双十一订单大幅增长);近期公司股价调整,目前股价对应2017-2018年PE 分别为35倍和26倍,可基于长期逐步配置),欧派家居(定制橱柜行业龙头,规模优势突出,衣柜业务快速发力,加快开店,稳步推进大家居战略,17Q3橱柜、衣柜业务发展加速);成品家居估值相对较低,未来增速稳健,看好:顾家家居(主打产品沙发受益于行业集中度提升;循序渐进拓展品类扩张,打造优势产品矩阵,新品类快速增长,转型平台型公司有望穿越周期),美克家居(收入逐季提速,持续推进多品牌多品类战略,股权激励增长目标提供安全边际,新一期员工持股计划购买完成)、大亚圣象(三四五线城市渠道充分下沉+旧房翻新占比高,对地产调控不敏感"                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4004941/index.phtml,sina,
2017-11-30,申万宏源      ,603816,顾家家居 ,"推荐:定制领域看好龙头的市占率提升能力:索菲亚(9月起衣柜和橱柜部分产品加大市场营销力度,加快行业整合步伐,预计17Q4订单增长将有所提速(双十一订单大幅增长);近期公司股价调整,目前股价对应2017-2018年PE 分别为35倍和26倍,可基于长期逐步配置),欧派家居(定制橱柜行业龙头,规模优势突出,衣柜业务快速发力,加快开店,稳步推进大家居战略,17Q3橱柜、衣柜业务发展加速);成品家居估值相对较低,未来增速稳健,看好:顾家家居(主打产品沙发受益于行业集中度提升;循序渐进拓展品类扩张,打造优势产品矩阵,新品类快速增长,转型平台型公司有望穿越周期),美克家居(收入逐季提速,持续推进多品牌多品类战略,股权激励增长目标提供安全边际,新一期员工持股计划购买完成)、大亚圣象(三四五线城市渠道充分下沉+旧房翻新占比高,对地产调控不敏感"                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4004941/index.phtml,sina,
2017-11-30,申万宏源      ,603833,欧派家居 ,"推荐:定制领域看好龙头的市占率提升能力:索菲亚(9月起衣柜和橱柜部分产品加大市场营销力度,加快行业整合步伐,预计17Q4订单增长将有所提速(双十一订单大幅增长);近期公司股价调整,目前股价对应2017-2018年PE 分别为35倍和26倍,可基于长期逐步配置),欧派家居(定制橱柜行业龙头,规模优势突出,衣柜业务快速发力,加快开店,稳步推进大家居战略,17Q3橱柜、衣柜业务发展加速);成品家居估值相对较低,未来增速稳健,看好:顾家家居(主打产品沙发受益于行业集中度提升;循序渐进拓展品类扩张,打造优势产品矩阵,新品类快速增长,转型平台型公司有望穿越周期),美克家居(收入逐季提速,持续推进多品牌多品类战略,股权激励增长目标提供安全边际,新一期员工持股计划购买完成)、大亚圣象(三四五线城市渠道充分下沉+旧房翻新占比高,对地产调控不敏感"                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4004941/index.phtml,sina,
2017-11-30,申万宏源      ,000910,大亚圣象 ,"推荐:定制领域看好龙头的市占率提升能力:索菲亚(9月起衣柜和橱柜部分产品加大市场营销力度,加快行业整合步伐,预计17Q4订单增长将有所提速(双十一订单大幅增长);近期公司股价调整,目前股价对应2017-2018年PE 分别为35倍和26倍,可基于长期逐步配置),欧派家居(定制橱柜行业龙头,规模优势突出,衣柜业务快速发力,加快开店,稳步推进大家居战略,17Q3橱柜、衣柜业务发展加速);成品家居估值相对较低,未来增速稳健,看好:顾家家居(主打产品沙发受益于行业集中度提升;循序渐进拓展品类扩张,打造优势产品矩阵,新品类快速增长,转型平台型公司有望穿越周期),美克家居(收入逐季提速,持续推进多品牌多品类战略,股权激励增长目标提供安全边际,新一期员工持股计划购买完成)、大亚圣象(三四五线城市渠道充分下沉+旧房翻新占比高,对地产调控不敏感"                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4004941/index.phtml,sina,
2017-11-30,申万宏源      ,002572,索菲亚  ,"推荐:定制领域看好龙头的市占率提升能力:索菲亚(9月起衣柜和橱柜部分产品加大市场营销力度,加快行业整合步伐,预计17Q4订单增长将有所提速(双十一订单大幅增长);近期公司股价调整,目前股价对应2017-2018年PE 分别为35倍和26倍,可基于长期逐步配置),欧派家居(定制橱柜行业龙头,规模优势突出,衣柜业务快速发力,加快开店,稳步推进大家居战略,17Q3橱柜、衣柜业务发展加速);成品家居估值相对较低,未来增速稳健,看好:顾家家居(主打产品沙发受益于行业集中度提升;循序渐进拓展品类扩张,打造优势产品矩阵,新品类快速增长,转型平台型公司有望穿越周期),美克家居(收入逐季提速,持续推进多品牌多品类战略,股权激励增长目标提供安全边际,新一期员工持股计划购买完成)、大亚圣象(三四五线城市渠道充分下沉+旧房翻新占比高,对地产调控不敏感"                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4004941/index.phtml,sina,
2017-11-30,申万宏源      ,600337,美克家居 ,"推荐:定制领域看好龙头的市占率提升能力:索菲亚(9月起衣柜和橱柜部分产品加大市场营销力度,加快行业整合步伐,预计17Q4订单增长将有所提速(双十一订单大幅增长);近期公司股价调整,目前股价对应2017-2018年PE 分别为35倍和26倍,可基于长期逐步配置),欧派家居(定制橱柜行业龙头,规模优势突出,衣柜业务快速发力,加快开店,稳步推进大家居战略,17Q3橱柜、衣柜业务发展加速);成品家居估值相对较低,未来增速稳健,看好:顾家家居(主打产品沙发受益于行业集中度提升;循序渐进拓展品类扩张,打造优势产品矩阵,新品类快速增长,转型平台型公司有望穿越周期),美克家居(收入逐季提速,持续推进多品牌多品类战略,股权激励增长目标提供安全边际,新一期员工持股计划购买完成)、大亚圣象(三四五线城市渠道充分下沉+旧房翻新占比高,对地产调控不敏感"                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4004941/index.phtml,sina,
2017-11-30,申万宏源      ,603816,顾家家居 ,"推荐:定制领域看好龙头的市占率提升能力:索菲亚(9月起衣柜和橱柜部分产品加大市场营销力度,加快行业整合步伐,预计17Q4订单增长将有所提速(双十一订单大幅增长);近期公司股价调整,目前股价对应2017-2018年PE 分别为35倍和26倍,可基于长期逐步配置),欧派家居(定制橱柜行业龙头,规模优势突出,衣柜业务快速发力,加快开店,稳步推进大家居战略,17Q3橱柜、衣柜业务发展加速);成品家居估值相对较低,未来增速稳健,看好:顾家家居(主打产品沙发受益于行业集中度提升;循序渐进拓展品类扩张,打造优势产品矩阵,新品类快速增长,转型平台型公司有望穿越周期),美克家居(收入逐季提速,持续推进多品牌多品类战略,股权激励增长目标提供安全边际,新一期员工持股计划购买完成)、大亚圣象(三四五线城市渠道充分下沉+旧房翻新占比高,对地产调控不敏感"                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4004941/index.phtml,sina,
2017-11-30,申万宏源      ,603833,欧派家居 ,"推荐:定制领域看好龙头的市占率提升能力:索菲亚(9月起衣柜和橱柜部分产品加大市场营销力度,加快行业整合步伐,预计17Q4订单增长将有所提速(双十一订单大幅增长);近期公司股价调整,目前股价对应2017-2018年PE 分别为35倍和26倍,可基于长期逐步配置),欧派家居(定制橱柜行业龙头,规模优势突出,衣柜业务快速发力,加快开店,稳步推进大家居战略,17Q3橱柜、衣柜业务发展加速);成品家居估值相对较低,未来增速稳健,看好:顾家家居(主打产品沙发受益于行业集中度提升;循序渐进拓展品类扩张,打造优势产品矩阵,新品类快速增长,转型平台型公司有望穿越周期),美克家居(收入逐季提速,持续推进多品牌多品类战略,股权激励增长目标提供安全边际,新一期员工持股计划购买完成)、大亚圣象(三四五线城市渠道充分下沉+旧房翻新占比高,对地产调控不敏感"                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4004941/index.phtml,sina,
2017-11-30,申万宏源      ,000910,大亚圣象 ,"推荐:定制领域看好龙头的市占率提升能力:索菲亚(9月起衣柜和橱柜部分产品加大市场营销力度,加快行业整合步伐,预计17Q4订单增长将有所提速(双十一订单大幅增长);近期公司股价调整,目前股价对应2017-2018年PE 分别为35倍和26倍,可基于长期逐步配置),欧派家居(定制橱柜行业龙头,规模优势突出,衣柜业务快速发力,加快开店,稳步推进大家居战略,17Q3橱柜、衣柜业务发展加速);成品家居估值相对较低,未来增速稳健,看好:顾家家居(主打产品沙发受益于行业集中度提升;循序渐进拓展品类扩张,打造优势产品矩阵,新品类快速增长,转型平台型公司有望穿越周期),美克家居(收入逐季提速,持续推进多品牌多品类战略,股权激励增长目标提供安全边际,新一期员工持股计划购买完成)、大亚圣象(三四五线城市渠道充分下沉+旧房翻新占比高,对地产调控不敏感"                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4004941/index.phtml,sina,
2017-11-30,申万宏源      ,002572,索菲亚  ,"推荐:定制领域看好龙头的市占率提升能力:索菲亚(9月起衣柜和橱柜部分产品加大市场营销力度,加快行业整合步伐,预计17Q4订单增长将有所提速(双十一订单大幅增长);近期公司股价调整,目前股价对应2017-2018年PE 分别为35倍和26倍,可基于长期逐步配置),欧派家居(定制橱柜行业龙头,规模优势突出,衣柜业务快速发力,加快开店,稳步推进大家居战略,17Q3橱柜、衣柜业务发展加速);成品家居估值相对较低,未来增速稳健,看好:顾家家居(主打产品沙发受益于行业集中度提升;循序渐进拓展品类扩张,打造优势产品矩阵,新品类快速增长,转型平台型公司有望穿越周期),美克家居(收入逐季提速,持续推进多品牌多品类战略,股权激励增长目标提供安全边际,新一期员工持股计划购买完成)、大亚圣象(三四五线城市渠道充分下沉+旧房翻新占比高,对地产调控不敏感"                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4004941/index.phtml,sina,
2017-11-30,申万宏源      ,600337,美克家居 ,"推荐:定制领域看好龙头的市占率提升能力:索菲亚(9月起衣柜和橱柜部分产品加大市场营销力度,加快行业整合步伐,预计17Q4订单增长将有所提速(双十一订单大幅增长);近期公司股价调整,目前股价对应2017-2018年PE 分别为35倍和26倍,可基于长期逐步配置),欧派家居(定制橱柜行业龙头,规模优势突出,衣柜业务快速发力,加快开店,稳步推进大家居战略,17Q3橱柜、衣柜业务发展加速);成品家居估值相对较低,未来增速稳健,看好:顾家家居(主打产品沙发受益于行业集中度提升;循序渐进拓展品类扩张,打造优势产品矩阵,新品类快速增长,转型平台型公司有望穿越周期),美克家居(收入逐季提速,持续推进多品牌多品类战略,股权激励增长目标提供安全边际,新一期员工持股计划购买完成)、大亚圣象(三四五线城市渠道充分下沉+旧房翻新占比高,对地产调控不敏感"                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4004941/index.phtml,sina,
2017-11-30,申万宏源      ,603816,顾家家居 ,"推荐:定制领域看好龙头的市占率提升能力:索菲亚(9月起衣柜和橱柜部分产品加大市场营销力度,加快行业整合步伐,预计17Q4订单增长将有所提速(双十一订单大幅增长);近期公司股价调整,目前股价对应2017-2018年PE 分别为35倍和26倍,可基于长期逐步配置),欧派家居(定制橱柜行业龙头,规模优势突出,衣柜业务快速发力,加快开店,稳步推进大家居战略,17Q3橱柜、衣柜业务发展加速);成品家居估值相对较低,未来增速稳健,看好:顾家家居(主打产品沙发受益于行业集中度提升;循序渐进拓展品类扩张,打造优势产品矩阵,新品类快速增长,转型平台型公司有望穿越周期),美克家居(收入逐季提速,持续推进多品牌多品类战略,股权激励增长目标提供安全边际,新一期员工持股计划购买完成)、大亚圣象(三四五线城市渠道充分下沉+旧房翻新占比高,对地产调控不敏感"                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4004941/index.phtml,sina,
