2018-03-07,中金公司    ,600273,嘉化能源 ,嘉化能源(600273)重组预案修订稿出炉-180307                                                                                                                                                                                                                                         ,http://www.51pdf.com.cn/report_gg_p1/                                                            ,51pdf,
2018-03-07,国信证券    ,000826,启迪桑德 ,"此次工作报告提出要“加大污水处理设施建设力度,完善收费政策”预计主要针对村镇污水处理,对村镇污水处理行业是利好,推荐标的碧水源,国祯环保,启迪桑德"                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115135/index.phtml,sina ,
2018-03-07,国信证券    ,300070,碧水源  ,"此次工作报告提出要“加大污水处理设施建设力度,完善收费政策”预计主要针对村镇污水处理,对村镇污水处理行业是利好,推荐标的碧水源,国祯环保,启迪桑德"                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115135/index.phtml,sina ,
2018-03-07,国信证券    ,300388,国祯环保 ,"此次工作报告提出要“加大污水处理设施建设力度,完善收费政策”预计主要针对村镇污水处理,对村镇污水处理行业是利好,推荐标的碧水源,国祯环保,启迪桑德"                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115135/index.phtml,sina ,
2018-03-07,国信证券    ,000968,蓝焰控股 ,"推荐标的蓝焰控股,新奥能源"                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115135/index.phtml,sina ,
2018-03-07,东北证券    ,000802,北京文化 ,"推荐北京文化:业绩承诺到期,主营依旧稳增"                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115132/index.phtml,sina ,
2018-03-07,长城证券    ,000513,丽珠集团 ,"在业绩预增的公司中,我们认为智飞生物、丽珠集团、泰格医药、亿帆医药、美年健康、爱尔眼科、乐普医疗、安科生物、康弘药业的业绩增长确定性和持续性较强,建议积极关注"                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115126/index.phtml,sina ,
2018-03-07,长城证券    ,002019,亿帆医药 ,"在业绩预增的公司中,我们认为智飞生物、丽珠集团、泰格医药、亿帆医药、美年健康、爱尔眼科、乐普医疗、安科生物、康弘药业的业绩增长确定性和持续性较强,建议积极关注"                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115126/index.phtml,sina ,
2018-03-07,长城证券    ,002044,美年健康 ,"在业绩预增的公司中,我们认为智飞生物、丽珠集团、泰格医药、亿帆医药、美年健康、爱尔眼科、乐普医疗、安科生物、康弘药业的业绩增长确定性和持续性较强,建议积极关注"                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115126/index.phtml,sina ,
2018-03-07,长城证券    ,002773,康弘药业 ,"在业绩预增的公司中,我们认为智飞生物、丽珠集团、泰格医药、亿帆医药、美年健康、爱尔眼科、乐普医疗、安科生物、康弘药业的业绩增长确定性和持续性较强,建议积极关注"                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115126/index.phtml,sina ,
2018-03-07,长城证券    ,300003,乐普医疗 ,"在业绩预增的公司中,我们认为智飞生物、丽珠集团、泰格医药、亿帆医药、美年健康、爱尔眼科、乐普医疗、安科生物、康弘药业的业绩增长确定性和持续性较强,建议积极关注"                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115126/index.phtml,sina ,
2018-03-07,长城证券    ,300009,安科生物 ,"在业绩预增的公司中,我们认为智飞生物、丽珠集团、泰格医药、亿帆医药、美年健康、爱尔眼科、乐普医疗、安科生物、康弘药业的业绩增长确定性和持续性较强,建议积极关注"                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115126/index.phtml,sina ,
2018-03-07,长城证券    ,300015,爱尔眼科 ,"在业绩预增的公司中,我们认为智飞生物、丽珠集团、泰格医药、亿帆医药、美年健康、爱尔眼科、乐普医疗、安科生物、康弘药业的业绩增长确定性和持续性较强,建议积极关注"                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115126/index.phtml,sina ,
2018-03-07,长城证券    ,300122,智飞生物 ,"在业绩预增的公司中,我们认为智飞生物、丽珠集团、泰格医药、亿帆医药、美年健康、爱尔眼科、乐普医疗、安科生物、康弘药业的业绩增长确定性和持续性较强,建议积极关注"                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115126/index.phtml,sina ,
2018-03-07,长城证券    ,300347,泰格医药 ,"在业绩预增的公司中,我们认为智飞生物、丽珠集团、泰格医药、亿帆医药、美年健康、爱尔眼科、乐普医疗、安科生物、康弘药业的业绩增长确定性和持续性较强,建议积极关注"                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115126/index.phtml,sina ,
2018-03-07,长城证券    ,000513,丽珠集团 ,"在业绩预增的公司中,我们认为智飞生物、丽珠集团、泰格医药、亿帆医药、美年健康、爱尔眼科、乐普医疗、安科生物、康弘药业的业绩增长确定性和持续性较强,建议积极关注"                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115126/index.phtml,sina ,
2018-03-07,长城证券    ,002019,亿帆医药 ,"在业绩预增的公司中,我们认为智飞生物、丽珠集团、泰格医药、亿帆医药、美年健康、爱尔眼科、乐普医疗、安科生物、康弘药业的业绩增长确定性和持续性较强,建议积极关注"                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115126/index.phtml,sina ,
2018-03-07,长城证券    ,002044,美年健康 ,"在业绩预增的公司中,我们认为智飞生物、丽珠集团、泰格医药、亿帆医药、美年健康、爱尔眼科、乐普医疗、安科生物、康弘药业的业绩增长确定性和持续性较强,建议积极关注"                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115126/index.phtml,sina ,
2018-03-07,长城证券    ,002773,康弘药业 ,"在业绩预增的公司中,我们认为智飞生物、丽珠集团、泰格医药、亿帆医药、美年健康、爱尔眼科、乐普医疗、安科生物、康弘药业的业绩增长确定性和持续性较强,建议积极关注"                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115126/index.phtml,sina ,
2018-03-07,长城证券    ,300003,乐普医疗 ,"在业绩预增的公司中,我们认为智飞生物、丽珠集团、泰格医药、亿帆医药、美年健康、爱尔眼科、乐普医疗、安科生物、康弘药业的业绩增长确定性和持续性较强,建议积极关注"                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115126/index.phtml,sina ,
2018-03-07,长城证券    ,300009,安科生物 ,"在业绩预增的公司中,我们认为智飞生物、丽珠集团、泰格医药、亿帆医药、美年健康、爱尔眼科、乐普医疗、安科生物、康弘药业的业绩增长确定性和持续性较强,建议积极关注"                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115126/index.phtml,sina ,
2018-03-07,长城证券    ,300015,爱尔眼科 ,"在业绩预增的公司中,我们认为智飞生物、丽珠集团、泰格医药、亿帆医药、美年健康、爱尔眼科、乐普医疗、安科生物、康弘药业的业绩增长确定性和持续性较强,建议积极关注"                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115126/index.phtml,sina ,
2018-03-07,长城证券    ,300122,智飞生物 ,"在业绩预增的公司中,我们认为智飞生物、丽珠集团、泰格医药、亿帆医药、美年健康、爱尔眼科、乐普医疗、安科生物、康弘药业的业绩增长确定性和持续性较强,建议积极关注"                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115126/index.phtml,sina ,
2018-03-07,长城证券    ,300347,泰格医药 ,"在业绩预增的公司中,我们认为智飞生物、丽珠集团、泰格医药、亿帆医药、美年健康、爱尔眼科、乐普医疗、安科生物、康弘药业的业绩增长确定性和持续性较强,建议积极关注"                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115126/index.phtml,sina ,
2018-03-07,长城证券    ,002020,京新药业 ,"我们重点看好的京新药业业绩增长稳健,核心品种瑞舒伐他汀通过一致性评价,放量可期,当前低估值,安全边际足;翰宇药业的国内制剂结构优化,海外原料药进入放量期,推荐关注"                                                                                                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115126/index.phtml,sina ,
2018-03-07,长城证券    ,300199,翰宇药业 ,"我们重点看好的京新药业业绩增长稳健,核心品种瑞舒伐他汀通过一致性评价,放量可期,当前低估值,安全边际足;翰宇药业的国内制剂结构优化,海外原料药进入放量期,推荐关注"                                                                                                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115126/index.phtml,sina ,
2018-03-07,长城证券    ,002020,京新药业 ,"我们重点看好的京新药业业绩增长稳健,核心品种瑞舒伐他汀通过一致性评价,放量可期,当前低估值,安全边际足;翰宇药业的国内制剂结构优化,海外原料药进入放量期,推荐关注"                                                                                                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115126/index.phtml,sina ,
2018-03-07,长城证券    ,300199,翰宇药业 ,"我们重点看好的京新药业业绩增长稳健,核心品种瑞舒伐他汀通过一致性评价,放量可期,当前低估值,安全边际足;翰宇药业的国内制剂结构优化,海外原料药进入放量期,推荐关注"                                                                                                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115126/index.phtml,sina ,
2018-03-07,长城证券    ,002020,京新药业 ,"我们重点看好的京新药业业绩增长稳健,核心品种瑞舒伐他汀通过一致性评价,放量可期,当前低估值,安全边际足;翰宇药业的国内制剂结构优化,海外原料药进入放量期,推荐关注"                                                                                                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115126/index.phtml,sina ,
2018-03-07,长城证券    ,300199,翰宇药业 ,"我们重点看好的京新药业业绩增长稳健,核心品种瑞舒伐他汀通过一致性评价,放量可期,当前低估值,安全边际足;翰宇药业的国内制剂结构优化,海外原料药进入放量期,推荐关注"                                                                                                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115126/index.phtml,sina ,
2018-03-07,天风证券    ,002925,盈趣科技 ,"推荐盈趣科技:受益iQOS持续高景气,业绩高速增长值得期待"                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115118/index.phtml,sina ,
2018-03-07,天风证券    ,002925,盈趣科技 ,"推荐盈趣科技:受益iQOS持续高景气,业绩高速增长值得期待"                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115118/index.phtml,sina ,
2018-03-07,天风证券    ,002925,盈趣科技 ,"推荐盈趣科技:受益iQOS持续高景气,业绩高速增长值得期待"                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115118/index.phtml,sina ,
2018-03-07,新时代证券   ,300316,晶盛机电 ,"推荐晶盛机电:订单释放,一季度业绩大增,新业务开始贡献业绩"                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115114/index.phtml,sina ,
2018-03-07,东北证券    ,002429,兆驰股份 ,"推荐兆驰股份:营收增长逐季加速,Q4业绩大增"                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115104/index.phtml,sina ,
2018-03-07,东北证券    ,002429,兆驰股份 ,"推荐兆驰股份:营收增长逐季加速,Q4业绩大增"                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115104/index.phtml,sina ,
2018-03-07,东北证券    ,002429,兆驰股份 ,"推荐兆驰股份:营收增长逐季加速,Q4业绩大增"                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115104/index.phtml,sina ,
2018-03-07,长江证券    ,002341,新纶科技 ,"得益于在功能材料市场的成功转型,新纶科技自2017年中报以来业绩持续超预期增长"                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4115098/index.phtml,sina ,
