2018-02-22,中金公司,601238,广汽集团,广汽集团(601238)Share purchase shows strong confidence;good buy on dip opportunity-180212,webcache\20180223\webcache-20180302224203.html,51pdf,
2018-02-22,中银国际,300251,光线传媒,"目前部分行业龙头公司估值已经位于较低水平,推荐关注完美世界、分众传媒、光线传媒和华策影视",webcache\20180222\webcache-20180302231954.html,sina,
2018-02-22,申万宏源,002624,完美世界,"游戏业务继续稳步推进,Q2、Q3公司最重量级游戏项目密集公测带来催化,如3月《轮回诀》、4月《武林外传》、6-8月《完美世界》,整体看公司Q3-Q4游戏流水、利润有望迎来高速增长,全年看我们认为公司今年业绩有望继续高增长",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,申万宏源,002624,完美世界,"推荐完美世界:控股股东股份转让完成,资产优化聚焦游戏影视主业",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,600867,通化东宝,"重点推荐长春高新、通化东宝、安图生物、乐普医疗、迪安诊断,关注泰格医药",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,603658,安图生物,"重点推荐长春高新、通化东宝、安图生物、乐普医疗、迪安诊断,关注泰格医药",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,000661,长春高新,"重点推荐长春高新、通化东宝、安图生物、乐普医疗、迪安诊断,关注泰格医药",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,300003,乐普医疗,"重点推荐长春高新、通化东宝、安图生物、乐普医疗、迪安诊断,关注泰格医药",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,300244,迪安诊断,"重点推荐长春高新、通化东宝、安图生物、乐普医疗、迪安诊断,关注泰格医药",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,300347,泰格医药,"重点推荐长春高新、通化东宝、安图生物、乐普医疗、迪安诊断,关注泰格医药",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,600867,通化东宝,"重点推荐长春高新、通化东宝、安图生物、乐普医疗、迪安诊断,关注泰格医药",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,603658,安图生物,"重点推荐长春高新、通化东宝、安图生物、乐普医疗、迪安诊断,关注泰格医药",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,000661,长春高新,"重点推荐长春高新、通化东宝、安图生物、乐普医疗、迪安诊断,关注泰格医药",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,300003,乐普医疗,"重点推荐长春高新、通化东宝、安图生物、乐普医疗、迪安诊断,关注泰格医药",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,300244,迪安诊断,"重点推荐长春高新、通化东宝、安图生物、乐普医疗、迪安诊断,关注泰格医药",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,300347,泰格医药,"重点推荐长春高新、通化东宝、安图生物、乐普医疗、迪安诊断,关注泰格医药",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,600056,中国医药,"我们同时看好商业健康险的发展和创新药物的发展!看好大趋势明确的公司:恒瑞医药、复星医药、爱尔眼科、通化东宝等,基本面确定的公司乐普医疗、智飞生物、华东医药、中国医药、安图生物等,关注大趋势明确基本面好的泰格医药",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,600196,复星医药,"我们同时看好商业健康险的发展和创新药物的发展!看好大趋势明确的公司:恒瑞医药、复星医药、爱尔眼科、通化东宝等,基本面确定的公司乐普医疗、智飞生物、华东医药、中国医药、安图生物等,关注大趋势明确基本面好的泰格医药",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,600276,恒瑞医药,"我们同时看好商业健康险的发展和创新药物的发展!看好大趋势明确的公司:恒瑞医药、复星医药、爱尔眼科、通化东宝等,基本面确定的公司乐普医疗、智飞生物、华东医药、中国医药、安图生物等,关注大趋势明确基本面好的泰格医药",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,600867,通化东宝,"我们同时看好商业健康险的发展和创新药物的发展!看好大趋势明确的公司:恒瑞医药、复星医药、爱尔眼科、通化东宝等,基本面确定的公司乐普医疗、智飞生物、华东医药、中国医药、安图生物等,关注大趋势明确基本面好的泰格医药",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,603658,安图生物,"我们同时看好商业健康险的发展和创新药物的发展!看好大趋势明确的公司:恒瑞医药、复星医药、爱尔眼科、通化东宝等,基本面确定的公司乐普医疗、智飞生物、华东医药、中国医药、安图生物等,关注大趋势明确基本面好的泰格医药",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,000963,华东医药,"我们同时看好商业健康险的发展和创新药物的发展!看好大趋势明确的公司:恒瑞医药、复星医药、爱尔眼科、通化东宝等,基本面确定的公司乐普医疗、智飞生物、华东医药、中国医药、安图生物等,关注大趋势明确基本面好的泰格医药",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,300003,乐普医疗,"我们同时看好商业健康险的发展和创新药物的发展!看好大趋势明确的公司:恒瑞医药、复星医药、爱尔眼科、通化东宝等,基本面确定的公司乐普医疗、智飞生物、华东医药、中国医药、安图生物等,关注大趋势明确基本面好的泰格医药",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,300015,爱尔眼科,"我们同时看好商业健康险的发展和创新药物的发展!看好大趋势明确的公司:恒瑞医药、复星医药、爱尔眼科、通化东宝等,基本面确定的公司乐普医疗、智飞生物、华东医药、中国医药、安图生物等,关注大趋势明确基本面好的泰格医药",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,300122,智飞生物,"我们同时看好商业健康险的发展和创新药物的发展!看好大趋势明确的公司:恒瑞医药、复星医药、爱尔眼科、通化东宝等,基本面确定的公司乐普医疗、智飞生物、华东医药、中国医药、安图生物等,关注大趋势明确基本面好的泰格医药",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,300347,泰格医药,"我们同时看好商业健康险的发展和创新药物的发展!看好大趋势明确的公司:恒瑞医药、复星医药、爱尔眼科、通化东宝等,基本面确定的公司乐普医疗、智飞生物、华东医药、中国医药、安图生物等,关注大趋势明确基本面好的泰格医药",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,600056,中国医药,"   
    我们持续推荐长期趋势好的三条主线:1)研发和创新是根本,看好创新药的大时代开启,重点推荐复星医药、恒瑞医药,关注泰格医药;2)三年内,政策带来高品质仿制药的集中度提升和进口替代机会,看好华海药业、中国医药、华东医药、恩华药业、乐普医疗、通化东宝;3)医疗服务的消费升级:重点推荐爱尔眼科、美年健康;4)增速较快的子行业龙头",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,600196,复星医药,"   
    我们持续推荐长期趋势好的三条主线:1)研发和创新是根本,看好创新药的大时代开启,重点推荐复星医药、恒瑞医药,关注泰格医药;2)三年内,政策带来高品质仿制药的集中度提升和进口替代机会,看好华海药业、中国医药、华东医药、恩华药业、乐普医疗、通化东宝;3)医疗服务的消费升级:重点推荐爱尔眼科、美年健康;4)增速较快的子行业龙头",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,600276,恒瑞医药,"   
    我们持续推荐长期趋势好的三条主线:1)研发和创新是根本,看好创新药的大时代开启,重点推荐复星医药、恒瑞医药,关注泰格医药;2)三年内,政策带来高品质仿制药的集中度提升和进口替代机会,看好华海药业、中国医药、华东医药、恩华药业、乐普医疗、通化东宝;3)医疗服务的消费升级:重点推荐爱尔眼科、美年健康;4)增速较快的子行业龙头",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,600521,华海药业,"   
    我们持续推荐长期趋势好的三条主线:1)研发和创新是根本,看好创新药的大时代开启,重点推荐复星医药、恒瑞医药,关注泰格医药;2)三年内,政策带来高品质仿制药的集中度提升和进口替代机会,看好华海药业、中国医药、华东医药、恩华药业、乐普医疗、通化东宝;3)医疗服务的消费升级:重点推荐爱尔眼科、美年健康;4)增速较快的子行业龙头",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,600867,通化东宝,"   
    我们持续推荐长期趋势好的三条主线:1)研发和创新是根本,看好创新药的大时代开启,重点推荐复星医药、恒瑞医药,关注泰格医药;2)三年内,政策带来高品质仿制药的集中度提升和进口替代机会,看好华海药业、中国医药、华东医药、恩华药业、乐普医疗、通化东宝;3)医疗服务的消费升级:重点推荐爱尔眼科、美年健康;4)增速较快的子行业龙头",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,000963,华东医药,"   
    我们持续推荐长期趋势好的三条主线:1)研发和创新是根本,看好创新药的大时代开启,重点推荐复星医药、恒瑞医药,关注泰格医药;2)三年内,政策带来高品质仿制药的集中度提升和进口替代机会,看好华海药业、中国医药、华东医药、恩华药业、乐普医疗、通化东宝;3)医疗服务的消费升级:重点推荐爱尔眼科、美年健康;4)增速较快的子行业龙头",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,002044,美年健康,"   
    我们持续推荐长期趋势好的三条主线:1)研发和创新是根本,看好创新药的大时代开启,重点推荐复星医药、恒瑞医药,关注泰格医药;2)三年内,政策带来高品质仿制药的集中度提升和进口替代机会,看好华海药业、中国医药、华东医药、恩华药业、乐普医疗、通化东宝;3)医疗服务的消费升级:重点推荐爱尔眼科、美年健康;4)增速较快的子行业龙头",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,002262,恩华药业,"   
    我们持续推荐长期趋势好的三条主线:1)研发和创新是根本,看好创新药的大时代开启,重点推荐复星医药、恒瑞医药,关注泰格医药;2)三年内,政策带来高品质仿制药的集中度提升和进口替代机会,看好华海药业、中国医药、华东医药、恩华药业、乐普医疗、通化东宝;3)医疗服务的消费升级:重点推荐爱尔眼科、美年健康;4)增速较快的子行业龙头",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,300003,乐普医疗,"   
    我们持续推荐长期趋势好的三条主线:1)研发和创新是根本,看好创新药的大时代开启,重点推荐复星医药、恒瑞医药,关注泰格医药;2)三年内,政策带来高品质仿制药的集中度提升和进口替代机会,看好华海药业、中国医药、华东医药、恩华药业、乐普医疗、通化东宝;3)医疗服务的消费升级:重点推荐爱尔眼科、美年健康;4)增速较快的子行业龙头",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,300015,爱尔眼科,"   
    我们持续推荐长期趋势好的三条主线:1)研发和创新是根本,看好创新药的大时代开启,重点推荐复星医药、恒瑞医药,关注泰格医药;2)三年内,政策带来高品质仿制药的集中度提升和进口替代机会,看好华海药业、中国医药、华东医药、恩华药业、乐普医疗、通化东宝;3)医疗服务的消费升级:重点推荐爱尔眼科、美年健康;4)增速较快的子行业龙头",webcache\20180222\webcache-20180302231955.html,sina,
2018-02-22,中泰证券,300347,泰格医药,"   
    我们持续推荐长期趋势好的三条主线:1)研发和创新是根本,看好创新药的大时代开启,重点推荐复星医药、恒瑞医药,关注泰格医药;2)三年内,政策带来高品质仿制药的集中度提升和进口替代机会,看好华海药业、中国医药、华东医药、恩华药业、乐普医疗、通化东宝;3)医疗服务的消费升级:重点推荐爱尔眼科、美年健康;4)增速较快的子行业龙头",webcache\20180222\webcache-20180302231955.html,sina,
