2018-01-17,广证恒生,002309,中利集团,中利集团（002309）老树发新芽，光伏通讯展蓝图，光伏通信双线向终端延伸，光伏扶贫业绩释放在即-171226,http://www.51pdf.com.cn/report_gg_p248/,51pdf,
2018-01-17,申万宏源,600066,宇通客车,宇通客车(600066)行业进入洗牌，公司作为龙头市将持续受益-180117,http://www.51pdf.com.cn/report_gg_p249/,51pdf,
2018-01-17,申万宏源,600845,宝信软件,宝信软件(600845)智造TMT系列深度之一：成长加速的云服务和智能工业领军-180117,http://www.51pdf.com.cn/report_gg_p249/,51pdf,
2018-01-17,申万宏源,603019,中科曙光,中科曙光(603019)业绩快报点评：业绩略超预期，长期逻辑持续兑现-180117,http://www.51pdf.com.cn/report_gg_p249/,51pdf,
2018-01-17,中信证券,600201,生物股份,"生物股份(600201)跟踪报告-龙头壁垒高,业绩确定性强-180117",http://www.51pdf.com.cn/report_gg_p249/,51pdf,
2018-01-17,恒泰证券,300737,科顺股份,科顺股份(300737)新股申购：科顺股份-180117,http://www.51pdf.com.cn/report_gg_p249/,51pdf,
2018-01-17,信达证券,601128,常熟银行,常熟银行（601128）盈利增速超预期，区域优势利好资产质量-180117,http://www.51pdf.com.cn/report_gg_p249/,51pdf,
2018-01-17,国联证券,002472,双环传动,双环传动（002472）牵手德国采埃孚，自动变速箱客户再获突破-180117,http://www.51pdf.com.cn/report_gg_p249/,51pdf,
2018-01-17,东吴证券,002327,富安娜,富安娜（002327）低估值家纺龙头，继续推荐-180117,http://www.51pdf.com.cn/report_gg_p249/,51pdf,
2018-01-17,华金证券,002292,奥飞娱乐,奥飞娱乐(002292)定增完成减少财务费用，业务转型静待厚积薄发-180116,http://www.51pdf.com.cn/report_gg_p249/,51pdf,
2018-01-17,浙商证券,002516,旷达科技,旷达科技(002516)拟购安世半导体股权，布局智能汽车产业链-1801196,http://www.51pdf.com.cn/report_gg_p249/,51pdf,
2018-01-17,浙商证券,600703,三安光电,三安光电(600703)继续创佳绩，2018年成长动能仍强-180114,http://www.51pdf.com.cn/report_gg_p249/,51pdf,
2018-01-17,海通证券,603970,中农立华,"中农立华(603970)公司研究报告-优秀农药流通服务商,享受行业复苏红利-180117",http://www.51pdf.com.cn/report_gg_p249/,51pdf,
2018-01-17,渤海证券,002783,凯龙股份,凯龙股份（002783）深度报告：夯实主业，扩充新兴产业-180116,http://www.51pdf.com.cn/report_gg_p249/,51pdf,
2018-01-17,国海证券,600681,百川能源,百川能源（600681）事件点评：2017年业绩预告超预期，并购与产业布局加速-180116,http://www.51pdf.com.cn/report_gg_p250/,51pdf,
2018-01-17,国海证券,000756,新华制药,新华制药（000756）事件点评：原料药景气提升，业绩高增长-180117,http://www.51pdf.com.cn/report_gg_p250/,51pdf,
2018-01-17,国元证券,000735,罗牛山,罗牛山（000735）立足畜禽养殖、打造农牧产业链一体化-180117,http://www.51pdf.com.cn/report_gg_p250/,51pdf,
2018-01-17,中银国际,002472,双环传动,双环传动（002472）收获采埃孚8AT大单，分工模式保长期增长-180117,http://www.51pdf.com.cn/report_gg_p250/,51pdf,
2018-01-17,中银国际,000401,冀东水泥,冀东水泥（000401）+业绩改善18年值得期待-180117,http://www.51pdf.com.cn/report_gg_p250/,51pdf,
2018-01-17,东吴证券,300121,阳谷华泰,阳谷华泰（300121）橡胶助剂龙头，新产能打开成长空间-180115,http://www.51pdf.com.cn/report_gg_p250/,51pdf,
2018-01-17,长城证券,002240,威华股份,威华股份（002240）员工持股顺利完成，助力锂盐黑马腾飞-180115,http://www.51pdf.com.cn/report_gg_p250/,51pdf,
2018-01-17,天风证券,300226,上海钢联,上海钢联(300226)大宗商品B2B龙头崛起，发展进入快车道-180116,http://www.51pdf.com.cn/report_gg_p250/,51pdf,
2018-01-17,国泰君安,600596,新安股份,新安股份(600596)产品涨价增厚业绩，布局有机硅下游业务-180117,http://www.51pdf.com.cn/report_gg_p250/,51pdf,
2018-01-17,中信建投,600426,华鲁恒升,华鲁恒升（600426）多产品价格持续走高，白马龙头业绩有望再迎高增长-180117,http://www.51pdf.com.cn/report_gg_p250/,51pdf,
2018-01-17,中金公司,002028,思源电气,思源电气(002028)成本及费用上涨使利润率承压，海外订单推动未来增长-180117,http://www.51pdf.com.cn/report_gg_p250/,51pdf,
2018-01-17,招商证券,002008,大族激光,大族激光（002008）17年高增长业绩收官，激光龙头开启持续成长空间-180116,http://www.51pdf.com.cn/report_gg_p250/,51pdf,
2018-01-17,招商证券,601117,中国化学,中国化学（601117）订单保持较快增长，多方面业务支撑发展-180116,http://www.51pdf.com.cn/report_gg_p250/,51pdf,
2018-01-17,平安证券,600011,华能国际,华能国际（600011）量价齐升推动营收增长，煤电联动带来盈利改善-180117,http://www.51pdf.com.cn/report_gg_p250/,51pdf,
2018-01-17,平安证券,601766,中国中车,中国中车（601766）行业复苏+内部整合双重驱动，中国名片搭乘“一带一路”走向全球-180117,http://www.51pdf.com.cn/report_gg_p250/,51pdf,
2018-01-17,国联证券,000756,新华制药,新华制药（000756）业绩持续高增长长期看好公司发展-180117,http://www.51pdf.com.cn/report_gg_p250/,51pdf,
2018-01-17,中信建投,002245,澳洋顺昌,澳洋顺昌（002245）未获认定影响有限，LED价格趋稳，电池业务或超预期-180117,http://www.51pdf.com.cn/report_gg_p250/,51pdf,
2018-01-17,中信建投,002583,海能达,海能达（002583）中标首个第三代融合指挥中心项目，切入千亿级专网新市场-180115,http://www.51pdf.com.cn/report_gg_p250/,51pdf,
2018-01-17,中信证券,002385,大北农,"大北农(002385)投资价值分析报告-龙头再昂首,开启新征程-180116",http://www.51pdf.com.cn/report_gg_p250/,51pdf,
2018-01-17,中信证券,603260,合盛硅业,"合盛硅业(603260)价值投资分析报告-募投加码硅基新材料业务,具备完整产业链的硅行业龙头-180116",http://www.51pdf.com.cn/report_gg_p250/,51pdf,
2018-01-17,中泰证券,300316,晶盛机电,晶盛机电（300316）光伏订单纷至沓来，再次签订4300万美元单晶炉合同-180117,http://www.51pdf.com.cn/report_gg_p251/,51pdf,
2018-01-17,中泰证券,600276,恒瑞医药,恒瑞医药（600276）创新药国内、国外获批临床试验，龙头优势不断扩大-180116,http://www.51pdf.com.cn/report_gg_p251/,51pdf,
2018-01-17,中泰证券,000776,广发证券,广发证券（000776）IPO持续发力，业绩增长良好-180116,http://www.51pdf.com.cn/report_gg_p251/,51pdf,
2018-01-17,中原证券,300422,博世科,博世科（300422）订单规模持续增长，全年业绩预增115％-144.9％-180117,http://www.51pdf.com.cn/report_gg_p251/,51pdf,
2018-01-17,中信建投,000830,鲁西化工,鲁西化工（000830）供需格局持续改善，油价上行增厚盈利-180117,http://www.51pdf.com.cn/report_gg_p251/,51pdf,
2018-01-17,中信建投,002640,跨境通,跨境通（002640）收购前海帕拓逊剩余10％股权，团队建设见效，进口振翅欲飞-180117,http://www.51pdf.com.cn/report_gg_p251/,51pdf,
2018-01-17,中信建投,001979,招商蛇口,招商蛇口（001979）千亿销售，百亿利润-180116,http://www.51pdf.com.cn/report_gg_p251/,51pdf,
2018-01-17,中信建投,002139,拓邦股份,拓邦股份（002139）中标中国移动磷酸铁锂电池集中采购项目，重点推荐-180116,http://www.51pdf.com.cn/report_gg_p251/,51pdf,
2018-01-17,中信建投,000776,广发证券,广发证券（000776）业绩基本符合预期，ROE表现亮眼-180117,http://www.51pdf.com.cn/report_gg_p251/,51pdf,
2018-01-17,中信建投,600426,华鲁恒升,华鲁恒升（600426）多产品价格持续走高，白马龙头业绩有望再迎高增长（更新）-180117,http://www.51pdf.com.cn/report_gg_p251/,51pdf,
2018-01-17,东方证券,001979,招商蛇口,招商蛇口（001979）销售首破千亿，土储扩张积极，扬帆起航正当时-180117,http://www.51pdf.com.cn/report_gg_p251/,51pdf,
2018-01-17,财通证券,002472,双环传动,双环传动（002472）打开采埃孚8AT配套，齿轮龙头再上台阶-180116,http://www.51pdf.com.cn/report_gg_p251/,51pdf,
2018-01-17,方正证券,000661,长春高新,长春高新（000661）展望2018年，生长激素龙头继续阔步向前-180116,http://www.51pdf.com.cn/report_gg_p251/,51pdf,
2018-01-17,方正证券,300015,爱尔眼科,爱尔眼科（300015）北上资金占比持续提升，龙头效应明显-180116,http://www.51pdf.com.cn/report_gg_p251/,51pdf,
2018-01-17,方正证券,601828,美凯龙,美凯龙（601828）新红星，新征途-180116,http://www.51pdf.com.cn/report_gg_p251/,51pdf,
2018-01-17,广发证券,603688,石英股份,石英股份(603688)筹划员工持股计划，彰显未来发展信心-180117,http://www.51pdf.com.cn/report_gg_p251/,51pdf,
2018-01-17,长江证券,600233,圆通速递,圆通速递（600233）2018年投资要点梳理：“二次创业”开启综合化转型新征程-180116,http://www.51pdf.com.cn/report_gg_p251/,51pdf,
2018-01-17,国泰君安,300422,博世科,博世科(300422)2017年业绩预告点评：2017年订单与业绩高歌猛进-180117,http://www.51pdf.com.cn/report_gg_p251/,51pdf,
2018-01-17,中信证券,000756,新华制药,新华制药(000756)重大事项点评：2017年业绩略低于预期，内生储备为后续增长奠定基础-180117,http://www.51pdf.com.cn/report_gg_p251/,51pdf,
2018-01-17,安信证券,601117,中国化学,中国化学(601117)2017全年新签同比大增，有望受益于煤化工及石化建设需求增加-180116,http://www.51pdf.com.cn/report_gg_p252/,51pdf,
2018-01-17,天风证券,300233,金城医药,金城医药(300233)17年四季度净利润大幅增长，预计18年业绩稳步提升-180116,http://www.51pdf.com.cn/report_gg_p252/,51pdf,
2018-01-17,天风证券,601952,苏垦农发,苏垦农发(601952)业绩稳健增长，静待乡村振兴战略落地！-180116,http://www.51pdf.com.cn/report_gg_p252/,51pdf,
2018-01-17,华创证券,002368,太极股份,太极股份(002368)重组获批复，自主可控产业完善加速在即-180117,http://www.51pdf.com.cn/report_gg_p252/,51pdf,
2018-01-17,华创证券,300426,唐德影视,唐德影视(300426)深耕精品影视剧，持续输出头部内容-180116,http://www.51pdf.com.cn/report_gg_p252/,51pdf,
2018-01-17,海通证券,300498,温氏股份,"温氏股份(300498)公司公告点评-志在长远,推出限制性股票激励计划-180117",http://www.51pdf.com.cn/report_gg_p252/,51pdf,
2018-01-17,光大证券,300045,华力创通,华力创通（300045）预告全年高增长，业绩拐点显现-180116,http://www.51pdf.com.cn/report_gg_p252/,51pdf,
2018-01-17,平安证券,300129,泰胜风能,泰胜风能（300129）细分市场高景气，量利齐升助成长-180116,http://www.51pdf.com.cn/report_gg_p252/,51pdf,
2018-01-17,国元证券,600687,刚泰控股,刚泰控股（600687）珂兰利润率提升，Buccellati门店高速扩张-180116,http://www.51pdf.com.cn/report_gg_p252/,51pdf,
2018-01-17,新时代证券,603019,中科曙光,中科曙光（603019）营收快速增长，看好公司AI、云计算及芯片国产替代等业务-180116,http://www.51pdf.com.cn/report_gg_p252/,51pdf,
2018-01-17,新时代证券,300226,上海钢联,上海钢联（300226）“电商+数据”业务快速增长，控股股东增持彰显未来信心-180116,http://www.51pdf.com.cn/report_gg_p252/,51pdf,
2018-01-17,招商证券,300498,温氏股份,温氏股份（300498）首次激励计划，凝聚创业精神-180116,http://www.51pdf.com.cn/report_gg_p252/,51pdf,
2018-01-17,浙商证券,601567,三星医疗,三星医疗(601567)估值修复有望开启-180113,http://www.51pdf.com.cn/report_gg_p252/,51pdf,
2018-01-17,国信证券,001979,招商蛇口,招商蛇口（001979）业绩超预期、增长质量高，维持“买入”评级-180117,http://www.51pdf.com.cn/report_gg_p252/,51pdf,
2018-01-17,东方证券,300054,鼎龙股份,鼎龙股份（300054）控股时代立夫，抛光垫业务提速-180116,http://www.51pdf.com.cn/report_gg_p252/,51pdf,
2018-01-17,东方证券,300088,长信科技,长信科技（300088）各业务板块持续发力，高增长可期-180117,http://www.51pdf.com.cn/report_gg_p252/,51pdf,
2018-01-17,东吴证券,300316,晶盛机电,晶盛机电（300316）光伏客户向全球拓展，单一大客户依赖性降低-180116,http://www.51pdf.com.cn/report_gg_p252/,51pdf,
2018-01-17,国元证券,300088,长信科技,长信科技（300088）德普特搬迁完毕，主营业务内生增长迅速-180116,http://www.51pdf.com.cn/report_gg_p252/,51pdf,
2018-01-17,国信证券,000100,TCL集团,TCL集团（000100）企业变革初显成效，公司价值迎来重估-180117,http://www.51pdf.com.cn/report_gg_p252/,51pdf,
2018-01-17,中银国际,603579,荣泰健康,荣泰健康（603579）减持计划点评，不畏浮云遮望眼-180117,http://www.51pdf.com.cn/report_gg_p252/,51pdf,
2018-01-17,中银国际,002139,拓邦股份,拓邦股份（002139）中标中移动电池集采，新能源战略调整成功-180117,http://www.51pdf.com.cn/report_gg_p253/,51pdf,
2018-01-17,中泰证券,600926,杭州银行,杭州银行（600926）业绩快报，营收同比正增长，利润高增-180117,http://www.51pdf.com.cn/report_gg_p253/,51pdf,
2018-01-17,中泰证券,600196,复星医药,复星医药（600196）从单抗到小分子，创新药全面布局-180117,http://www.51pdf.com.cn/report_gg_p253/,51pdf,
2018-01-17,方正证券,300328,宜安科技,宜安科技（300328）夯实基础，静待液态金属爆发-180116,http://www.51pdf.com.cn/report_gg_p253/,51pdf,
2018-01-17,东北证券,002787,华源控股,华源控股（002787）定增收购过会，打开塑料包装领域-180117,http://www.51pdf.com.cn/report_gg_p253/,51pdf,
2018-01-17,西南证券,000756,新华制药,新华制药（000756）Q4业绩恢复高增长，制剂一致性评价值得期待-180117,http://www.51pdf.com.cn/report_gg_p253/,51pdf,
2018-01-17,财富证券,600360,华微电子,华微电子（600360）动态点评：业绩持续增长，功率半导体发展迎来新机遇-180117,http://www.51pdf.com.cn/report_gg_p253/,51pdf,
2018-01-17,安信证券,300498,温氏股份,温氏股份(300498)股票激励计划草案点评：激励计划激发员工活力，出栏量高增长可期-180116,http://www.51pdf.com.cn/report_gg_p253/,51pdf,
2018-01-17,太平洋证券,300109,新开源,新开元（300109）收购BioVision打造精准医疗平台，携手永泰加速细胞治疗产品转化-180114,http://www.51pdf.com.cn/report_gg_p253/,51pdf,
2018-01-17,安信证券,300232,洲明科技,洲明科技(300232)员工持股计划（草案）显现公司信心-180110,http://www.51pdf.com.cn/report_gg_p253/,51pdf,
2018-01-17,太平洋证券,600497,驰宏锌锗,驰宏锌锗(600497)铅锌短缺或延续，龙头将持续受益-180116,http://www.51pdf.com.cn/report_gg_p253/,51pdf,
2018-01-17,太平洋证券,603019,中科曙光,中科曙光(603019)营收快速增长，与巨头合作夯实长期发展基础-180116,http://www.51pdf.com.cn/report_gg_p253/,51pdf,
2018-01-17,国海证券,002531,天顺风能,天顺风能（002531）深度报告：精益制造，全球风塔龙头迎来收获期-180117,http://www.51pdf.com.cn/report_gg_p253/,51pdf,
2018-01-17,财富证券,002138,顺络电子,顺络电子（002138）动态点评：管理层增持彰显信心，多业务协同发展-180117,http://www.51pdf.com.cn/report_gg_p253/,51pdf,
2018-01-17,中金公司,002044,美年健康,美年健康(002044)连锁扩张提速，平台化新业务可期-180116,http://www.51pdf.com.cn/report_gg_p253/,51pdf,
2018-01-17,中金公司,002153,石基信息,石基信息(002153)大消费行业的基石-180117,http://www.51pdf.com.cn/report_gg_p253/,51pdf,
2018-01-17,中金公司,000498,山东路桥,山东路桥(000498)业绩快报符合预期，估值仍显著偏低-180117,http://www.51pdf.com.cn/report_gg_p253/,51pdf,
2018-01-17,国泰君安,600340,华夏幸福,"华夏幸福(600340)深度报告-领军产业发展,进军全国龙头-180117",http://www.51pdf.com.cn/report_gg_p253/,51pdf,
2018-01-17,国海证券,300642,透景生命,透景生命(300642)业绩符合预期，员工股权激励绑定骨干利益-180116,http://www.51pdf.com.cn/report_gg_p253/,51pdf,
2018-01-17,兴业证券,300413,快乐购,快乐购（300413）收购芒果TV等资产，国有视频平台扬帆起航-180116,http://www.51pdf.com.cn/report_gg_p253/,51pdf,
2018-01-17,华泰证券,603040,新坐标,新坐标(603040)新产品快速放量，2017业绩高增长-180117,http://www.51pdf.com.cn/report_gg_p254/,51pdf,
2018-01-17,长江证券,000717,韶钢松山,韶钢松山(000717)全年盈利新高，四季度环比回落-180116,http://www.51pdf.com.cn/report_gg_p254/,51pdf,
2018-01-17,长江证券,002465,海格通信,海格通信(002465)国防大订单驱动业绩反转，北斗高精度运营打开新空间-180115,http://www.51pdf.com.cn/report_gg_p254/,51pdf,
2018-01-17,长江证券,600703,三安光电,三安光电(600703)LED主业驱动业绩高增长，未来5G看点明确-180116,http://www.51pdf.com.cn/report_gg_p254/,51pdf,
2018-01-17,华创证券,600782,新钢股份,新钢股份(600782)增发压制靴子落地，赣中龙头扬帆起航-180116,http://www.51pdf.com.cn/report_gg_p254/,51pdf,
2018-01-17,华创证券,001979,招商蛇口,招商蛇口(001979)业绩略超预期、销售拿地高增、资源释放正当其时，上调业绩并重申强烈推荐-180116,http://www.51pdf.com.cn/report_gg_p254/,51pdf,
2018-01-17,安信证券,600872,中炬高新,中炬高新(600872)锋芒已露，经营有望持续改善-180116,http://www.51pdf.com.cn/report_gg_p254/,51pdf,
2018-01-17,海通证券,002648,卫星石化,"卫星石化(002648)公告点评-与中石化工程签订工程设计协议,稳步推进年产400万吨烯烃综合利用项目-180117",http://www.51pdf.com.cn/report_gg_p254/,51pdf,
2018-01-17,海通证券,600967,内蒙一机,内蒙一机(600967)公司调研简报-看好军品业务长期成长-180116,http://www.51pdf.com.cn/report_gg_p254/,51pdf,
2018-01-17,广发证券,300433,蓝思科技,蓝思科技(300433)玻璃业务快速成长，配套OLED延伸业务格局-180116,http://www.51pdf.com.cn/report_gg_p254/,51pdf,
2018-01-17,广发证券,603638,艾迪精密,艾迪精密(603638)工程机械需求旺盛，业绩实现大幅增长-180116,http://www.51pdf.com.cn/report_gg_p254/,51pdf,
2018-01-17,广发证券,300498,温氏股份,温氏股份(300498)Q4业绩环比继续回升，农牧航母稳步前行-180116,http://www.51pdf.com.cn/report_gg_p254/,51pdf,
2018-01-17,国泰君安,300498,温氏股份,温氏股份(300498)股权激励助力公司长期持续发展-180117,http://www.51pdf.com.cn/report_gg_p254/,51pdf,
2018-01-17,国泰君安,601668,中国建筑,"中国建筑(601668)公司地产价值被低估,股价存补涨空间-180117",http://www.51pdf.com.cn/report_gg_p254/,51pdf,
2018-01-17,国泰君安,001979,招商蛇口,招商蛇口(001979)2017年度业绩快报点评：业绩靓丽，业务迈入扩张期-180116,http://www.51pdf.com.cn/report_gg_p254/,51pdf,
2018-01-17,国泰君安,600048,保利地产,保利地产(600048)结算小步走，未来3年业绩大迈进-180116,http://www.51pdf.com.cn/report_gg_p254/,51pdf,
2018-01-17,国泰君安,603019,中科曙光,中科曙光(603019)业绩符合预期，打造国内AI领域最完善生态-180116,http://www.51pdf.com.cn/report_gg_p254/,51pdf,
2018-01-17,中金公司,600703,三安光电,三安光电(600703)17年业绩符合预期，18年看好化合物半导体成长性机会-180116,http://www.51pdf.com.cn/report_gg_p254/,51pdf,
2018-01-17,招商证券,000498,山东路桥,山东路桥（000498）业绩保持较快增长，四季度或受环保停工影响-180116,http://www.51pdf.com.cn/report_gg_p255/,51pdf,
2018-01-17,安信证券,300498,温氏股份,温氏股份(300498)股票激励计划草案点评：激励计划激发员工活力，出栏量高增长可期-180116,http://www.51pdf.com.cn/pj_1_4_113/,51pdf,
2018-01-17,安信证券,600872,中炬高新,中炬高新(600872)锋芒已露，经营有望持续改善-180116,http://www.51pdf.com.cn/pj_1_4_113/,51pdf,
2018-01-17,安信证券,300232,洲明科技,洲明科技(300232)员工持股计划（草案）显现公司信心-180110,http://www.51pdf.com.cn/pj_1_4_113/,51pdf,
2018-01-17,财通证券,002472,双环传动,双环传动（002472）打开采埃孚8AT配套，齿轮龙头再上台阶-180116,http://www.51pdf.com.cn/pj_1_4_113/,51pdf,
2018-01-17,长江证券,002465,海格通信,海格通信(002465)国防大订单驱动业绩反转，北斗高精度运营打开新空间-180115,http://www.51pdf.com.cn/pj_1_4_113/,51pdf,
2018-01-17,长江证券,600703,三安光电,三安光电(600703)LED主业驱动业绩高增长，未来5G看点明确-180116,http://www.51pdf.com.cn/pj_1_4_113/,51pdf,
2018-01-17,长江证券,000717,韶钢松山,韶钢松山(000717)全年盈利新高，四季度环比回落-180116,http://www.51pdf.com.cn/pj_1_4_113/,51pdf,
2018-01-17,长江证券,600233,圆通速递,圆通速递（600233）2018年投资要点梳理：“二次创业”开启综合化转型新征程-180116,http://www.51pdf.com.cn/pj_1_4_113/,51pdf,
2018-01-17,东北证券,002787,华源控股,华源控股（002787）定增收购过会，打开塑料包装领域-180117,http://www.51pdf.com.cn/pj_1_4_113/,51pdf,
2018-01-17,东方证券,300088,长信科技,长信科技（300088）各业务板块持续发力，高增长可期-180117,http://www.51pdf.com.cn/pj_1_4_113/,51pdf,
2018-01-17,东方证券,300054,鼎龙股份,鼎龙股份（300054）控股时代立夫，抛光垫业务提速-180116,http://www.51pdf.com.cn/pj_1_4_113/,51pdf,
2018-01-17,东方证券,001979,招商蛇口,招商蛇口（001979）销售首破千亿，土储扩张积极，扬帆起航正当时-180117,http://www.51pdf.com.cn/pj_1_4_113/,51pdf,
2018-01-17,东吴证券,002327,富安娜,富安娜（002327）低估值家纺龙头，继续推荐-180117,http://www.51pdf.com.cn/pj_1_4_113/,51pdf,
2018-01-17,东吴证券,300316,晶盛机电,晶盛机电（300316）光伏客户向全球拓展，单一大客户依赖性降低-180116,http://www.51pdf.com.cn/pj_1_4_113/,51pdf,
2018-01-17,东吴证券,300121,阳谷华泰,阳谷华泰（300121）橡胶助剂龙头，新产能打开成长空间-180115,http://www.51pdf.com.cn/pj_1_4_113/,51pdf,
2018-01-17,光大证券,300045,华力创通,华力创通（300045）预告全年高增长，业绩拐点显现-180116,http://www.51pdf.com.cn/pj_1_4_114/,51pdf,
2018-01-17,广发证券,603638,艾迪精密,艾迪精密(603638)工程机械需求旺盛，业绩实现大幅增长-180116,http://www.51pdf.com.cn/pj_1_4_114/,51pdf,
2018-01-17,广发证券,300433,蓝思科技,蓝思科技(300433)玻璃业务快速成长，配套OLED延伸业务格局-180116,http://www.51pdf.com.cn/pj_1_4_114/,51pdf,
2018-01-17,广发证券,603688,石英股份,石英股份(603688)筹划员工持股计划，彰显未来发展信心-180117,http://www.51pdf.com.cn/pj_1_4_114/,51pdf,
2018-01-17,广发证券,300498,温氏股份,温氏股份(300498)Q4业绩环比继续回升，农牧航母稳步前行-180116,http://www.51pdf.com.cn/pj_1_4_114/,51pdf,
2018-01-17,国海证券,600681,百川能源,百川能源（600681）事件点评：2017年业绩预告超预期，并购与产业布局加速-180116,http://www.51pdf.com.cn/pj_1_4_114/,51pdf,
2018-01-17,国海证券,002531,天顺风能,天顺风能（002531）深度报告：精益制造，全球风塔龙头迎来收获期-180117,http://www.51pdf.com.cn/pj_1_4_114/,51pdf,
2018-01-17,国海证券,300642,透景生命,透景生命(300642)业绩符合预期，员工股权激励绑定骨干利益-180116,http://www.51pdf.com.cn/pj_1_4_114/,51pdf,
2018-01-17,国海证券,000756,新华制药,新华制药（000756）事件点评：原料药景气提升，业绩高增长-180117,http://www.51pdf.com.cn/pj_1_4_114/,51pdf,
2018-01-17,国信证券,000100,TCL集团,TCL集团（000100）企业变革初显成效，公司价值迎来重估-180117,http://www.51pdf.com.cn/pj_1_4_114/,51pdf,
2018-01-17,国信证券,001979,招商蛇口,招商蛇口（001979）业绩超预期、增长质量高，维持“买入”评级-180117,http://www.51pdf.com.cn/pj_1_4_114/,51pdf,
2018-01-17,海通证券,300498,温氏股份,"温氏股份(300498)公司公告点评-志在长远,推出限制性股票激励计划-180117",http://www.51pdf.com.cn/pj_1_4_114/,51pdf,
2018-01-17,华金证券,002292,奥飞娱乐,奥飞娱乐(002292)定增完成减少财务费用，业务转型静待厚积薄发-180116,http://www.51pdf.com.cn/pj_1_4_114/,51pdf,
2018-01-17,华泰证券,300498,温氏股份,温氏股份(300498)骨干绑定，股权激励助力业绩增长-180117,http://www.51pdf.com.cn/pj_1_4_114/,51pdf,
2018-01-17,申万宏源,600845,宝信软件,宝信软件(600845)智造TMT系列深度之一：成长加速的云服务和智能工业领军-180117,http://www.51pdf.com.cn/pj_1_4_114/,51pdf,
