2018-01-02,新时代证券,600352,浙江龙盛,浙江龙盛(600352)充分受益行业景气上行，国际染料巨头全面发展-180101,webcache\20180103\webcache-522b903b48f5d794.html,51pdf,
2018-01-02,国联证券,603128,华贸物流,华贸物流（603128）牵手扬子江货控，推进航空货运一体化-171229,webcache\20180102\webcache-64ce7d73c7ad159a.html,51pdf,
2018-01-02,中信建投,300633,开立医疗,开立医疗（300633）收购内镜诊疗器械公司，深耕内镜市场战略进一步明确-180102,webcache\20180102\webcache-64ce7d73c7ad159a.html,51pdf,
2018-01-02,中原证券,002439,启明星辰,启明星辰（002439）发行可转债，布局城市级安全运营中心-171228,webcache\20180102\webcache-64ce7d73c7ad159a.html,51pdf,
2018-01-02,财富证券,002313,日海通讯,日海通讯（002313）动态点评：牵手中移物联，“云+端”战略加速落地-180102,webcache\20180102\webcache-64ce7d73c7ad159a.html,51pdf,
2018-01-02,财富证券,002294,信立泰,信立泰（002294）动态点评：首批通过一致性评价品种名单出炉，泰嘉迎来重大利好-180102,webcache\20180102\webcache-64ce7d73c7ad159a.html,51pdf,
2018-01-02,首创证券,603589,口子窖,口子窖（603589）次高端放量，期待估值提升-171230,webcache\20180102\webcache-64ce7d73c7ad159a.html,51pdf,
2018-01-02,首创证券,600887,伊利股份,伊利股份（600887）发布植乳新品，强品牌+全渠道优势显著-171230,webcache\20180102\webcache-64ce7d73c7ad159a.html,51pdf,
2018-01-02,首创证券,600519,贵州茅台,贵州茅台（600519）价格数量双驱动，高端茅台需求强劲：贵州茅台点评报告-171230,webcache\20180102\webcache-6c64f439dd9d6bca.html,51pdf,
2018-01-02,长城证券,300113,顺网科技,顺网科技（300113）网吧行业渠道龙头，直接受益于行业回暖-171231,webcache\20180102\webcache-6c64f439dd9d6bca.html,51pdf,
2018-01-02,长城证券,002684,猛狮科技,猛狮科技（002684）再扩产5Gwh高端锂电，布局NCA强化产业链-171230,webcache\20180102\webcache-6c64f439dd9d6bca.html,51pdf,
2018-01-02,长城证券,600050,中国联通,中国联通（600050）新联通，新生趣-180102,webcache\20180102\webcache-6c64f439dd9d6bca.html,51pdf,
2018-01-02,国联证券,300251,光线传媒,光线传媒（300251）喜迎贺岁档，内容、渠道齐布局-171228,webcache\20180102\webcache-6c64f439dd9d6bca.html,51pdf,
2018-01-02,东方证券,603986,兆易创新,兆易创新（603986）拟收购思立微，多维协同助力长期发展-180102,webcache\20180102\webcache-6c64f439dd9d6bca.html,51pdf,
2018-01-02,渤海证券,002294,信立泰,信立泰（002294）事件点评：一致性评价进度领先，产品线持续丰富-180102,webcache\20180102\webcache-6c64f439dd9d6bca.html,51pdf,
2018-01-02,方正证券,603919,金徽酒,金徽酒（603919）从甘肃到西北，金徽酒蓄势待发-180102,webcache\20180102\webcache-6c64f439dd9d6bca.html,51pdf,
2018-01-02,光大证券,600963,岳阳林纸,岳阳林纸（600963）宁波项目再次落地，转型生态园林逐步坐实-180102,webcache\20180102\webcache-6c64f439dd9d6bca.html,51pdf,
2018-01-02,东吴证券,300385,雪浪环境,雪浪环境（300385）终止收购宜兴凌霞，不改危废战略-180101,webcache\20180102\webcache-6c64f439dd9d6bca.html,51pdf,
2018-01-02,光大证券,002612,朗姿股份,朗姿股份（002612）医美业务再添新丁，高端女装持续回暖-180102,webcache\20180102\webcache-6c64f439dd9d6bca.html,51pdf,
2018-01-02,太平洋证券,300285,国瓷材料,国瓷材料（300285）拟全资控股爱尔创并募投新项目，进一步打通氧化锆产业链-171213,webcache\20180102\webcache-6c64f439dd9d6bca.html,51pdf,
2018-01-02,华创证券,300320,海达股份,海达股份（300320）发行股份购买资产获核准批复，汽车业务再添一翼-180101,webcache\20180102\webcache-6c64f439dd9d6bca.html,51pdf,
2018-01-02,华创证券,300170,汉得信息,汉得信息（300170）拟推出股权激励，员工效率有望进一步提升-180101,webcache\20180102\webcache-6c64f439dd9d6bca.html,51pdf,
2018-01-02,中泰证券,300001,特锐德,特锐德（300001）牵手汇金租赁，开拓充电桩轻资产运营模式-180101,webcache\20180102\webcache-6c64f439dd9d6bca.html,51pdf,
2018-01-02,光大证券,002294,信立泰,信立泰（002294）泰嘉首批通过一致性评价，有望加速进口替代-180102,webcache\20180102\webcache-6c64f439dd9d6bca.html,51pdf,
2018-01-02,国海证券,000639,西王食品,西王食品（000639）跟踪报告：成本下降提升毛利率，保健品国内市场有望快速增长-180101,webcache\20180102\webcache-6c64f439dd9d6bca.html,51pdf,
2018-01-02,西南证券,600521,华海药业,华海药业（600521）一致性评价获批，海外ANDA转报国内-180102,webcache\20180102\webcache-6c64f439dd9d6bca.html,51pdf,
2018-01-02,西南证券,002294,信立泰,信立泰（002294）75mg通过一致性评价，泰嘉增速有望维持15-20％-180101,webcache\20180102\webcache-6c64f439dd9d6bca.html,51pdf,
2018-01-02,方正证券,300098,高新兴,高新兴（300098）汽车电子标识时代来临，龙头企业即将爆发-171229,webcache\20180102\webcache-6c64f439dd9d6bca.html,51pdf,
2018-01-02,方正证券,002465,海格通信,海格通信（002465）获近年单笔最大订单，军工业务全面复苏迹象明显-171227,webcache\20180102\webcache-771a71f6a7fb6dd4.html,51pdf,
2018-01-02,方正证券,000513,丽珠集团,丽珠集团（000513）抗RANKL单抗获批临床，研发梯队逐步丰富-180101,webcache\20180102\webcache-771a71f6a7fb6dd4.html,51pdf,
2018-01-02,方正证券,000888,峨眉山A,峨眉山A（000888）元旦客流创历史新高，收入大增31％打开全年想象空间-180101,webcache\20180102\webcache-771a71f6a7fb6dd4.html,51pdf,
2018-01-02,方正证券,000430,张家界,张家界（000430）张桑高速全线通车，长期看好张家界旅游发展空间-180101,webcache\20180102\webcache-771a71f6a7fb6dd4.html,51pdf,
2018-01-02,中金公司,601633,长城汽车,长城汽车(601633)哈弗攻克难关，WEY持续发力，毛利率重回20%-180101,webcache\20180102\webcache-771a71f6a7fb6dd4.html,51pdf,
2018-01-02,中金公司,600309,万华化学,万华化学(600309)走向世界的中国化工巨头-180102,webcache\20180102\webcache-771a71f6a7fb6dd4.html,51pdf,
2018-01-02,太平洋证券,000976,华铁股份,华铁股份（000976）与西屋法维莱开展合作，开启横向拓展业务品类模式-171228,webcache\20180102\webcache-771a71f6a7fb6dd4.html,51pdf,
2018-01-02,招商证券,600519,贵州茅台,贵州茅台（600519）提价靴子落地，来年稳增可期-180101,webcache\20180102\webcache-771a71f6a7fb6dd4.html,51pdf,
2018-01-02,财富证券,002410,广联达,广联达（002410）动态点评：签约雄安，助力新区建筑信息化发展-180102,webcache\20180102\webcache-771a71f6a7fb6dd4.html,51pdf,
2018-01-02,兴业证券,300098,高新兴,高新兴（300098）收购中兴物联落地，中国电信间接参与配套募资-171225,webcache\20180102\webcache-771a71f6a7fb6dd4.html,51pdf,
2018-01-02,兴业证券,002352,顺丰控股,顺丰控股（002352）鄂州机场枢纽落地，增强公司航空网络硬实力-171218,webcache\20180102\webcache-771a71f6a7fb6dd4.html,51pdf,
2018-01-02,兴业证券,002081,金螳螂,金螳螂（002081）布局长租公寓市场，金螳螂电商开展员工持股-171225,webcache\20180102\webcache-771a71f6a7fb6dd4.html,51pdf,
2018-01-02,兴业证券,300285,国瓷材料,国瓷材料（300285）收购爱尔创、牵手蓝思进一步拓宽产业链，纳米氧化锆业务成长路径逐步明晰-171219,webcache\20180102\webcache-771a71f6a7fb6dd4.html,51pdf,
2018-01-02,兴业证券,000963,华东医药,华东医药（000963）公告点评：首个海外合作研发项目落地，糖尿病管线再添潜力品种-171224,webcache\20180102\webcache-771a71f6a7fb6dd4.html,51pdf,
2018-01-02,兴业证券,600048,保利地产,保利地产（600048）跟投项目落地，激励制度进一步完善-171224,webcache\20180102\webcache-771a71f6a7fb6dd4.html,51pdf,
2018-01-02,光大证券,300098,高新兴,高新兴（300098）定增落地+电子车牌标准发布，物联网成长空间打开-180101,webcache\20180102\webcache-771a71f6a7fb6dd4.html,51pdf,
2018-01-02,广发证券,300545,联得装备,联得装备（300545）拟投资加码智能装备项目，缓解当前产能压力-180101,webcache\20180102\webcache-771a71f6a7fb6dd4.html,51pdf,
2018-01-02,广发证券,002766,索菱股份,索菱股份（002766）中标广汽丰田乘用车胎压监测仪项目-180102,webcache\20180102\webcache-771a71f6a7fb6dd4.html,51pdf,
2018-01-02,广发证券,000488,晨鸣纸业,晨鸣纸业（000488）拟横向布局化工产业，多元化运营增强盈利稳定性-180102,webcache\20180102\webcache-771a71f6a7fb6dd4.html,51pdf,
2018-01-02,广发证券,601766,中国中车,中国中车（601766）17年4季度签订重大合同680亿元，动车地铁车辆明显增长-180101,webcache\20180102\webcache-771a71f6a7fb6dd4.html,51pdf,
2018-01-02,国泰君安,600711,盛屯矿业,"盛屯矿业(600711)有色矿业持续成长,积极布局铜钴项目-180101",webcache\20180102\webcache-439aad1287549b1d.html,51pdf,
2018-01-02,国泰君安,300187,永清环保,"永清环保(300187)收购优质危废资产,强化全国综合性环保平台-180101",webcache\20180102\webcache-439aad1287549b1d.html,51pdf,
2018-01-02,招商证券,002612,朗姿股份,朗姿股份（002612）收购西安区域医美龙头高一生医美板块布局再下一城-180101,webcache\20180102\webcache-439aad1287549b1d.html,51pdf,
2018-01-02,方正证券,000888,峨眉山A,峨眉山A（000888）峨眉拐点论系列报告之二，这是为什么，峨眉山交通革命的戴维斯双击-180101,webcache\20180102\webcache-439aad1287549b1d.html,51pdf,
2018-01-02,华泰证券,600116,三峡水利,三峡水利（600116）受益新电改和“四网融合”，未来潜力较大-180101,webcache\20180102\webcache-439aad1287549b1d.html,51pdf,
2018-01-02,东吴证券,601766,中国中车,中国中车（601766）公司四季度公告订单680亿同比增加21％，全年公告1685亿同比+67％-180102,webcache\20180102\webcache-439aad1287549b1d.html,51pdf,
2018-01-02,中泰证券,601766,中国中车,中国中车（601766）公告新签合同大幅增长；明后年业绩将较快增长-180101,webcache\20180102\webcache-439aad1287549b1d.html,51pdf,
2018-01-02,东方证券,603986,兆易创新,兆易创新（603986）拟收购思立微，多维协同助力长期发展-180102,,51pdf,
2018-01-02,东吴证券,300385,雪浪环境,雪浪环境（300385）终止收购宜兴凌霞，不改危废战略-180101,,51pdf,
2018-01-02,光大证券,300098,高新兴,高新兴（300098）定增落地+电子车牌标准发布，物联网成长空间打开-180101,,51pdf,
2018-01-02,光大证券,002612,朗姿股份,朗姿股份（002612）医美业务再添新丁，高端女装持续回暖-180102,,51pdf,
2018-01-02,光大证券,002294,信立泰,信立泰（002294）泰嘉首批通过一致性评价，有望加速进口替代-180102,,51pdf,
2018-01-02,光大证券,600963,岳阳林纸,岳阳林纸（600963）宁波项目再次落地，转型生态园林逐步坐实-180102,,51pdf,
2018-01-02,广发证券,000488,晨鸣纸业,晨鸣纸业（000488）拟横向布局化工产业，多元化运营增强盈利稳定性-180102,,51pdf,
2018-01-02,广发证券,300545,联得装备,联得装备（300545）拟投资加码智能装备项目，缓解当前产能压力-180101,,51pdf,
2018-01-02,广发证券,002766,索菱股份,索菱股份（002766）中标广汽丰田乘用车胎压监测仪项目-180102,,51pdf,
2018-01-02,广发证券,601766,中国中车,中国中车（601766）17年4季度签订重大合同680亿元，动车地铁车辆明显增长-180101,,51pdf,
2018-01-02,国海证券,300146,汤臣倍健,汤臣倍健（300146）动态点评：双11销量数据向好，全年业绩符合预期-180102,,51pdf,
2018-01-02,国海证券,000639,西王食品,西王食品（000639）跟踪报告：成本下降提升毛利率，保健品国内市场有望快速增长-180101,,51pdf,
2018-01-02,国海证券,002912,中新赛克,中新赛克（002912）事件点评：子公司中标大单，公司业绩有望充分受益-180102,,51pdf,
2018-01-02,华安证券,601390,中国中铁,中国中铁（601390）改制国有独资，建企龙头新气象-180102,,51pdf,
2018-01-02,西南证券,600521,华海药业,华海药业（600521）一致性评价获批，海外ANDA转报国内-180102,,51pdf,
2018-01-02,西南证券,002294,信立泰,信立泰（002294）75mg通过一致性评价，泰嘉增速有望维持15-20％-180101,,51pdf,
2018-01-02,浙商证券,002010,传化智联,传化智联(002010)点评报告：货源端与运力端双管齐下，完善传化网生态圈-171231,,51pdf,
2018-01-02,浙商证券,002430,杭氧股份,"杭氧股份(002430)深度报告-下游需求回暖,业绩拐点可期-171229",,51pdf,
2018-01-02,中泰证券,300001,特锐德,特锐德（300001）牵手汇金租赁，开拓充电桩轻资产运营模式-180101,,51pdf,
2018-01-02,中信建投,300633,开立医疗,开立医疗（300633）收购内镜诊疗器械公司，深耕内镜市场战略进一步明确-180102,,51pdf,
2018-01-02,中信建投,300616,尚品宅配,尚品宅配（300616）产能进华东后再进西南，HOMKOO带来新驱动-180102,,51pdf,
2018-01-02,中信证券,002002,鸿达兴业,鸿达兴业(002002)可转债扩建30万吨氯碱产能，行业地位进一步巩固-180102,,51pdf,
2018-01-02,中信建投,600188,兖州煤业,"因此在标的方面,焦煤继续推荐西山煤电、潞安环能、神火股份,动力煤推荐陕西煤业、兖州煤业和中国神华,山西国改建议重点关注山煤国际.",webcache\20180102\webcache-5791e46871bbf3.html,sina,
2018-01-02,中信建投,600546,山煤国际,"因此在标的方面,焦煤继续推荐西山煤电、潞安环能、神火股份,动力煤推荐陕西煤业、兖州煤业和中国神华,山西国改建议重点关注山煤国际.",webcache\20180102\webcache-5791e46871bbf3.html,sina,
2018-01-02,中信建投,601088,中国神华,"因此在标的方面,焦煤继续推荐西山煤电、潞安环能、神火股份,动力煤推荐陕西煤业、兖州煤业和中国神华,山西国改建议重点关注山煤国际.",webcache\20180102\webcache-5791e46871bbf3.html,sina,
2018-01-02,中信建投,601225,陕西煤业,"因此在标的方面,焦煤继续推荐西山煤电、潞安环能、神火股份,动力煤推荐陕西煤业、兖州煤业和中国神华,山西国改建议重点关注山煤国际.",webcache\20180102\webcache-5791e46871bbf3.html,sina,
2018-01-02,中信建投,601699,潞安环能,"因此在标的方面,焦煤继续推荐西山煤电、潞安环能、神火股份,动力煤推荐陕西煤业、兖州煤业和中国神华,山西国改建议重点关注山煤国际.",webcache\20180102\webcache-5791e46871bbf3.html,sina,
2018-01-02,中信建投,000933,神火股份,"因此在标的方面,焦煤继续推荐西山煤电、潞安环能、神火股份,动力煤推荐陕西煤业、兖州煤业和中国神华,山西国改建议重点关注山煤国际.",webcache\20180102\webcache-5791e46871bbf3.html,sina,
2018-01-02,中信建投,000983,西山煤电,"因此在标的方面,焦煤继续推荐西山煤电、潞安环能、神火股份,动力煤推荐陕西煤业、兖州煤业和中国神华,山西国改建议重点关注山煤国际.",webcache\20180102\webcache-5791e46871bbf3.html,sina,
2018-01-02,中信建投,600188,兖州煤业,"因此在标的方面,焦煤继续推荐西山煤电、潞安环能、神火股份,动力煤推荐陕西煤业、兖州煤业和中国神华,山西国改建议重点关注山煤国际.",webcache\20180102\webcache-5791e46871bbf3.html,sina,
2018-01-02,中信建投,600546,山煤国际,"因此在标的方面,焦煤继续推荐西山煤电、潞安环能、神火股份,动力煤推荐陕西煤业、兖州煤业和中国神华,山西国改建议重点关注山煤国际.",webcache\20180102\webcache-5791e46871bbf3.html,sina,
2018-01-02,中信建投,601088,中国神华,"因此在标的方面,焦煤继续推荐西山煤电、潞安环能、神火股份,动力煤推荐陕西煤业、兖州煤业和中国神华,山西国改建议重点关注山煤国际.",webcache\20180102\webcache-5791e46871bbf3.html,sina,
2018-01-02,中信建投,601225,陕西煤业,"因此在标的方面,焦煤继续推荐西山煤电、潞安环能、神火股份,动力煤推荐陕西煤业、兖州煤业和中国神华,山西国改建议重点关注山煤国际.",webcache\20180102\webcache-5791e46871bbf3.html,sina,
2018-01-02,中信建投,601699,潞安环能,"因此在标的方面,焦煤继续推荐西山煤电、潞安环能、神火股份,动力煤推荐陕西煤业、兖州煤业和中国神华,山西国改建议重点关注山煤国际.",webcache\20180102\webcache-5791e46871bbf3.html,sina,
2018-01-02,中信建投,000933,神火股份,"因此在标的方面,焦煤继续推荐西山煤电、潞安环能、神火股份,动力煤推荐陕西煤业、兖州煤业和中国神华,山西国改建议重点关注山煤国际.",webcache\20180102\webcache-5791e46871bbf3.html,sina,
2018-01-02,中信建投,000983,西山煤电,"因此在标的方面,焦煤继续推荐西山煤电、潞安环能、神火股份,动力煤推荐陕西煤业、兖州煤业和中国神华,山西国改建议重点关注山煤国际.",webcache\20180102\webcache-5791e46871bbf3.html,sina,
2018-01-02,方正证券,600172,黄河旋风,"中国制造2025此前几年的重点在于工业化,尤其是高端装备,未来3年信息化将成为重中之重,信息化与工业化的深度结合成为重点,工信部首批23家智能制造系统解决方案供应商推荐目录需高度重视,其中软件上市公司包括用友网络、宝信软件、黄河旋风等",webcache\20180102\webcache-1e97e0ae044e0e1a.html,sina,
2018-01-02,方正证券,600588,用友网络,"中国制造2025此前几年的重点在于工业化,尤其是高端装备,未来3年信息化将成为重中之重,信息化与工业化的深度结合成为重点,工信部首批23家智能制造系统解决方案供应商推荐目录需高度重视,其中软件上市公司包括用友网络、宝信软件、黄河旋风等",webcache\20180102\webcache-1e97e0ae044e0e1a.html,sina,
2018-01-02,方正证券,600845,宝信软件,"中国制造2025此前几年的重点在于工业化,尤其是高端装备,未来3年信息化将成为重中之重,信息化与工业化的深度结合成为重点,工信部首批23家智能制造系统解决方案供应商推荐目录需高度重视,其中软件上市公司包括用友网络、宝信软件、黄河旋风等",webcache\20180102\webcache-1e97e0ae044e0e1a.html,sina,
2018-01-02,方正证券,600172,黄河旋风,"   
    长期重点关注:用友网络、宝信软件、黄河旋风、汉得信息等公司,同时关注基本面好的细分方向:安防、信息安全,标的:美亚柏科、华宇软件、东方网力等",webcache\20180102\webcache-1e97e0ae044e0e1a.html,sina,
2018-01-02,方正证券,600588,用友网络,"   
    长期重点关注:用友网络、宝信软件、黄河旋风、汉得信息等公司,同时关注基本面好的细分方向:安防、信息安全,标的:美亚柏科、华宇软件、东方网力等",webcache\20180102\webcache-1e97e0ae044e0e1a.html,sina,
2018-01-02,方正证券,600845,宝信软件,"   
    长期重点关注:用友网络、宝信软件、黄河旋风、汉得信息等公司,同时关注基本面好的细分方向:安防、信息安全,标的:美亚柏科、华宇软件、东方网力等",webcache\20180102\webcache-1e97e0ae044e0e1a.html,sina,
2018-01-02,方正证券,300170,汉得信息,"   
    长期重点关注:用友网络、宝信软件、黄河旋风、汉得信息等公司,同时关注基本面好的细分方向:安防、信息安全,标的:美亚柏科、华宇软件、东方网力等",webcache\20180102\webcache-1e97e0ae044e0e1a.html,sina,
2018-01-02,方正证券,300188,美亚柏科,"   
    长期重点关注:用友网络、宝信软件、黄河旋风、汉得信息等公司,同时关注基本面好的细分方向:安防、信息安全,标的:美亚柏科、华宇软件、东方网力等",webcache\20180102\webcache-1e97e0ae044e0e1a.html,sina,
2018-01-02,方正证券,300271,华宇软件,"   
    长期重点关注:用友网络、宝信软件、黄河旋风、汉得信息等公司,同时关注基本面好的细分方向:安防、信息安全,标的:美亚柏科、华宇软件、东方网力等",webcache\20180102\webcache-1e97e0ae044e0e1a.html,sina,
2018-01-02,方正证券,300367,东方网力,"   
    长期重点关注:用友网络、宝信软件、黄河旋风、汉得信息等公司,同时关注基本面好的细分方向:安防、信息安全,标的:美亚柏科、华宇软件、东方网力等",webcache\20180102\webcache-1e97e0ae044e0e1a.html,sina,
2018-01-02,长城证券,300113,顺网科技,"推荐顺网科技公司深度报告:网吧行业渠道龙头,直接受益于行业回暖",webcache\20180102\webcache-530dea8743d1dadb.html,sina,
2018-01-02,长城证券,300113,顺网科技,"推荐顺网科技公司深度报告:网吧行业渠道龙头,直接受益于行业回暖",webcache\20180102\webcache-530dea8743d1dadb.html,sina,
2018-01-02,光大证券,600019,宝钢股份,"从供给的角度来看,2018 年的供给增量将主要在长材,因此我们认为板材股好于长材;从细分子领域的景气周期来看,我们相对看好特钢、废钢产业链,重点推荐股票组合:宝钢股份、山东钢铁、华宏科技,此外建议关注*ST 华菱、大冶特钢",webcache\20180102\webcache-2283c25746f2864e.html,sina,
2018-01-02,光大证券,600022,山东钢铁,"从供给的角度来看,2018 年的供给增量将主要在长材,因此我们认为板材股好于长材;从细分子领域的景气周期来看,我们相对看好特钢、废钢产业链,重点推荐股票组合:宝钢股份、山东钢铁、华宏科技,此外建议关注*ST 华菱、大冶特钢",webcache\20180102\webcache-2283c25746f2864e.html,sina,
2018-01-02,光大证券,000708,大冶特钢,"从供给的角度来看,2018 年的供给增量将主要在长材,因此我们认为板材股好于长材;从细分子领域的景气周期来看,我们相对看好特钢、废钢产业链,重点推荐股票组合:宝钢股份、山东钢铁、华宏科技,此外建议关注*ST 华菱、大冶特钢",webcache\20180102\webcache-2283c25746f2864e.html,sina,
2018-01-02,光大证券,002645,华宏科技,"从供给的角度来看,2018 年的供给增量将主要在长材,因此我们认为板材股好于长材;从细分子领域的景气周期来看,我们相对看好特钢、废钢产业链,重点推荐股票组合:宝钢股份、山东钢铁、华宏科技,此外建议关注*ST 华菱、大冶特钢",webcache\20180102\webcache-2283c25746f2864e.html,sina,
2018-01-02,光大证券,600019,宝钢股份,"从供给的角度来看,2018 年的供给增量将主要在长材,因此我们认为板材股好于长材;从细分子领域的景气周期来看,我们相对看好特钢、废钢产业链,重点推荐股票组合:宝钢股份、山东钢铁、华宏科技,此外建议关注*ST 华菱、大冶特钢",webcache\20180102\webcache-2283c25746f2864e.html,sina,
2018-01-02,光大证券,600022,山东钢铁,"从供给的角度来看,2018 年的供给增量将主要在长材,因此我们认为板材股好于长材;从细分子领域的景气周期来看,我们相对看好特钢、废钢产业链,重点推荐股票组合:宝钢股份、山东钢铁、华宏科技,此外建议关注*ST 华菱、大冶特钢",webcache\20180102\webcache-2283c25746f2864e.html,sina,
2018-01-02,光大证券,000708,大冶特钢,"从供给的角度来看,2018 年的供给增量将主要在长材,因此我们认为板材股好于长材;从细分子领域的景气周期来看,我们相对看好特钢、废钢产业链,重点推荐股票组合:宝钢股份、山东钢铁、华宏科技,此外建议关注*ST 华菱、大冶特钢",webcache\20180102\webcache-2283c25746f2864e.html,sina,
2018-01-02,光大证券,002645,华宏科技,"从供给的角度来看,2018 年的供给增量将主要在长材,因此我们认为板材股好于长材;从细分子领域的景气周期来看,我们相对看好特钢、废钢产业链,重点推荐股票组合:宝钢股份、山东钢铁、华宏科技,此外建议关注*ST 华菱、大冶特钢",webcache\20180102\webcache-2283c25746f2864e.html,sina,
2018-01-02,天风证券,000717,韶钢松山,"韶钢松山:产品以螺纹钢等建材为主,不仅受益地条钢出清;同时广东省为钢材净流入地区,钢材价格高于全国平均,盈利能力及持续性强",webcache\20180102\webcache-13950832c227f89b.html,sina,
2018-01-02,天风证券,002110,三钢闽光,"   
    推荐标的   
    三钢闽光:长材占比高,福建省区域龙头企业;费用率行业领先,成本优势明显;建材市占率超过70%,销售价格高于内陆钢厂,利润空间大",webcache\20180102\webcache-13950832c227f89b.html,sina,
2018-01-02,天风证券,002110,三钢闽光,"   
    推荐标的   
    三钢闽光:长材占比高,福建省区域龙头企业;费用率行业领先,成本优势明显;建材市占率超过70%,销售价格高于内陆钢厂,利润空间大",webcache\20180102\webcache-13950832c227f89b.html,sina,
2018-01-02,天风证券,002110,三钢闽光,"   
    推荐标的   
    三钢闽光:长材占比高,福建省区域龙头企业;费用率行业领先,成本优势明显;建材市占率超过70%,销售价格高于内陆钢厂,利润空间大",webcache\20180102\webcache-13950832c227f89b.html,sina,
2018-01-02,天风证券,600231,凌钢股份,"凌钢股份:产品以螺纹钢等建材为主,区域内产品差异化优势明显",webcache\20180102\webcache-13950832c227f89b.html,sina,
2018-01-02,天风证券,600019,宝钢股份,"另外除此之外,由于钢材价格往往会同时上涨,在长材上涨的同时,也建议关注优质板材企业,如*ST华菱、宝钢股份、新钢股份",webcache\20180102\webcache-13950832c227f89b.html,sina,
2018-01-02,天风证券,600782,新钢股份,"另外除此之外,由于钢材价格往往会同时上涨,在长材上涨的同时,也建议关注优质板材企业,如*ST华菱、宝钢股份、新钢股份",webcache\20180102\webcache-13950832c227f89b.html,sina,
2018-01-02,天风证券,000932,*ST华菱,"另外除此之外,由于钢材价格往往会同时上涨,在长材上涨的同时,也建议关注优质板材企业,如*ST华菱、宝钢股份、新钢股份",webcache\20180102\webcache-13950832c227f89b.html,sina,
2018-01-02,天风证券,600019,宝钢股份,"另外除此之外,由于钢材价格往往会同时上涨,在长材上涨的同时,也建议关注优质板材企业,如*ST华菱、宝钢股份、新钢股份",webcache\20180102\webcache-13950832c227f89b.html,sina,
