2018-02-02,华创证券,603639,海利尔,海利尔(603639)制剂原药一体化的吡虫啉龙头，新品类储备丰富-180130,http://www.51pdf.com.cn/report_gg_p134/,51pdf,
2018-02-02,国信证券,000063,中兴通讯,中兴通讯(000063)2017年业绩快报点评：业绩符合预期，公告定增“底价”显信心-180202,http://www.51pdf.com.cn/report_gg_p135/,51pdf,
2018-02-02,华创证券,300166,东方国信,东方国信(300166)深度研究：数据为本，合纵连横-180201,http://www.51pdf.com.cn/report_gg_p135/,51pdf,
2018-02-02,中金公司,601633,长城汽车,长城汽车(601633)Improving product mix;upside room in net profit margin-180129,http://www.51pdf.com.cn/report_gg_p135/,51pdf,
2018-02-02,中金公司,600702,舍得酒业,沱牌舍得(600702)继续看好舍得的高成长-180131,http://www.51pdf.com.cn/report_gg_p135/,51pdf,
2018-02-02,中金公司,600570,恒生电子,恒生电子(600570)Strong recovery and solid growth potential-180131,http://www.51pdf.com.cn/report_gg_p135/,51pdf,
2018-02-02,中金公司,002624,完美世界,完美世界(002624)剥离院线聚焦核心，18年影游有望丰收-180202,http://www.51pdf.com.cn/report_gg_p135/,51pdf,
2018-02-02,中金公司,002624,完美世界,完美世界(002624)Upbeat on long-term growth potential after cinema asset disposal-180130,http://www.51pdf.com.cn/report_gg_p135/,51pdf,
2018-02-02,中金公司,002236,大华股份,大华股份(002236)新总裁着眼提升运营效率，维持“推荐”-180202,http://www.51pdf.com.cn/report_gg_p136/,51pdf,
2018-02-02,中金公司,600059,古越龙山,古越龙山(600059)More upbeat on yellow rice wine sector in 2018-180130,http://www.51pdf.com.cn/report_gg_p136/,51pdf,
2018-02-02,中金公司,300133,华策影视,华策影视(300133)Company has solid lead;4Q17 profit growth to remain strong-180130,http://www.51pdf.com.cn/report_gg_p136/,51pdf,
2018-02-02,中金公司,601318,中国平安,中国平安(601318)Affiliate spin-off to trigger re-rating of parent group-180130,http://www.51pdf.com.cn/report_gg_p136/,51pdf,
2018-02-02,中金公司,600270,外运发展,中国外运(00598)或发行A股股票并吸收合并外运发展-180202,http://www.51pdf.com.cn/report_gg_p136/,51pdf,
2018-02-02,群益证券,600176,中国巨石,中国巨石(600176)玻纤行业高景气周期运行，年报业绩符合预期，维持“买入”评级-180202,http://www.51pdf.com.cn/report_gg_p136/,51pdf,
2018-02-02,长江证券,002146,荣盛发展,荣盛发展(002146)盈利势起，业绩腾飞-180131,http://www.51pdf.com.cn/report_gg_p136/,51pdf,
2018-02-02,长江证券,000786,北新建材,北新建材(000786)2017完美收官，2018值得期待-180129,http://www.51pdf.com.cn/report_gg_p136/,51pdf,
2018-02-02,长江证券,600176,中国巨石,中国巨石(600176)业绩高增长，龙头新起点-180129,http://www.51pdf.com.cn/report_gg_p136/,51pdf,
2018-02-02,德意志银行,000063,中兴通讯,中兴通讯(000063)Pre-announcement and a price floor to stop the hemorrhaging-180201,http://www.51pdf.com.cn/report_gg_p136/,51pdf,
2018-02-02,中原证券,300251,光线传媒,光线传媒（300251）17年业绩实现稳健增长，全产业链属性初现-180202,http://www.51pdf.com.cn/report_gg_p136/,51pdf,
2018-02-02,中信建投,002439,启明星辰,启明星辰（002439）A股信息安全绝对龙头，安全运营打开增长空间-180202,http://www.51pdf.com.cn/report_gg_p136/,51pdf,
2018-02-02,华创证券,300319,麦捷科技,麦捷科技(300319)商誉计提轻装上阵，SAW滤波器国产化突破在即-180202,http://www.51pdf.com.cn/report_gg_p136/,51pdf,
2018-02-02,华创证券,300523,辰安科技,辰安科技(300523)业绩预告点评：业绩符合预期，2018年更加精彩-180202,http://www.51pdf.com.cn/report_gg_p136/,51pdf,
2018-02-02,华创证券,000892,欢瑞世纪,"欢瑞世纪(000892)业绩远超对赌,合同保障18年业绩确定性强-180202",http://www.51pdf.com.cn/report_gg_p136/,51pdf,
2018-02-02,国开证券,300459,金科文化,金科文化（300459）以汤姆猫IP入手，全面布局互联网产业-180130,http://www.51pdf.com.cn/report_gg_p136/,51pdf,
2018-02-02,申万宏源,601985,中国核电,"中国核电(601985)不考虑追溯Q4盈利符合预期,集团重组开启核电新格局-180202",http://www.51pdf.com.cn/report_gg_p136/,51pdf,
2018-02-02,中信证券,000063,中兴通讯,中兴通讯（000063）非公开增发预案点评：拟定增130亿加码5G研发-180202,http://www.51pdf.com.cn/report_gg_p136/,51pdf,
2018-02-02,海通证券,300009,安科生物,安科生物（300009）生长激素快速放量，不断加码精准医疗-180202,http://www.51pdf.com.cn/report_gg_p136/,51pdf,
2018-02-02,海通证券,300166,东方国信,东方国信（300166）业绩预告延续高增长，并购整合协同超预期-180202,http://www.51pdf.com.cn/report_gg_p137/,51pdf,
2018-02-02,海通证券,000425,徐工机械,徐工机械（000425）行业持续向好，业绩拐点如期兑现-180202,http://www.51pdf.com.cn/report_gg_p137/,51pdf,
2018-02-02,兴业证券,000960,锡业股份,锡业股份（000960）业绩预告点评：2017年业绩大增，看好锡价上涨业绩弹性-180131,http://www.51pdf.com.cn/report_gg_p137/,51pdf,
2018-02-02,兴业证券,002206,海利得,海利得（002206）2017年业绩快报点评：新增产能逐步投产，业绩同比稳健增长-180131,http://www.51pdf.com.cn/report_gg_p137/,51pdf,
2018-02-02,兴业证券,600362,江西铜业,江西铜业(600362)业绩预告点评：铜价大幅上涨，铜业巨头业绩大增-180131,http://www.51pdf.com.cn/report_gg_p137/,51pdf,
2018-02-02,兴业证券,002456,欧菲科技,欧菲科技（002456）计提减值减轻包袱，2018年成长逻辑不变-180131,http://www.51pdf.com.cn/report_gg_p137/,51pdf,
2018-02-02,兴业证券,600782,新钢股份,新钢股份(600782)业绩预告点评：2017Q4业绩超前三季度总和-180129,http://www.51pdf.com.cn/report_gg_p137/,51pdf,
2018-02-02,兴业证券,000703,恒逸石化,恒逸石化（000703）2017年业绩预告点评：PTA产业链持续复苏，业绩同比大幅增长-180131,http://www.51pdf.com.cn/report_gg_p137/,51pdf,
2018-02-02,兴业证券,000063,中兴通讯,中兴通讯（000063）定增加码5G研发，聚焦主航道-180201,http://www.51pdf.com.cn/report_gg_p137/,51pdf,
2018-02-02,兴业证券,603737,三棵树,三棵树（603737）2017年业绩快报点评：收入增速创近年新高，业绩同比快速增长-180202,http://www.51pdf.com.cn/report_gg_p137/,51pdf,
2018-02-02,财通证券,000661,长春高新,长春高新（000661）生长激素处于三年放量式增长周期中-180202,http://www.51pdf.com.cn/report_gg_p137/,51pdf,
2018-02-02,浙商证券,600297,广汇汽车,广汇汽车(600297)点评报告：2017全年业绩预告符合预期-180130,http://www.51pdf.com.cn/report_gg_p137/,51pdf,
2018-02-02,信达证券,300251,光线传媒,光线传媒（300251）首次覆盖报告：票房补贴大战最后赢家，“渠道+内容”战略布局成形-180202,http://www.51pdf.com.cn/report_gg_p137/,51pdf,
2018-02-02,中银国际,000860,顺鑫农业,顺鑫农业（000860）白酒提速、地产扭亏18年将出现业绩拐点，期待国企改革锦上添花-180202,http://www.51pdf.com.cn/report_gg_p137/,51pdf,
2018-02-02,中银国际,600340,华夏幸福,华夏幸福（600340）产业新城合作推进，一月销售成绩亮眼，雄安利好加速落地-180202,http://www.51pdf.com.cn/report_gg_p137/,51pdf,
2018-02-02,国信证券,300133,华策影视,华策影视(300133)进击中的全网剧龙头-180201,http://www.51pdf.com.cn/report_gg_p137/,51pdf,
2018-02-02,广发证券,002429,兆驰股份,兆驰股份（002429）业绩预告大幅上修，终端需求有望改善-180202,http://www.51pdf.com.cn/report_gg_p137/,51pdf,
2018-02-02,华泰证券,601238,广汽集团,广汽集团（601238）17业绩高增长，自主合资延续强周期-180202,http://www.51pdf.com.cn/report_gg_p137/,51pdf,
2018-02-02,国信证券,300170,汉得信息,汉得信息（300170）IT服务需求旺盛，业绩加速增长-180131,http://www.51pdf.com.cn/report_gg_p137/,51pdf,
2018-02-02,国信证券,600297,广汇汽车,广汇汽车（600297）汽车经销商龙头，业绩增长符合预期-180131,http://www.51pdf.com.cn/report_gg_p137/,51pdf,
2018-02-02,国信证券,000063,中兴通讯,中兴通讯（000063）拟增发投入5G研发，长期受益-180201,http://www.51pdf.com.cn/report_gg_p138/,51pdf,
2018-02-02,财富证券,002258,利尔化学,利尔化学（002258）草铵膦量价齐升，归母净利润同比增长93％-180201,http://www.51pdf.com.cn/report_gg_p138/,51pdf,
2018-02-02,华创证券,002624,完美世界,完美世界（002624）Q4利润环比增长5％，游戏影视双引擎持续发力-180201,http://www.51pdf.com.cn/report_gg_p138/,51pdf,
2018-02-02,西南证券,002905,金逸影视,金逸影视（002905）积极布局一二线城市，非票业务蒸蒸日上-180202,http://www.51pdf.com.cn/report_gg_p138/,51pdf,
2018-02-02,财富证券,603515,欧普照明,欧普照明(603515)动态点评：产品渠道齐发力，“照亮”业绩稳增长-180202,http://www.51pdf.com.cn/report_gg_p138/,51pdf,
2018-02-02,财富证券,600340,华夏幸福,华夏幸福(600340)动态点评：全面合作，共赢未来-180202,http://www.51pdf.com.cn/report_gg_p138/,51pdf,
2018-02-02,西部证券,002624,完美世界,完美世界(002624)业绩快报点评：业绩符合预期；大IP游戏影视项目如期进行-180201,http://www.51pdf.com.cn/report_gg_p138/,51pdf,
2018-02-02,网信证券,002661,克明面业,克明面业(002661)多措并举，降本增效，提升品牌影响力-180129,http://www.51pdf.com.cn/report_gg_p138/,51pdf,
2018-02-02,东莞证券,603680,今创集团,今创集团（603680）新股网下申购询价建议报告-180131,http://www.51pdf.com.cn/report_gg_p138/,51pdf,
2018-02-02,中信建投,002191,劲嘉股份,劲嘉股份（002191）烟标回升，酒标并拓，驱动Q1拐点显现-180202,http://www.51pdf.com.cn/report_gg_p138/,51pdf,
2018-02-02,中银国际,000063,中兴通讯,中兴通讯（000063）定增A股预案公告，聚焦5G核心竞争力-180202,http://www.51pdf.com.cn/report_gg_p138/,51pdf,
2018-02-02,国金证券,600519,贵州茅台,"贵州茅台(600519)17年完美收官,18年确定性依旧-180131",http://www.51pdf.com.cn/report_gg_p138/,51pdf,
2018-02-02,国金证券,603660,苏州科达,"苏州科达(603660)业绩预告显著超预期,视讯龙头高成长兑现-180130",http://www.51pdf.com.cn/report_gg_p138/,51pdf,
2018-02-02,国金证券,300237,美晨生态,"美晨生态(300237)业绩符合预期,订单饱满保持续高增-180201",http://www.51pdf.com.cn/report_gg_p138/,51pdf,
2018-02-02,国金证券,002599,盛通股份,"盛通股份(002599)修正2017年年度业绩预告,预计归母净利润达0.9-1亿元超预期-180131",http://www.51pdf.com.cn/report_gg_p138/,51pdf,
2018-02-02,国金证券,603833,欧派家居,"欧派家居(603833)“三马一车“成效初现,龙头成长领跑行业-180129",http://www.51pdf.com.cn/report_gg_p138/,51pdf,
2018-02-02,国金证券,600477,杭萧钢构,"杭萧钢构(600477)业绩兑现超预期,规模效应助产业逻辑更通畅-180130",http://www.51pdf.com.cn/report_gg_p138/,51pdf,
2018-02-02,国金证券,002341,新纶科技,新纶科技(002341)一季度维持高增长全年成长性可期-180130,http://www.51pdf.com.cn/report_gg_p138/,51pdf,
2018-02-02,国金证券,603599,广信股份,广信股份(603599)行业复苏拉动公司业绩改善一体化优势逐步显现-180129,http://www.51pdf.com.cn/report_gg_p138/,51pdf,
2018-02-02,国金证券,600963,岳阳林纸,"岳阳林纸(600963)造纸园林双丰收,业绩高增亮眼-180129",http://www.51pdf.com.cn/report_gg_p138/,51pdf,
2018-02-02,国金证券,603658,安图生物,安图生物(603658)成长符合预期2018有望继续加速-180130,http://www.51pdf.com.cn/report_gg_p139/,51pdf,
2018-02-02,国金证券,002582,好想你,"好想你(002582)收入依然保持高增速,利润增速上限下移-180130",http://www.51pdf.com.cn/report_gg_p139/,51pdf,
2018-02-02,国金证券,603716,塞力斯,塞力斯(603716)SPD业务首单落地扩展业务空间-180131,http://www.51pdf.com.cn/report_gg_p139/,51pdf,
2018-02-02,国金证券,600970,中材国际,"中材国际(600970)业绩高增兑现,历史发展拐点确立-180128",http://www.51pdf.com.cn/report_gg_p139/,51pdf,
2018-02-02,国金证券,601111,中国国航,"中国国航(601111)优质航线资源丰富,收益品质绝对领先-180131",http://www.51pdf.com.cn/report_gg_p139/,51pdf,
2018-02-02,国金证券,603018,中设集团,"中设集团(603018)业绩亮眼绝对低估值,高管增持安全边际高-180128",http://www.51pdf.com.cn/report_gg_p139/,51pdf,
2018-02-02,国金证券,600176,中国巨石,"中国巨石(600176)业绩维持高增长,成长性值得期待-180128",http://www.51pdf.com.cn/report_gg_p139/,51pdf,
2018-02-02,国金证券,601888,中国国旅,"中国国旅(601888)17年业绩符合预期,18年免税新征程-180128",http://www.51pdf.com.cn/report_gg_p139/,51pdf,
2018-02-02,民生证券,000998,隆平高科,"隆平高科(000998)业绩增速稳定,世界级种业公司加速成型-180201",http://www.51pdf.com.cn/report_gg_p139/,51pdf,
2018-02-02,民生证券,300335,迪森股份,"迪森股份(300335)一季度业绩高增长,煤改气回归理性可持续性强-180131",http://www.51pdf.com.cn/report_gg_p139/,51pdf,
2018-02-02,民生证券,300558,贝达药业,"贝达药业(300558)2017年度业绩预告点评：凯美纳销售拐点将至,研发梯队进展顺利-180130",http://www.51pdf.com.cn/report_gg_p139/,51pdf,
2018-02-02,民生证券,002146,荣盛发展,"荣盛发展(002146)业绩快报点评：业绩保持高增长,产业园区快速扩张-180201",http://www.51pdf.com.cn/report_gg_p139/,51pdf,
2018-02-02,民生证券,002203,海亮股份,海亮股份(002203)新战略瞄准四大方向-180130,http://www.51pdf.com.cn/report_gg_p139/,51pdf,
2018-02-02,民生证券,603833,欧派家居,"欧派家居(603833)2017年年度业绩预告点评：归母净利润预增29％-39％,厨柜稳健衣柜发力共驱成长-180130",http://www.51pdf.com.cn/report_gg_p139/,51pdf,
2018-02-02,民生证券,000425,徐工机械,"徐工机械(000425)行业高景气延续,公司业绩大幅增长-180201",http://www.51pdf.com.cn/report_gg_p139/,51pdf,
2018-02-02,申万宏源,002741,光华科技,"光华科技(002741)废动力电池回收试点合作,完善正极材料产业链-180202",http://www.51pdf.com.cn/report_gg_p139/,51pdf,
2018-02-02,中信建投,002258,利尔化学,利尔化学（002258）草铵膦量价齐升，2017业绩猛增，广安基地再续高成长-180202,http://www.51pdf.com.cn/report_gg_p139/,51pdf,
2018-02-02,广发证券,600754,锦江股份,锦江股份（600754）12月经营数据持续向好，门店持续扩张-180202,http://www.51pdf.com.cn/report_gg_p139/,51pdf,
2018-02-02,广发证券,601888,中国国旅,中国国旅（601888）17年业绩增长靓丽，免税龙头扬帆起航-180202,http://www.51pdf.com.cn/report_gg_p139/,51pdf,
2018-02-02,申万宏源,000681,视觉中国,视觉中国(000681)与阿里旗下优视科技签订协议，推进互联网平台合作-180202,http://www.51pdf.com.cn/report_gg_p139/,51pdf,
2018-02-02,申万宏源,601229,上海银行,上海银行(601229)精品银行，市场认识严重不足-180201,http://www.51pdf.com.cn/report_gg_p140/,51pdf,
2018-02-02,财通证券,300098,高新兴,高新兴（300098）物联网终端产品先行，长期业绩增长可期-180131,http://www.51pdf.com.cn/report_gg_p140/,51pdf,
2018-02-02,财通证券,600745,闻泰科技,闻泰科技（600745）业绩表现符合预期，ODM龙头地位巩固-180131,http://www.51pdf.com.cn/report_gg_p140/,51pdf,
2018-02-02,财通证券,000063,中兴通讯,中兴通讯（000063）定增投入5G研发，抢占先机-180131,http://www.51pdf.com.cn/report_gg_p140/,51pdf,
2018-02-02,天风证券,600260,凯乐科技,凯乐科技(600260)有业绩的军民融合与信息安全龙头-180202,http://www.51pdf.com.cn/report_gg_p140/,51pdf,
2018-02-02,天风证券,603085,天成自控,天成自控（603085）年报净利润预期大幅增长，乘用车座椅放量可期-180202,http://www.51pdf.com.cn/report_gg_p140/,51pdf,
2018-02-02,太平洋证券,300339,润和软件,润和软件（300339）业务转型顺利，创新业务潜力巨大-180131,http://www.51pdf.com.cn/report_gg_p140/,51pdf,
2018-02-02,太平洋证券,300024,机器人,拓斯达（300607）工业机器人新锐，受益于“机器换人”浪潮-180201,http://www.51pdf.com.cn/report_gg_p140/,51pdf,
2018-02-02,太平洋证券,300607,拓斯达,拓斯达（300607）工业机器人新锐，受益于“机器换人”浪潮-180201,http://www.51pdf.com.cn/report_gg_p140/,51pdf,
2018-02-02,太平洋证券,300253,卫宁健康,卫宁健康（300253）医疗信息化业务高景气，创新业务迎来拐点-180201,http://www.51pdf.com.cn/report_gg_p140/,51pdf,
2018-02-02,东北证券,300545,联得装备,联得装备（300545）优化客户资源，丰富产品结构，增强盈利能力-180201,http://www.51pdf.com.cn/report_gg_p140/,51pdf,
2018-02-02,东北证券,603938,三孚股份,三孚股份（603938）打造一体化硅钾模式，延伸产业链布局高端-180201,http://www.51pdf.com.cn/report_gg_p140/,51pdf,
2018-02-02,申万宏源,603599,广信股份,广信股份（603599）四季度低于申万预期，定增完成支撑公司新成长-180201,http://www.51pdf.com.cn/report_gg_p140/,51pdf,
2018-02-02,申万宏源,002624,完美世界,完美世界（002624）2017年归母净利润15.05亿符合预期，扣除商誉减值核心业务归母净利润16_亿大超预期-180201,http://www.51pdf.com.cn/report_gg_p140/,51pdf,
2018-02-02,申万宏源,000063,中兴通讯,中兴通讯（000063）拟定增130亿助力5G发展，多点支撑业绩增长可期-180201,http://www.51pdf.com.cn/report_gg_p140/,51pdf,
2018-02-02,海通证券,603737,三棵树,三棵树(603737)公司公告点评：扩张中的民族涂料龙头-180202,http://www.51pdf.com.cn/report_gg_p140/,51pdf,
2018-02-02,中信证券,002482,广田集团,"广田集团(002482)重大事项点评：员工持股启动,彰显信心激发动力-180202",http://www.51pdf.com.cn/report_gg_p140/,51pdf,
2018-02-02,海通证券,603515,欧普照明,"欧普照明(603515)深度报告-多品类,全渠道共同发展,拥抱照明黄金时代-180202",http://www.51pdf.com.cn/report_gg_p140/,51pdf,
2018-02-02,安信证券,000998,隆平高科,隆平高科(000998)业绩高增长，优质品种有望持续放量！-180201,http://www.51pdf.com.cn/report_gg_p140/,51pdf,
2018-02-02,安信证券,603359,东珠景观,东珠景观(603359)期权激励留人才，业绩约束显信心-180201,http://www.51pdf.com.cn/report_gg_p140/,51pdf,
2018-02-02,天风证券,002583,海能达,海能达（002583）订单延迟致业绩低于预期，增持彰显长期发展信心-180202,http://www.51pdf.com.cn/report_gg_p140/,51pdf,
2018-02-02,中泰证券,300679,电连技术,电连技术（300679）Q4利润同比大增，行业调整期表现抢眼-180130,http://www.51pdf.com.cn/report_gg_p141/,51pdf,
2018-02-02,东莞证券,600901,江苏租赁,新股网下申购询价建议报告（江苏租赁、泰永长征和七一二）-180130,http://www.51pdf.com.cn/report_gg_p141/,51pdf,
2018-02-02,东莞证券,603712,七一二,新股网下申购询价建议报告（江苏租赁、泰永长征和七一二）-180130,http://www.51pdf.com.cn/report_gg_p141/,51pdf,
2018-02-02,东莞证券,002927,泰永长征,新股网下申购询价建议报告（江苏租赁、泰永长征和七一二）-180130,http://www.51pdf.com.cn/report_gg_p141/,51pdf,
2018-02-02,东莞证券,600754,锦江股份,锦江股份（600754）RevPAR值继续增长，房价提升是主要驱动力-180201,http://www.51pdf.com.cn/report_gg_p141/,51pdf,
2018-02-02,东莞证券,601007,金陵饭店,金陵饭店（601007）亚太商务楼、酒类业务经营良好，投资收益推动业绩大幅预增-180131,http://www.51pdf.com.cn/report_gg_p141/,51pdf,
2018-02-02,东莞证券,300144,宋城演艺,宋城演艺（300144）归母净利预增10％-30％，业绩符合预期-180131,http://www.51pdf.com.cn/report_gg_p141/,51pdf,
2018-02-02,东莞证券,603877,太平鸟,太平鸟（603877）多品牌梯度发展，业绩有望持续回升-180130,http://www.51pdf.com.cn/report_gg_p141/,51pdf,
2018-02-02,东莞证券,600325,华发股份,华发股份（600325）珠海龙头，大湾区推进提升公司价值-180129,http://www.51pdf.com.cn/report_gg_p141/,51pdf,
2018-02-02,东莞证券,603027,千禾味业,千禾味业（603027）稳固西南大本营，不断开拓全国市场-180126,http://www.51pdf.com.cn/report_gg_p141/,51pdf,
2018-02-02,东莞证券,601888,中国国旅,中国国旅（601888）免税业务持续向好，业绩超预期-180129,http://www.51pdf.com.cn/report_gg_p141/,51pdf,
2018-02-02,光大证券,300308,中际旭创,中际旭创（300308）业绩持续超预期，看好100G产品需求潜力-180201,http://www.51pdf.com.cn/report_gg_p141/,51pdf,
2018-02-02,光大证券,000063,中兴通讯,中兴通讯（000063）拟定增强化5G布局，设备商龙头长期成长确定-180201,http://www.51pdf.com.cn/report_gg_p141/,51pdf,
2018-02-02,广发证券,300015,爱尔眼科,"爱尔眼科(300015)2017年扣非净利润增长39％-44％,眼科唯一龙头持续领跑行业-180201",http://www.51pdf.com.cn/report_gg_p141/,51pdf,
2018-02-02,广发证券,600477,杭萧钢构,杭萧钢构(600477)17年业绩维持高增，后期有望受益装配式建筑政策红利-180131,http://www.51pdf.com.cn/report_gg_p141/,51pdf,
2018-02-02,广发证券,601098,中南传媒,中南传媒（601098）教材教辅实力稳健，新兴业务布局完善-180202,http://www.51pdf.com.cn/report_gg_p141/,51pdf,
2018-02-02,广发证券,603737,三棵树,三棵树（603737）业绩高增长，继续看好公司中线发展-180201,http://www.51pdf.com.cn/report_gg_p141/,51pdf,
2018-02-02,长城证券,603015,弘讯科技,弘讯科技（603015）下游回暖带动业绩成长，立足主业拓展市场空间-180130,http://www.51pdf.com.cn/report_gg_p141/,51pdf,
2018-02-02,方正证券,002417,深南股份,三元达（002417）“产业+金融”战略清晰，大股东增持显信心-180201,http://www.51pdf.com.cn/report_gg_p141/,51pdf,
2018-02-02,方正证券,600050,中国联通,中国联通（600050）铁塔费用降低，利润进一步改善-180202,http://www.51pdf.com.cn/report_gg_p141/,51pdf,
2018-02-02,中金公司,000921,海信科龙,海信科龙(000921)约克中国多联机业务注入海信日立-180202,http://www.51pdf.com.cn/report_gg_p141/,51pdf,
2018-02-02,天风证券,002303,美盈森,美盈森（002303）一季度业绩超预期，维持买入评级-180202,http://www.51pdf.com.cn/report_gg_p141/,51pdf,
2018-02-02,中信建投,300015,爱尔眼科,爱尔眼科（300015）内生增长迅速，业绩符合预期-180201,http://www.51pdf.com.cn/report_gg_p142/,51pdf,
2018-02-02,中信建投,603833,欧派家居,欧派家居（603833）扩品类顺畅，大龙头稳健，持续推荐-180201,http://www.51pdf.com.cn/report_gg_p142/,51pdf,
2018-02-02,中金公司,002341,新纶科技,新纶科技(002341)高管增持彰显对公司发展信心-180201,http://www.51pdf.com.cn/report_gg_p142/,51pdf,
2018-02-02,中金公司,002482,广田集团,广田集团(002482)推出员工持股计划，精装修龙头前景光明-180202,http://www.51pdf.com.cn/report_gg_p142/,51pdf,
2018-02-02,中信建投,002294,信立泰,信立泰（002294）替格瑞洛全部专利挑战成功，强化抗血小板领域优势地位-180201,http://www.51pdf.com.cn/report_gg_p142/,51pdf,
2018-02-02,中金公司,601818,光大银行,光大银行(601818)预计1Q18 迎来业绩拐点，再次覆盖给予推荐评级-180130,http://www.51pdf.com.cn/report_gg_p142/,51pdf,
2018-02-02,中金公司,601988,中国银行,中国银行(601988)基本面改善带来的估值提升-重申推荐评级-180130,http://www.51pdf.com.cn/report_gg_p142/,51pdf,
2018-02-02,中金公司,300059,东方财富,东方财富(300059)“东方嘉信”，日益精进-180202,http://www.51pdf.com.cn/report_gg_p142/,51pdf,
2018-02-02,国泰君安,601238,广汽集团,广汽集团(601238)品牌升级带动行业地位提升-180202,http://www.51pdf.com.cn/report_gg_p142/,51pdf,
2018-02-02,华泰证券,600062,华润双鹤,华润双鹤(600062)加速布局，大平台蓄势待发-180201,http://www.51pdf.com.cn/report_gg_p142/,51pdf,
2018-02-02,华泰证券,000063,中兴通讯,中兴通讯(000063)2017年度业绩预告点评：淡季不淡-180202,http://www.51pdf.com.cn/report_gg_p142/,51pdf,
2018-02-02,招商证券,000932,*ST华菱,ST华菱（000932）业绩创上市以来最优-180201,http://www.51pdf.com.cn/report_gg_p142/,51pdf,
2018-02-02,招商证券,000063,中兴通讯,中兴通讯（000063）业绩符合预期，定增锁定底价夯实信心-180201,http://www.51pdf.com.cn/report_gg_p142/,51pdf,
2018-02-02,海通证券,002041,登海种业,"登海种业(002041)公司公告点评-市场形势仍较严峻,业绩释放尚需等待-180201",http://www.51pdf.com.cn/report_gg_p142/,51pdf,
2018-02-02,海通证券,600511,国药股份,国药股份(600511)公司公告点评-2017年业绩符合预期-180201,http://www.51pdf.com.cn/report_gg_p142/,51pdf,
2018-02-02,国海证券,300473,德尔股份,德尔股份（300473）深度报告：电泵龙头初成长，业绩拐点即现-180201,http://www.51pdf.com.cn/report_gg_p142/,51pdf,
2018-02-02,中泰证券,300192,科斯伍德,科斯伍德（300192）大股东增持彰显信心，建议把握超跌投资机会-180201,http://www.51pdf.com.cn/report_gg_p142/,51pdf,
2018-02-02,国元证券,002465,海格通信,海格通信（002465）军民融合典范，业绩拐点已至-180131,http://www.51pdf.com.cn/report_gg_p142/,51pdf,
2018-02-02,天风证券,000776,广发证券,广发证券（000776）政策边际改善，市场化机制成为蜕变内因-180201,http://www.51pdf.com.cn/report_gg_p142/,51pdf,
2018-02-02,天风证券,601318,中国平安,中国平安（601318）健康医疗科技公司业务全解读和对平安市值影响测算-180201,http://www.51pdf.com.cn/report_gg_p142/,51pdf,
2018-02-02,国元证券,002174,游族网络,游族网络（002174）A股游戏龙头，回购+增持+股权激励实施显发展信心-180129,http://www.51pdf.com.cn/report_gg_p143/,51pdf,
2018-02-02,东兴证券,300575,中旗股份,中旗股份（300575）事件点评：17年业绩符合预期，公司是农药原药领域的成长之星-180131,http://www.51pdf.com.cn/report_gg_p143/,51pdf,
