2017-12-14,中金公司  ,002555,三七互娱 ,三七互娱(002555)《传奇霸业手游》上线提升业绩可见度，18年项目储备充沛-171213                                                                                                                                                                                                                                                                                                                                                                                 ,http://www.51pdf.com.cn/report_gg_p390/                                                          ,51pdf,
2017-12-14,华创证券  ,600446,金证股份 ,金证股份（600446）参与投资基金助力金融科技布局，创新业务有望持续优化-171214                                                                                                                                                                                                                                                                                                                                                                                   ,http://www.51pdf.com.cn/report_gg_p391/                                                          ,51pdf,
2017-12-14,华创证券  ,002294,信立泰  ,信立泰（002294）质量+创新，医药新时代焕发新生-171214                                                                                                                                                                                                                                                                                                                                                                                              ,http://www.51pdf.com.cn/report_gg_p391/                                                          ,51pdf,
2017-12-14,东兴证券  ,002121,科陆电子 ,科陆电子（002121）收购卡耐打造锂电新秀，参与辅助服务成就储能龙头-171214                                                                                                                                                                                                                                                                                                                                                                                     ,http://www.51pdf.com.cn/report_gg_p391/                                                          ,51pdf,
2017-12-14,中泰证券  ,000425,徐工机械 ,徐工机械（000425）工程机械国企龙头，发力高端制造-171214                                                                                                                                                                                                                                                                                                                                                                                             ,http://www.51pdf.com.cn/report_gg_p391/                                                          ,51pdf,
2017-12-14,川财证券  ,300347,泰格医药 ,泰格医药(300347)行业景气度提升，产业链布局完善-171214                                                                                                                                                                                                                                                                                                                                                                                             ,http://www.51pdf.com.cn/report_gg_p391/                                                          ,51pdf,
2017-12-14,广发证券  ,603799,华友钴业 ,华友钴业（603799）认购NZC增发股份，增强铜钴资源储备-171214                                                                                                                                                                                                                                                                                                                                                                                          ,http://www.51pdf.com.cn/report_gg_p391/                                                          ,51pdf,
2017-12-14,东北证券  ,002410,广联达  ,广联达（002410）持股计划完成购买，BIM施工国标实施在即-171214                                                                                                                                                                                                                                                                                                                                                                                         ,http://www.51pdf.com.cn/report_gg_p391/                                                          ,51pdf,
2017-12-14,招商证券  ,000932,*ST华菱,＊ST华菱（000932）11月钢产量维持高位，全年同比增长超10%-171213                                                                                                                                                                                                                                                                                                                                                                                      ,http://www.51pdf.com.cn/report_gg_p391/                                                          ,51pdf,
2017-12-14,招商证券  ,603898,好莱客  ,好莱客（603898）信息化建设提效率，华中基地完善全国布局-171214                                                                                                                                                                                                                                                                                                                                                                                          ,http://www.51pdf.com.cn/report_gg_p391/                                                          ,51pdf,
2017-12-14,国联证券  ,603900,莱绅通灵 ,通灵珠宝（603900）营收稳健，扩张提速-171208                                                                                                                                                                                                                                                                                                                                                                                                   ,http://www.51pdf.com.cn/report_gg_p391/                                                          ,51pdf,
2017-12-14,海通证券  ,603708,家家悦  ,"家家悦(603708)公司公告点评：收购青岛维客商业51％股权,省内扩张提速-171214"                                                                                                                                                                                                                                                                                                                                                                                ,http://www.51pdf.com.cn/report_gg_p391/                                                          ,51pdf,
2017-12-14,招商证券  ,300309,吉艾科技 ,吉艾科技（300309）牵手四大，秃鹫基金显雏形-171214                                                                                                                                                                                                                                                                                                                                                                                                ,http://www.51pdf.com.cn/report_gg_p392/                                                          ,51pdf,
2017-12-14,招商证券  ,603180,金牌厨柜 ,金牌厨柜（603180）股权激励统一利益，增长目标彰显雄心-171214                                                                                                                                                                                                                                                                                                                                                                                           ,http://www.51pdf.com.cn/report_gg_p392/                                                          ,51pdf,
2017-12-14,申万宏源  ,000034,神州数码 ,"神州数码（000034）收购启行教育,实现“云+教育”复合发展-171213"                                                                                                                                                                                                                                                                                                                                                                                       ,http://www.51pdf.com.cn/report_gg_p392/                                                          ,51pdf,
2017-12-14,申万宏源  ,600452,涪陵电力 ,"涪陵电力（600452）电网节能新增订单,公司业务稳健发展-171213"                                                                                                                                                                                                                                                                                                                                                                                         ,http://www.51pdf.com.cn/report_gg_p392/                                                          ,51pdf,
2017-12-14,申万宏源  ,000150,宜华健康 ,"宜华健康（000150）持续布局核心业务,专注打造医养结合大健康生态圈-171213"                                                                                                                                                                                                                                                                                                                                                                                   ,http://www.51pdf.com.cn/report_gg_p392/                                                          ,51pdf,
2017-12-14,申万宏源  ,300059,东方财富 ,东方财富（300059）屡次工行深度合作验证双赢与成长！-171213                                                                                                                                                                                                                                                                                                                                                                                            ,http://www.51pdf.com.cn/report_gg_p392/                                                          ,51pdf,
2017-12-14,光大证券  ,603458,勘设股份 ,勘设股份（603458）中标7.1亿美元重大合同，海外业务实现多项突破-171214                                                                                                                                                                                                                                                                                                                                                                                     ,http://www.51pdf.com.cn/report_gg_p392/                                                          ,51pdf,
2017-12-14,招商证券  ,603708,家家悦  ,家家悦（603708）收购维客商业51%股权，威海、烟台以外布局加速-171213                                                                                                                                                                                                                                                                                                                                                                                      ,http://www.51pdf.com.cn/report_gg_p392/                                                          ,51pdf,
2017-12-14,华创证券  ,000858,五粮液  ,五粮液（000858）浓香第一酒，二次创业再出发-171214                                                                                                                                                                                                                                                                                                                                                                                                ,http://www.51pdf.com.cn/report_gg_p392/                                                          ,51pdf,
2017-12-14,银河证券  ,000661,长春高新 ,长春高新（000661）投资瑞宙生物，布局重磅肺炎结合疫苗-171214                                                                                                                                                                                                                                                                                                                                                                                           ,http://www.51pdf.com.cn/report_gg_p392/                                                          ,51pdf,
2017-12-14,财富证券  ,000998,隆平高科 ,隆平高科（000998）水稻种子销售火爆，外延并购稳步推进-171210                                                                                                                                                                                                                                                                                                                                                                                           ,http://www.51pdf.com.cn/report_gg_p392/                                                          ,51pdf,
2017-12-14,国泰君安  ,300309,吉艾科技 ,"吉艾科技(300309)携手四大AMC,AMC业务又下一城-171214"                                                                                                                                                                                                                                                                                                                                                                                         ,http://www.51pdf.com.cn/report_gg_p392/                                                          ,51pdf,
2017-12-14,海通证券  ,002838,道恩股份 ,道恩股份(002838)公司跟踪报告-国内热塑性弹性体龙头-171210                                                                                                                                                                                                                                                                                                                                                                                           ,http://www.51pdf.com.cn/report_gg_p392/                                                          ,51pdf,
2017-12-14,海通证券  ,002831,裕同科技 ,"裕同科技(002831)公司跟踪报告-盈利企稳,消费电子包装龙头再起航-171210"                                                                                                                                                                                                                                                                                                                                                                                   ,http://www.51pdf.com.cn/report_gg_p392/                                                          ,51pdf,
2017-12-14,海通证券  ,600999,招商证券 ,"招商证券(600999)公司跟踪报告-综合性大券商,财富管理与投行优势明显-171210"                                                                                                                                                                                                                                                                                                                                                                                 ,http://www.51pdf.com.cn/report_gg_p392/                                                          ,51pdf,
2017-12-14,海通证券  ,601318,中国平安 ,"中国平安(601318)公司跟踪报告-真价值,真成长,利润与EV进入加速增长期-171210"                                                                                                                                                                                                                                                                                                                                                                               ,http://www.51pdf.com.cn/report_gg_p392/                                                          ,51pdf,
2017-12-14,海通证券  ,300258,精锻科技 ,精锻科技(300258)公司跟踪报告-一汽大众产业链优质受益标的-171210                                                                                                                                                                                                                                                                                                                                                                                        ,http://www.51pdf.com.cn/report_gg_p392/                                                          ,51pdf,
2017-12-14,海通证券  ,600859,王府井  ,"王府井(600859)公司跟踪报告-全国性商业龙头,资质优弹性佳-171210"                                                                                                                                                                                                                                                                                                                                                                                      ,http://www.51pdf.com.cn/report_gg_p392/                                                          ,51pdf,
2017-12-14,海通证券  ,601336,新华保险 ,"新华保险(601336)公司跟踪报告-纯寿险公司价值转型成效显著,发展年利润释放值得期待-171210"                                                                                                                                                                                                                                                                                                                                                                          ,http://www.51pdf.com.cn/report_gg_p392/                                                          ,51pdf,
2017-12-14,国信证券  ,300170,汉得信息 ,汉得信息（300170）汉得子公司独立融资，顶级VC看好云报销软件-171214                                                                                                                                                                                                                                                                                                                                                                                       ,http://www.51pdf.com.cn/report_gg_p392/                                                          ,51pdf,
2017-12-14,安信证券  ,002138,顺络电子 ,顺络电子(002138)拟投资46亿元扩充产能，持久稳定发展可期-171213                                                                                                                                                                                                                                                                                                                                                                                        ,http://www.51pdf.com.cn/report_gg_p393/                                                          ,51pdf,
2017-12-14,天风证券  ,601933,永辉超市 ,永辉超市(601933)腾讯受让5%股权并增资云创，推动新零售迭代升级！-171213                                                                                                                                                                                                                                                                                                                                                                                    ,http://www.51pdf.com.cn/report_gg_p393/                                                          ,51pdf,
2017-12-14,广发证券  ,300567,精测电子 ,精测电子（300567）拟设立海外孙公司，完善公司全球产业布局-171214                                                                                                                                                                                                                                                                                                                                                                                         ,http://www.51pdf.com.cn/report_gg_p393/                                                          ,51pdf,
2017-12-14,国泰君安  ,300395,菲利华  ,菲利华(300395)专注石英五十年，军转民融合多点开花-171213                                                                                                                                                                                                                                                                                                                                                                                            ,http://www.51pdf.com.cn/report_gg_p393/                                                          ,51pdf,
2017-12-14,国泰君安  ,600452,涪陵电力 ,涪陵电力(600452)配网节能唯一上市平台，高壁垒守护千亿市场-171213                                                                                                                                                                                                                                                                                                                                                                                        ,http://www.51pdf.com.cn/report_gg_p393/                                                          ,51pdf,
2017-12-14,国泰君安  ,300316,晶盛机电 ,晶盛机电(300316)半导体扩产热情高涨，推动设备市场爆发-171213                                                                                                                                                                                                                                                                                                                                                                                          ,http://www.51pdf.com.cn/report_gg_p393/                                                          ,51pdf,
2017-12-14,国泰君安  ,600521,华海药业 ,华海药业(600521)出口转内销贡献显著业绩增量-171213                                                                                                                                                                                                                                                                                                                                                                                               ,http://www.51pdf.com.cn/report_gg_p393/                                                          ,51pdf,
2017-12-14,国泰君安  ,600280,中央商场 ,中央商场(600280)引入银泰重磅合作，百货新零售改造可期-171214                                                                                                                                                                                                                                                                                                                                                                                          ,http://www.51pdf.com.cn/report_gg_p393/                                                          ,51pdf,
2017-12-14,中金公司  ,603866,桃李面包 ,桃李面包(603866)核心竞争力凸显，区域扩张可复制-171213                                                                                                                                                                                                                                                                                                                                                                                             ,http://www.51pdf.com.cn/report_gg_p393/                                                          ,51pdf,
2017-12-14,中金公司  ,601799,星宇股份 ,星宇股份(601799)募投项目地点变更 不改主业增长势头-171214                                                                                                                                                                                                                                                                                                                                                                                           ,http://www.51pdf.com.cn/report_gg_p393/                                                          ,51pdf,
2017-12-14,中金公司  ,002343,慈文传媒 ,慈文传媒(002343)定增落地解资金瓶颈，四季度大剧确认无忧-171213                                                                                                                                                                                                                                                                                                                                                                                         ,http://www.51pdf.com.cn/report_gg_p393/                                                          ,51pdf,
2017-12-14,中金公司  ,002517,恺英网络 ,恺英网络(002517)优质新作迭出，业绩有望爆发增长-171213                                                                                                                                                                                                                                                                                                                                                                                             ,http://www.51pdf.com.cn/report_gg_p393/                                                          ,51pdf,
2017-12-14,华泰证券  ,600548,深高速  ,深高速（600548）资产质地优良，业绩释放可期-171214                                                                                                                                                                                                                                                                                                                                                                                                ,http://www.51pdf.com.cn/report_gg_p393/                                                          ,51pdf,
2017-12-14,华泰证券  ,600029,南方航空 ,南方航空（600029）11月客座率大幅提升，重申“买入”-171214                                                                                                                                                                                                                                                                                                                                                                                           ,http://www.51pdf.com.cn/report_gg_p393/                                                          ,51pdf,
2017-12-14,华泰证券  ,601117,中国化学 ,中国化学（601117）11月新签订单大增，收入延续增长-171213                                                                                                                                                                                                                                                                                                                                                                                            ,http://www.51pdf.com.cn/report_gg_p393/                                                          ,51pdf,
2017-12-14,上海证券  ,002920,德赛西威 ,德赛西威（002920）新股报告，国内车载电子行业龙头-171213                                                                                                                                                                                                                                                                                                                                                                                             ,http://www.51pdf.com.cn/report_gg_p393/                                                          ,51pdf,
2017-12-14,招商证券  ,600161,天坛生物 ,天坛生物（600161）血制品旗舰启航，期待整合提效-171213                                                                                                                                                                                                                                                                                                                                                                                              ,http://www.51pdf.com.cn/report_gg_p393/                                                          ,51pdf,
2017-12-14,上海证券  ,300296,利亚德  ,利亚德（300296）行业整合成效显现，四轮驱动力保业绩高速增长-171213                                                                                                                                                                                                                                                                                                                                                                                        ,http://www.51pdf.com.cn/report_gg_p393/                                                          ,51pdf,
2017-12-14,中信建投  ,002334,英威腾  ,英威腾（002334）十五年砥砺奋进，四大业务助腾飞-171213                                                                                                                                                                                                                                                                                                                                                                                              ,http://www.51pdf.com.cn/report_gg_p393/                                                          ,51pdf,
2017-12-14,国金证券  ,600029,南方航空 ,南方航空（600029）需求超预期客座率飙升，只剩票价上涨-171213                                                                                                                                                                                                                                                                                                                                                                                           ,http://www.51pdf.com.cn/report_gg_p394/                                                          ,51pdf,
2017-12-14,安信证券  ,002138,顺络电子 ,顺络电子(002138)拟投资46亿元扩充产能，持久稳定发展可期-171213                                                                                                                                                                                                                                                                                                                                                                                        ,http://www.51pdf.com.cn/pj_1_4_180/                                                              ,51pdf,
2017-12-14,东北证券  ,002410,广联达  ,广联达（002410）持股计划完成购买，BIM施工国标实施在即-171214                                                                                                                                                                                                                                                                                                                                                                                         ,http://www.51pdf.com.cn/pj_1_4_180/                                                              ,51pdf,
2017-12-14,广发证券  ,603799,华友钴业 ,华友钴业（603799）认购NZC增发股份，增强铜钴资源储备-171214                                                                                                                                                                                                                                                                                                                                                                                          ,http://www.51pdf.com.cn/pj_1_4_180/                                                              ,51pdf,
