2017-10-30,中原证券    ,002142,宁波银行 ,"推荐宁波银行季报点评:业绩增速稳定,资产质量持续向好"                                                                                                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963263/index.phtml,sina,
2017-10-30,中信建投    ,600663,陆家嘴  ,"推荐陆家嘴:盘活存量,加速布局"                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963235/index.phtml,sina,
2017-10-30,中信建投    ,600663,陆家嘴  ,"推荐陆家嘴:盘活存量,加速布局"                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963235/index.phtml,sina,
2017-10-30,新时代证券   ,603200,上海洗霸 ,"推荐上海洗霸:业绩稳步增加,多因素利好公司未来发展"                                                                                                                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963230/index.phtml,sina,
2017-10-30,华金证券    ,002292,奥飞娱乐 ,"推荐奥飞娱乐:转型产生阵痛,看好轻资产授权"                                                                                                                                                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963227/index.phtml,sina,
2017-10-30,中信建投    ,600075,新疆天业 ,"推荐新疆天业:业绩稳步增长,投建乙二醇开拓未来成长空间"                                                                                                                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963225/index.phtml,sina,
2017-10-30,中信建投    ,600075,新疆天业 ,"推荐新疆天业:业绩稳步增长,投建乙二醇开拓未来成长空间"                                                                                                                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963225/index.phtml,sina,
2017-10-30,中信建投    ,000063,中兴通讯 ,"推荐中兴通讯:经营性现金流出现突破,客户拓展迎来机会"                                                                                                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963219/index.phtml,sina,
2017-10-30,中信建投    ,000063,中兴通讯 ,"推荐中兴通讯:经营性现金流出现突破,客户拓展迎来机会"                                                                                                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963219/index.phtml,sina,
2017-10-30,中信建投    ,000418,小天鹅A ,"推荐小天鹅A:产品力增强份额持续提升,洗衣机高增长延续"                                                                                                                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963215/index.phtml,sina,
2017-10-30,中信建投    ,000418,小天鹅A ,"推荐小天鹅A:产品力增强份额持续提升,洗衣机高增长延续"                                                                                                                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963215/index.phtml,sina,
2017-10-30,中信建投    ,000063,中兴通讯 ,推荐中兴通讯:目前时点再看中兴通讯的安全边际和目标空间                                                                                                                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963205/index.phtml,sina,
2017-10-30,中泰证券    ,000061,农产品  ,"生活资料方面,农产品批发价格200指数较上周提高0.19个百分点,猪肉批发价当周环比下跌0.34%,但跌幅收窄,同比跌幅明显收窄;蔬菜价格环比增速连续三周上涨,水产品和主要水果价格下跌"                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963204/index.phtml,sina,
2017-10-30,安信证券    ,002153,石基信息 ,"推荐石基信息三季报点评:收入增速略有加快,业绩符合预期"                                                                                                                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963199/index.phtml,sina,
2017-10-30,中信建投    ,002074,国轩高科 ,"公司下游客户包括国轩高科、国能电池、CATL、珠海银隆等行业巨头,未来将充分受益新能源汽车发展带来的动力锂电池设备高成长"                                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963197/index.phtml,sina,
2017-10-30,中信建投    ,300457,赢合科技 ,"推荐赢合科技:三季度业绩增长低于预期,股权激励深度绑定核心员工"                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963197/index.phtml,sina,
2017-10-30,中信建投    ,300457,赢合科技 ,"推荐赢合科技:三季度业绩增长低于预期,股权激励深度绑定核心员工"                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963197/index.phtml,sina,
2017-10-30,中信建投    ,002500,山西证券 ,"推荐山西证券:业绩倚重投资,期货仓单放大营收规模"                                                                                                                                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963193/index.phtml,sina,
2017-10-30,中信建投    ,600141,兴发集团 ,"四季度成本面叠加供需两端,草甘膦价格有望继续攀升兴发集团具备甘氨酸和黄磷,不需要采购原材料,因此原材料涨价和缺货对公司影响较小,这一产业链优势在草甘膦行业遥遥领先;草甘膦价格每张上1000元/吨,公司EPS 增厚0"                                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963189/index.phtml,sina,
2017-10-30,中信建投    ,600141,兴发集团 ,"四季度成本面叠加供需两端,草甘膦价格有望继续攀升兴发集团具备甘氨酸和黄磷,不需要采购原材料,因此原材料涨价和缺货对公司影响较小,这一产业链优势在草甘膦行业遥遥领先;草甘膦价格每张上1000元/吨,公司EPS 增厚0"                                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963189/index.phtml,sina,
2017-10-30,中信建投    ,600141,兴发集团 ,"推荐兴发集团:Q3单季业绩创09年来新高,四季度有望继续攀升"                                                                                                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963189/index.phtml,sina,
2017-10-30,中信建投    ,002294,信立泰  ,"从国内经验看,挑战化合物专利难度较大,目前国内仅有约3-4个化合物专利被成功挑战,信立泰成功挑战原研药专利,将突破替格瑞洛的2019年化合物专利期限制"                                                                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963187/index.phtml,sina,
2017-10-30,中信建投    ,002294,信立泰  ,"推荐信立泰:一致性评价及新药进展积极,明年有望迎来戴维斯双击"                                                                                                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963187/index.phtml,sina,
2017-10-30,西南证券    ,002422,科伦药业 ,"推荐科伦药业:单季度改善明显,产品提价下业绩将逐季爆发"                                                                                                                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963184/index.phtml,sina,
2017-10-30,中信建投    ,000711,京蓝科技 ,"推荐京蓝科技:前三季度业绩接近预告上限,看好利润加速释放"                                                                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963185/index.phtml,sina,
2017-10-30,中信建投    ,000711,京蓝科技 ,"推荐京蓝科技:前三季度业绩接近预告上限,看好利润加速释放"                                                                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963185/index.phtml,sina,
2017-10-30,中信建投    ,300335,迪森股份 ,"推荐迪森股份:前三季度业绩同增84%,“煤改气”区域扩大提供增长支撑"                                                                                                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963179/index.phtml,sina,
2017-10-30,中信建投    ,300335,迪森股份 ,"推荐迪森股份:前三季度业绩同增84%,“煤改气”区域扩大提供增长支撑"                                                                                                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963179/index.phtml,sina,
2017-10-30,中信建投    ,002686,亿利达  ,"推荐亿利达:三季度业绩高增长,四季度看点在充电机放量"                                                                                                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963177/index.phtml,sina,
2017-10-30,中信建投    ,002686,亿利达  ,"推荐亿利达:三季度业绩高增长,四季度看点在充电机放量"                                                                                                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963177/index.phtml,sina,
2017-10-30,西南证券    ,002341,新纶科技 ,"推荐新纶科技:三季度延续高增长,拟收购千洪电子有助打通上下游产业链"                                                                                                                                                                                                                                                                                                                                                                                                       ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963175/index.phtml,sina,
2017-10-30,西南证券    ,002341,新纶科技 ,"推荐新纶科技:三季度延续高增长,拟收购千洪电子有助打通上下游产业链"                                                                                                                                                                                                                                                                                                                                                                                                       ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963175/index.phtml,sina,
2017-10-30,中信建投    ,603601,再升科技 ,"此举利用上海的国际化区位优势,引进国际先进的技术、人才,致力于搭建再升科技在“干净空气”领域的高端研发平台,提高公司的综合实力,加快公司全球建设布局"                                                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963173/index.phtml,sina,
2017-10-30,中信建投    ,603601,再升科技 ,"推荐再升科技2017三季报点评:营收维持高速增长,费用管理能力增强"                                                                                                                                                                                                                                                                                                                                                                                                       ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963173/index.phtml,sina,
2017-10-30,中信建投    ,603601,再升科技 ,"推荐再升科技2017三季报点评:营收维持高速增长,费用管理能力增强"                                                                                                                                                                                                                                                                                                                                                                                                       ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963173/index.phtml,sina,
2017-10-30,中信建投    ,600323,瀚蓝环境 ,"推荐瀚蓝环境:业绩增速提升,盈利能力增强"                                                                                                                                                                                                                                                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963171/index.phtml,sina,
2017-10-30,方正证券    ,002624,完美世界 ,"推荐完美世界17Q3点评:17Q1-Q3归母净利处于预告中位线以上,电视剧业务17Q4或将进入集中收获期"                                                                                                                                                                                                                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963168/index.phtml,sina,
2017-10-30,中泰证券    ,601699,潞安环能 ,"推荐潞安环能:业绩环比继续提升,符合预期"                                                                                                                                                                                                                                                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963165/index.phtml,sina,
2017-10-30,中信建投    ,000967,盈峰环境 ,"从长期来看,我们认为盈峰环境将领先于同行业竞争,加速向全国环境综合服务商发展"                                                                                                                                                                                                                                                                                                                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963161/index.phtml,sina,
2017-10-30,中信建投    ,000967,盈峰环境 ,"从长期来看,我们认为盈峰环境将领先于同行业竞争,加速向全国环境综合服务商发展"                                                                                                                                                                                                                                                                                                                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963161/index.phtml,sina,
2017-10-30,中信建投    ,000967,盈峰环境 ,"推荐盈峰环境:Q3扣非净利润增长152%,环境综合治理龙头成型"                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963161/index.phtml,sina,
2017-10-30,中信建投    ,000967,盈峰环境 ,"推荐盈峰环境:Q3扣非净利润增长152%,环境综合治理龙头成型"                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963161/index.phtml,sina,
2017-10-30,中信建投    ,603313,梦百合  ,"(3)品牌方面,2017年3月,公司携手居然之家和索菲亚,共同打造国内首个“零压战略联盟”,自2017年5月20日起,Mlily梦百合正式登陆央视平台,旨在借助国家平台的影响力,进一步增加产品曝光率,将零压睡眠的理念传递到千家万户,加速品牌形象建设"                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963159/index.phtml,sina,
2017-10-30,中信建投    ,002572,索菲亚  ,"(3)品牌方面,2017年3月,公司携手居然之家和索菲亚,共同打造国内首个“零压战略联盟”,自2017年5月20日起,Mlily梦百合正式登陆央视平台,旨在借助国家平台的影响力,进一步增加产品曝光率,将零压睡眠的理念传递到千家万户,加速品牌形象建设"                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963159/index.phtml,sina,
2017-10-30,中信建投    ,603313,梦百合  ,"17元,对应PE分别为33x、25x,梦百合作为全球的记忆绵龙头,Q3收入继续高增,上游MDI化工原料如果持续回落,且公司已经提价应对,最低提价幅度也有10%,则是净利大幅反弹时,当前公司是正处于业绩底部,维持“买入”评级"                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963159/index.phtml,sina,
2017-10-30,中信建投    ,603313,梦百合  ,"推荐梦百合:记忆绵龙头,Q3收入高增,原料回落则是净利反弹时"                                                                                                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963159/index.phtml,sina,
2017-10-30,东吴证券    ,601799,星宇股份 ,"推荐星宇股份:毛利率延续改善,业绩加速增长"                                                                                                                                                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963155/index.phtml,sina,
2017-10-30,东吴证券    ,601799,星宇股份 ,"推荐星宇股份:毛利率延续改善,业绩加速增长"                                                                                                                                                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963155/index.phtml,sina,
2017-10-30,东吴证券    ,601799,星宇股份 ,"推荐星宇股份:毛利率延续改善,业绩加速增长"                                                                                                                                                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963155/index.phtml,sina,
2017-10-30,中信建投    ,600487,亨通光电 ,"推荐亨通光电:业绩持续高增长,符合预期"                                                                                                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963151/index.phtml,sina,
2017-10-30,中信建投    ,600487,亨通光电 ,"推荐亨通光电:业绩持续高增长,符合预期"                                                                                                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963151/index.phtml,sina,
2017-10-30,中信建投    ,002695,煌上煌  ,"另外,煌上煌作为江西省农副产品深加工行业的龙头企业,将有望充分享受这一行业红利,同时,公司再投项目陆续投产,新产能将陆续得到释放,我们预计公司2017-2019年公司的复合营收增长率可以高于行业平均的11%"                                                                                                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3963149/index.phtml,sina,
