2018-02-14,群益证券,601318,中国平安,中国平安(601318)打破消极预期，演绎强者恒强-180214,webcache\20180222\webcache-20180302224209.html,51pdf,
2018-02-14,申万宏源,603078,江化微,"江化微(603078)原材料持续上涨,产品价格下跌,2017年报业绩低于预期,镇江,成都项目确保未来高成长-180213",webcache\20180214\webcache-20180302224221.html,51pdf,
2018-02-14,东吴证券,002044,美年健康,美年健康（002044）体检中心扩张发展迅速，公司业绩增长好于预期-180213,webcache\20180214\webcache-20180302224221.html,51pdf,
2018-02-14,中泰证券,600516,方大炭素,方大炭素（600516）供需偏紧格局延续，盈利维持高位-180213,webcache\20180214\webcache-20180302224221.html,51pdf,
2018-02-14,中泰证券,600196,复星医药,复星医药（600196）引进海外单抗创新药，氨氯地平通过一致性评价-180213,webcache\20180214\webcache-20180302224221.html,51pdf,
2018-02-14,中泰证券,600373,中文传媒,中文传媒（600373）代理《恋与制作人》，手游出海平台打造再进一步-180213,webcache\20180214\webcache-20180302224221.html,51pdf,
2018-02-14,中泰证券,600058,五矿发展,五矿发展（600058）全年业绩实现扭亏为盈-180214,webcache\20180214\webcache-20180302224221.html,51pdf,
2018-02-14,天风证券,002654,万润科技,万润科技（002654）LED+互联网营销双轮驱动，股权激励彰显未来信心-180213,webcache\20180214\webcache-20180302224221.html,51pdf,
2018-02-14,东方证券,002020,京新药业,京新药业（002020）公司公布拟实施员工持股计划预案，长期发展可期-180213,webcache\20180214\webcache-20180302224221.html,51pdf,
2018-02-14,东吴证券,300316,晶盛机电,晶盛机电（300316）450公斤级蓝宝石晶体面世，有望受益于Micro+LED行业发展-180213,webcache\20180214\webcache-20180302224221.html,51pdf,
2018-02-14,东方证券,002020,京新药业,京新药业（002020）瑞舒伐他汀通过一致性评价，坚定看好公司未来的长期发展-180213,webcache\20180214\webcache-20180302224221.html,51pdf,
2018-02-14,东吴证券,600967,内蒙一机,内蒙一机（600967）一机集团2017年军品业务快速发展，新产品有望成为上市公司新业绩增长点-180212,webcache\20180214\webcache-20180302224221.html,51pdf,
2018-02-14,东吴证券,000002,万科A,万科A（000002）一月销售金额创单月历史新高-180212,webcache\20180214\webcache-20180302224221.html,51pdf,
2018-02-14,天风证券,002203,海亮股份,海亮股份（002203）铜管行业巨舰扬帆起航-180213,webcache\20180214\webcache-20180302224221.html,51pdf,
2018-02-14,天风证券,002609,捷顺科技,捷顺科技（002609）子公司获阿里入股，看好停车IT行业龙头长期发展-180213,webcache\20180214\webcache-20180302224221.html,51pdf,
2018-02-14,天风证券,000002,万科A,万科A（000002）龙头亦能起舞、经营优秀促稳健增长-180213,webcache\20180214\webcache-20180302224221.html,51pdf,
2018-02-14,国海证券,002382,蓝帆医疗,蓝帆医疗（002382）年报业绩稳步增长，拟收购全球心脏支架巨头开启成长新征程-180214,webcache\20180214\webcache-20180302224221.html,51pdf,
2018-02-14,安信证券,603658,安图生物,安图生物(603658)化学发光业务保持高速增长空间广阔，研发投入持续加大迎来产品收获期-180213,,51pdf,
2018-02-14,财通证券,603103,横店影视,横店影视（603103）控股股东影视资源丰富，行业上行业绩弹性较大-180212,,51pdf,
2018-02-14,财通证券,002905,金逸影视,金逸影视（002905）国内领先民营连锁院线，非票业务有望助推业绩-180213,,51pdf,
2018-02-14,财通证券,000063,中兴通讯,中兴通讯（000063）出售中兴软创股权，剥离非核心业务，聚焦5G-180209,,51pdf,
2018-02-14,长江证券,000932,*ST华菱,＊ST华菱(000932)凤凰涅槃，2017盈利创上市以来新高-180213,,51pdf,
2018-02-14,长江证券,000333,美的集团,美的集团(000333)深度报告：再读龙头系列之美的集团，五十载风雨兼程，如今却风华正茂-180213,,51pdf,
2018-02-14,东北证券,001979,招商蛇口,招商蛇口（001979）销售高速增长，积极拓展土储-180214,,51pdf,
2018-02-14,东方证券,002020,京新药业,京新药业（002020）公司公布拟实施员工持股计划预案，长期发展可期-180213,,51pdf,
2018-02-14,东方证券,002020,京新药业,京新药业（002020）瑞舒伐他汀通过一致性评价，坚定看好公司未来的长期发展-180213,,51pdf,
2018-02-14,东吴证券,300316,晶盛机电,晶盛机电（300316）450公斤级蓝宝石晶体面世，有望受益于Micro+LED行业发展-180213,,51pdf,
2018-02-14,东吴证券,002044,美年健康,美年健康（002044）体检中心扩张发展迅速，公司业绩增长好于预期-180213,,51pdf,
2018-02-14,东吴证券,600967,内蒙一机,内蒙一机（600967）一机集团2017年军品业务快速发展，新产品有望成为上市公司新业绩增长点-180212,,51pdf,
2018-02-14,东吴证券,000002,万科A,万科A（000002）一月销售金额创单月历史新高-180212,,51pdf,
2018-02-14,光大证券,002609,捷顺科技,捷顺科技（002609）回购股份彰显信心，上海云鑫入股顺易通助力停车业务拓展-180213,,51pdf,
2018-02-14,光大证券,002020,京新药业,京新药业（002020）瑞舒伐他汀顺利通过一致性评价，看好加速进口替代-180213,,51pdf,
2018-02-14,光大证券,002382,蓝帆医疗,蓝帆医疗（002382）业绩稳中向好，产业布局不断升级-180213,,51pdf,
2018-02-14,广发证券,300196,长海股份,长海股份（300196）拟进行A股回购激励员工，彰显公司发展信心-180214,,51pdf,
2018-02-14,广发证券,000888,峨眉山A,峨眉山A(000888)业绩增长平稳，费用控制初见成效-180212,,51pdf,
2018-02-14,广发证券,600282,南钢股份,南钢股份（600282）精益智造、降本增效助公司创上市以来最佳业绩-180213,,51pdf,
2018-02-14,广发证券,000002,万科A,万科A（000002）销售规模创历史新高，投资力度有所回落-180214,,51pdf,
2018-02-14,广发证券,601933,永辉超市,永辉超市（601933）成长如期提速，关注互联网转型及行业整合进程-180214,,51pdf,
2018-02-14,国海证券,002382,蓝帆医疗,蓝帆医疗（002382）年报业绩稳步增长，拟收购全球心脏支架巨头开启成长新征程-180214,,51pdf,
2018-02-14,国海证券,000830,鲁西化工,鲁西化工（000830）园区生产管理水平优秀，新项目建设稳步推进，多产品盈利仍在中高位-180213,,51pdf,
2018-02-14,华泰证券,600167,联美控股,联美控股(600167)清洁供暖龙头，异地扩张加速-180214,,51pdf,
2018-02-14,华泰证券,600056,中国医药,中国医药(600056)业绩稳健增长，坚持低位推荐-180214,,51pdf,
2018-02-14,申万宏源,002279,久其软件,久其软件(002279)配股改现金收购，17年PE为20X-180213,,51pdf,
2018-02-14,申万宏源,002376,新北洋,新北洋（002376）硬件领军潜质，快速响应物流零售新浪潮-180214,,51pdf,
2018-02-14,申万宏源,601933,永辉超市,永辉超市（601933）17年归母扣非增速55.79％，收入增速逐季加快，维持买入评级-180214,,51pdf,
2018-02-14,太平洋证券,603789,星光农机,星光农机（603789）收购濮阳农发和沃野农机专利权，推进全程机械化产业链布局-180212,,51pdf,
2018-02-14,天风证券,300316,晶盛机电,晶盛机电（300316）蓝宝石技术再次获得突破-180214,,51pdf,
2018-02-14,天风证券,000002,万科A,万科A（000002）龙头亦能起舞、经营优秀促稳健增长-180213,,51pdf,
2018-02-14,天风证券,002654,万润科技,万润科技（002654）LED+互联网营销双轮驱动，股权激励彰显未来信心-180213,,51pdf,
2018-02-14,天风证券,002497,雅化集团,雅化集团（002497）业绩快报符合预期，期待锂盐继续放量-180214,,51pdf,
2018-02-14,天风证券,002120,韵达股份,韵达股份（002120）增速领跑带动业绩，品质与市占率双升-180214,,51pdf,
2018-02-14,天风证券,600760,中航沈飞,中航沈飞（600760）一致行动人增持，航空龙头坚定推荐-180214,,51pdf,
2018-02-14,万联证券,000661,长春高新,长春高新(000661)点评报告：生长激素保持快速增长，行业未来空间广阔-180212,,51pdf,
2018-02-14,浙商证券,300296,利亚德,利亚德(300296)点评报告：股东增持彰显信心，公司价值被低估-180211,,51pdf,
2018-02-14,浙商证券,002256,兆新股份,兆新股份(002256)点评报告：全年业绩超预期，上海中锂并表在即-180212,,51pdf,
2018-02-14,中航证券,000661,长春高新,长春高新（000661）增长提速，持续看好-180209,,51pdf,
2018-02-14,中航证券,601607,上海医药,上海医药（601607）收购康德乐完成，分销版图再度扩张-180207,,51pdf,
2018-02-14,中泰证券,600196,复星医药,复星医药（600196）引进海外单抗创新药，氨氯地平通过一致性评价-180213,,51pdf,
2018-02-14,中泰证券,600373,中文传媒,中文传媒（600373）代理《恋与制作人》，手游出海平台打造再进一步-180213,,51pdf,
2018-02-14,中信建投,300107,建新股份,建新股份（300107）热敏材料全产业链龙头，环保趋严下竞争凸显-180213,,51pdf,
2018-02-14,中信建投,002191,劲嘉股份,劲嘉股份（002191）股份回购诚意显，精品龙头业绩弹-180213,,51pdf,
2018-02-14,中信证券,002313,日海通讯,日海通讯（002313）重大事项点评：牵手联通高层次合作，物联网布局全面展开-180214,,51pdf,
2018-02-14,首创证券,600008,首创股份,"我们认为发展基础较好的中东部地区的农村治理订单有望首先释放,前期在农村污水和垃圾治理领域已经积累订单和运营经验的环保公司有望首先受益,建议关注启迪桑德,博世科,国祯环保,首创股份",webcache\20180214\webcache-20180302232105.html,sina,
2018-02-14,首创证券,000826,启迪桑德,"我们认为发展基础较好的中东部地区的农村治理订单有望首先释放,前期在农村污水和垃圾治理领域已经积累订单和运营经验的环保公司有望首先受益,建议关注启迪桑德,博世科,国祯环保,首创股份",webcache\20180214\webcache-20180302232105.html,sina,
2018-02-14,首创证券,300388,国祯环保,"我们认为发展基础较好的中东部地区的农村治理订单有望首先释放,前期在农村污水和垃圾治理领域已经积累订单和运营经验的环保公司有望首先受益,建议关注启迪桑德,博世科,国祯环保,首创股份",webcache\20180214\webcache-20180302232105.html,sina,
2018-02-14,首创证券,300422,博世科,"我们认为发展基础较好的中东部地区的农村治理订单有望首先释放,前期在农村污水和垃圾治理领域已经积累订单和运营经验的环保公司有望首先受益,建议关注启迪桑德,博世科,国祯环保,首创股份",webcache\20180214\webcache-20180302232105.html,sina,
2018-02-14,首创证券,600008,首创股份,"我们认为发展基础较好的中东部地区的农村治理订单有望首先释放,前期在农村污水和垃圾治理领域已经积累订单和运营经验的环保公司有望首先受益,建议关注启迪桑德,博世科,国祯环保,首创股份",webcache\20180214\webcache-20180302232105.html,sina,
2018-02-14,首创证券,000826,启迪桑德,"我们认为发展基础较好的中东部地区的农村治理订单有望首先释放,前期在农村污水和垃圾治理领域已经积累订单和运营经验的环保公司有望首先受益,建议关注启迪桑德,博世科,国祯环保,首创股份",webcache\20180214\webcache-20180302232105.html,sina,
2018-02-14,首创证券,300388,国祯环保,"我们认为发展基础较好的中东部地区的农村治理订单有望首先释放,前期在农村污水和垃圾治理领域已经积累订单和运营经验的环保公司有望首先受益,建议关注启迪桑德,博世科,国祯环保,首创股份",webcache\20180214\webcache-20180302232105.html,sina,
2018-02-14,首创证券,300422,博世科,"我们认为发展基础较好的中东部地区的农村治理订单有望首先释放,前期在农村污水和垃圾治理领域已经积累订单和运营经验的环保公司有望首先受益,建议关注启迪桑德,博世科,国祯环保,首创股份",webcache\20180214\webcache-20180302232105.html,sina,
2018-02-14,首创证券,600008,首创股份,"我们认为在当前PPP政策收紧,资金成本上升,环境治理需求刚性较强的背景下,只有拥有优质项目和强大融资能力的公司才能胜出,建议关注示范项目较多的碧水源、博世科、首创股份、启迪桑德、国祯环保",webcache\20180214\webcache-20180302232105.html,sina,
2018-02-14,首创证券,000826,启迪桑德,"我们认为在当前PPP政策收紧,资金成本上升,环境治理需求刚性较强的背景下,只有拥有优质项目和强大融资能力的公司才能胜出,建议关注示范项目较多的碧水源、博世科、首创股份、启迪桑德、国祯环保",webcache\20180214\webcache-20180302232105.html,sina,
2018-02-14,首创证券,300070,碧水源,"我们认为在当前PPP政策收紧,资金成本上升,环境治理需求刚性较强的背景下,只有拥有优质项目和强大融资能力的公司才能胜出,建议关注示范项目较多的碧水源、博世科、首创股份、启迪桑德、国祯环保",webcache\20180214\webcache-20180302232105.html,sina,
2018-02-14,首创证券,300388,国祯环保,"我们认为在当前PPP政策收紧,资金成本上升,环境治理需求刚性较强的背景下,只有拥有优质项目和强大融资能力的公司才能胜出,建议关注示范项目较多的碧水源、博世科、首创股份、启迪桑德、国祯环保",webcache\20180214\webcache-20180302232105.html,sina,
2018-02-14,首创证券,300422,博世科,"我们认为在当前PPP政策收紧,资金成本上升,环境治理需求刚性较强的背景下,只有拥有优质项目和强大融资能力的公司才能胜出,建议关注示范项目较多的碧水源、博世科、首创股份、启迪桑德、国祯环保",webcache\20180214\webcache-20180302232105.html,sina,
2018-02-14,申万宏源,002279,久其软件,"推荐久其软件:配股改现金收购,17年PE为20X",webcache\20180214\webcache-20180302232106.html,sina,
2018-02-14,信达证券,002373,千方科技,推荐计算机行业:恒华科技、千方科技,webcache\20180214\webcache-20180302232106.html,sina,
2018-02-14,信达证券,300365,恒华科技,推荐计算机行业:恒华科技、千方科技,webcache\20180214\webcache-20180302232106.html,sina,
2018-02-14,信达证券,600467,好当家,"我们判断海参市场仍处于产能调整期,预计行业将持续好转,建议关注好当家、东方海洋",webcache\20180214\webcache-20180302232106.html,sina,
2018-02-14,信达证券,002086,东方海洋,"我们判断海参市场仍处于产能调整期,预计行业将持续好转,建议关注好当家、东方海洋",webcache\20180214\webcache-20180302232106.html,sina,
2018-02-14,信达证券,002311,海大集团,"建议关注养殖一体化进程加快带来业绩波动风险降低以及盈利能力提升的饲料龙头企业,如金新农、海大集团等",webcache\20180214\webcache-20180302232106.html,sina,
2018-02-14,信达证券,002548,金新农,"建议关注养殖一体化进程加快带来业绩波动风险降低以及盈利能力提升的饲料龙头企业,如金新农、海大集团等",webcache\20180214\webcache-20180302232106.html,sina,
2018-02-14,信达证券,600108,亚盛集团,推荐农林牧渔行业:好当家、亚盛集团,webcache\20180214\webcache-20180302232106.html,sina,
2018-02-14,信达证券,600467,好当家,推荐农林牧渔行业:好当家、亚盛集团,webcache\20180214\webcache-20180302232106.html,sina,
2018-02-14,广证恒生,600690,青岛海尔,"上市公司动态跟踪:青岛海尔(600690)(仅供参考,请注意市场风险)   
    关注理由:消费升级加速渗透,高端市场持续领先,业绩增长基础更稳固",webcache\20180214\webcache-20180302232107.html,sina,
2018-02-14,广证恒生,600690,青岛海尔,"上市公司动态跟踪:青岛海尔(600690)(仅供参考,请注意市场风险)   
    关注理由:消费升级加速渗透,高端市场持续领先,业绩增长基础更稳固",webcache\20180214\webcache-20180302232107.html,sina,
2018-02-14,广证恒生,600690,青岛海尔,"上市公司动态跟踪:青岛海尔(600690)(仅供参考,请注意市场风险)   
    关注理由:消费升级加速渗透,高端市场持续领先,业绩增长基础更稳固",webcache\20180214\webcache-20180302232107.html,sina,
2018-02-14,广证恒生,600690,青岛海尔,"上市公司动态跟踪:青岛海尔(600690)(仅供参考,请注意市场风险)   
    关注理由:消费升级加速渗透,高端市场持续领先,业绩增长基础更稳固",webcache\20180214\webcache-20180302232107.html,sina,
2018-02-14,光大证券,002609,捷顺科技,"推荐捷顺科技:回购股份彰显信心,上海云鑫入股顺易通助力停车业务拓展",webcache\20180214\webcache-20180302232107.html,sina,
2018-02-14,申万宏源,002078,太阳纸业,"主要来自于两方面:1、环保限产推动供需结构持续改善,纸厂主动投资理性收缩和政策面从原材料、自备火电、排污许可等方面限制严控产能无序投放,纸价上涨的价格弹性拉动业绩弹性,一线领涨,二线补涨;2、龙头企业16年部分项目落地(晨鸣湛江白卡、山鹰和太阳纸业箱板瓦楞纸产能)为17年提供增量",webcache\20180214\webcache-20180302232108.html,sina,
2018-02-14,华安证券,600511,国药股份,"(1)错杀优质公司:推荐业绩稳步增长的安科生物(主营生长激素有望持续高增长,叠加苏豪逸明、中德美联并表,CAR-T 申报进入第一梯队),精细化管理的连锁药店龙头益丰药房,关注优质儿童药企济川药业;(2)子行业龙头:推荐临床CRO 龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长),关注胰岛素龙头通化东宝,生长激素龙头长春高新,以及龙二安科生物;推荐连锁药店龙头益丰药房、一心堂、国药一致,关注老百姓;关注全国商业龙头上海医药、九州通、地方龙头国药股份,心血管器械龙头乐普医疗",webcache\20180214\webcache-20180302232108.html,sina,
2018-02-14,华安证券,600566,济川药业,"(1)错杀优质公司:推荐业绩稳步增长的安科生物(主营生长激素有望持续高增长,叠加苏豪逸明、中德美联并表,CAR-T 申报进入第一梯队),精细化管理的连锁药店龙头益丰药房,关注优质儿童药企济川药业;(2)子行业龙头:推荐临床CRO 龙头泰格医药(一致性评价加速,公司业绩17年、18年保持高增长),关注胰岛素龙头通化东宝,生长激素龙头长春高新,以及龙二安科生物;推荐连锁药店龙头益丰药房、一心堂、国药一致,关注老百姓;关注全国商业龙头上海医药、九州通、地方龙头国药股份,心血管器械龙头乐普医疗",webcache\20180214\webcache-20180302232108.html,sina,
