2017-10-25,华鑫证券  ,002590,万安科技 ,"推荐万安科技:业绩增速符合预期,智能化电动化布局优势显著"                                                                                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957652/index.phtml,sina,
2017-10-25,东北证券  ,300616,尚品宅配 ,"推荐尚品宅配:营收加速增长,业绩符合预期"                                                                                                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957622/index.phtml,sina,
2017-10-25,天风证券  ,002829,星网宇达 ,"推荐星网宇达:业绩增长略低于预期,应收账款压力消除后稳定增长态势不改"                                                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957616/index.phtml,sina,
2017-10-25,天风证券  ,002829,星网宇达 ,"推荐星网宇达:业绩增长略低于预期,应收账款压力消除后稳定增长态势不改"                                                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957616/index.phtml,sina,
2017-10-25,东莞证券  ,600398,海澜之家 ,"推荐海澜之家2017年三季报点评:低估值男装龙头,业绩实现稳定增长"                                                                                                                                                                                                                                                                                                                                                           ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957606/index.phtml,sina,
2017-10-25,东莞证券  ,600398,海澜之家 ,"推荐海澜之家2017年三季报点评:低估值男装龙头,业绩实现稳定增长"                                                                                                                                                                                                                                                                                                                                                           ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957606/index.phtml,sina,
2017-10-25,东莞证券  ,600050,中国联通 ,"国内运营商光纤光缆集采招标量同比继续保持两位数增长,与上次集采价格相比,中国电信、中国联通2017年集采价格增幅接近20%,价格开始向正常水平方向恢复,中国移动集采价格保持总体稳定,行业保持持续增长态势"                                                                                                                                                                                                                                                                                       ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957596/index.phtml,sina,
2017-10-25,东莞证券  ,600487,亨通光电 ,推荐亨通光电2017年三季度业绩预告点评:第三季度环比仍延续高增态势                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957596/index.phtml,sina,
2017-10-25,中银国际  ,002434,万里扬  ,"推荐万里扬:业绩符合预期,新产品新客户是未来增长动力"                                                                                                                                                                                                                                                                                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957592/index.phtml,sina,
2017-10-25,中银国际  ,002434,万里扬  ,"推荐万里扬:业绩符合预期,新产品新客户是未来增长动力"                                                                                                                                                                                                                                                                                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957592/index.phtml,sina,
2017-10-25,东北证券  ,000826,启迪桑德 ,"推荐启迪桑德:业绩稳定增长,打造环保综合服务商"                                                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957586/index.phtml,sina,
2017-10-25,东北证券  ,000826,启迪桑德 ,"推荐启迪桑德:业绩稳定增长,打造环保综合服务商"                                                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957586/index.phtml,sina,
2017-10-25,太平洋证券 ,002597,金禾实业 ,"推荐金禾实业:食品添加剂龙头地位巩固,业绩持续高增长"                                                                                                                                                                                                                                                                                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957573/index.phtml,sina,
2017-10-25,太平洋证券 ,002597,金禾实业 ,"推荐金禾实业:食品添加剂龙头地位巩固,业绩持续高增长"                                                                                                                                                                                                                                                                                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957573/index.phtml,sina,
2017-10-25,东吴证券  ,002341,新纶科技 ,"推荐新纶科技:常州一期项目助推三季度高增长,收购千洪电子打通产业链上下游"                                                                                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957565/index.phtml,sina,
2017-10-25,东吴证券  ,002341,新纶科技 ,"推荐新纶科技:常州一期项目助推三季度高增长,收购千洪电子打通产业链上下游"                                                                                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957565/index.phtml,sina,
2017-10-25,东北证券  ,002479,富春环保 ,"推荐富春环保:内生增长叠加外延并购,业绩增长符合预期"                                                                                                                                                                                                                                                                                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957560/index.phtml,sina,
2017-10-25,东北证券  ,002479,富春环保 ,"推荐富春环保:内生增长叠加外延并购,业绩增长符合预期"                                                                                                                                                                                                                                                                                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957560/index.phtml,sina,
2017-10-25,华金证券  ,002156,通富微电 ,"个股方面我们维持上周推荐,半导体方面继续兰注兰注封测厂商华天科技(002185)和通富微电(002156),设计厂商东软载波(300183)"                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957558/index.phtml,sina,
2017-10-25,华金证券  ,002185,华天科技 ,"个股方面我们维持上周推荐,半导体方面继续兰注兰注封测厂商华天科技(002185)和通富微电(002156),设计厂商东软载波(300183)"                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957558/index.phtml,sina,
2017-10-25,华金证券  ,300183,东软载波 ,"个股方面我们维持上周推荐,半导体方面继续兰注兰注封测厂商华天科技(002185)和通富微电(002156),设计厂商东软载波(300183)"                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957558/index.phtml,sina,
2017-10-25,华金证券  ,002241,歌尔股份 ,"智能终端产业链建议保持对于声学部件及电子制造厂商歌尔股份(002241)的推荐,以及金属机壳以及金属中框产业龙头长盈精密(300115)未极成长预期"                                                                                                                                                                                                                                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957558/index.phtml,sina,
2017-10-25,华金证券  ,300115,长盈精密 ,"智能终端产业链建议保持对于声学部件及电子制造厂商歌尔股份(002241)的推荐,以及金属机壳以及金属中框产业龙头长盈精密(300115)未极成长预期"                                                                                                                                                                                                                                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957558/index.phtml,sina,
2017-10-25,国海证券  ,000830,鲁西化工 ,"推荐鲁西化工三季报点评:园区化发展优势凸显,产品盈利可观,业绩超预期"                                                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957554/index.phtml,sina,
2017-10-25,国海证券  ,000830,鲁西化工 ,"推荐鲁西化工三季报点评:园区化发展优势凸显,产品盈利可观,业绩超预期"                                                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957554/index.phtml,sina,
2017-10-25,中银国际  ,600887,伊利股份 ,"上周食品饮料上涨1.7%,跑赢沪深300指数1.5pct,其中乳制品(4.6%)领涨,主要由于我们重点推荐的伊利股份上涨5.7%,具体逻辑可参考中银团队10月17日伊利跟踪报告《消费升级、成本温涨、格局改善,18年利润高弹性可期》"                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957550/index.phtml,sina,
2017-10-25,中银国际  ,600887,伊利股份 ,"上周食品饮料上涨1.7%,跑赢沪深300指数1.5pct,其中乳制品(4.6%)领涨,主要由于我们重点推荐的伊利股份上涨5.7%,具体逻辑可参考中银团队10月17日伊利跟踪报告《消费升级、成本温涨、格局改善,18年利润高弹性可期》"                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957550/index.phtml,sina,
2017-10-25,中银国际  ,600519,贵州茅台 ,"消费习惯改变带来产品结构出现跳跃式升级,营销模式变化支撑品牌白酒全国扩张,预计以上市公司为主体的品牌白酒17-18年收入增20%以上,重点推荐山西汾酒、贵州茅台、五粮液"                                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957550/index.phtml,sina,
2017-10-25,中银国际  ,600809,山西汾酒 ,"消费习惯改变带来产品结构出现跳跃式升级,营销模式变化支撑品牌白酒全国扩张,预计以上市公司为主体的品牌白酒17-18年收入增20%以上,重点推荐山西汾酒、贵州茅台、五粮液"                                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957550/index.phtml,sina,
2017-10-25,中银国际  ,000858,五粮液  ,"消费习惯改变带来产品结构出现跳跃式升级,营销模式变化支撑品牌白酒全国扩张,预计以上市公司为主体的品牌白酒17-18年收入增20%以上,重点推荐山西汾酒、贵州茅台、五粮液"                                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957550/index.phtml,sina,
2017-10-25,中银国际  ,600298,安琪酵母 ,"(3)食品:伊利股份(17%、31%)、双汇发展(0%、14%)、安琪酵母(18%、46%)、中炬高新(20%、32%)
    乳制品和调味品优势企业18年向上弹性高,继续推荐伊利股份和中炬高新"                                                                                                                                                                                                                                                                                       ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957550/index.phtml,sina,
2017-10-25,中银国际  ,600872,中炬高新 ,"(3)食品:伊利股份(17%、31%)、双汇发展(0%、14%)、安琪酵母(18%、46%)、中炬高新(20%、32%)
    乳制品和调味品优势企业18年向上弹性高,继续推荐伊利股份和中炬高新"                                                                                                                                                                                                                                                                                       ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957550/index.phtml,sina,
2017-10-25,中银国际  ,600887,伊利股份 ,"(3)食品:伊利股份(17%、31%)、双汇发展(0%、14%)、安琪酵母(18%、46%)、中炬高新(20%、32%)
    乳制品和调味品优势企业18年向上弹性高,继续推荐伊利股份和中炬高新"                                                                                                                                                                                                                                                                                       ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957550/index.phtml,sina,
2017-10-25,中银国际  ,000895,双汇发展 ,"(3)食品:伊利股份(17%、31%)、双汇发展(0%、14%)、安琪酵母(18%、46%)、中炬高新(20%、32%)
    乳制品和调味品优势企业18年向上弹性高,继续推荐伊利股份和中炬高新"                                                                                                                                                                                                                                                                                       ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957550/index.phtml,sina,
2017-10-25,中银国际  ,600298,安琪酵母 ,"(3)食品:伊利股份(17%、31%)、双汇发展(0%、14%)、安琪酵母(18%、46%)、中炬高新(20%、32%)
    乳制品和调味品优势企业18年向上弹性高,继续推荐伊利股份和中炬高新"                                                                                                                                                                                                                                                                                       ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957550/index.phtml,sina,
2017-10-25,中银国际  ,600872,中炬高新 ,"(3)食品:伊利股份(17%、31%)、双汇发展(0%、14%)、安琪酵母(18%、46%)、中炬高新(20%、32%)
    乳制品和调味品优势企业18年向上弹性高,继续推荐伊利股份和中炬高新"                                                                                                                                                                                                                                                                                       ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957550/index.phtml,sina,
2017-10-25,中银国际  ,600887,伊利股份 ,"(3)食品:伊利股份(17%、31%)、双汇发展(0%、14%)、安琪酵母(18%、46%)、中炬高新(20%、32%)
    乳制品和调味品优势企业18年向上弹性高,继续推荐伊利股份和中炬高新"                                                                                                                                                                                                                                                                                       ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957550/index.phtml,sina,
2017-10-25,中银国际  ,000895,双汇发展 ,"(3)食品:伊利股份(17%、31%)、双汇发展(0%、14%)、安琪酵母(18%、46%)、中炬高新(20%、32%)
    乳制品和调味品优势企业18年向上弹性高,继续推荐伊利股份和中炬高新"                                                                                                                                                                                                                                                                                       ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957550/index.phtml,sina,
2017-10-25,中银国际  ,600519,贵州茅台 ,"
    茅台价格、汾酒数据传递正能量,白酒3季报无忧,消费习惯和营销模式改变,可推动品牌白酒17-18年收入增20%以上,继续推荐山西汾酒、贵州茅台、五粮液"                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957550/index.phtml,sina,
2017-10-25,中银国际  ,600809,山西汾酒 ,"
    茅台价格、汾酒数据传递正能量,白酒3季报无忧,消费习惯和营销模式改变,可推动品牌白酒17-18年收入增20%以上,继续推荐山西汾酒、贵州茅台、五粮液"                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957550/index.phtml,sina,
2017-10-25,中银国际  ,000858,五粮液  ,"
    茅台价格、汾酒数据传递正能量,白酒3季报无忧,消费习惯和营销模式改变,可推动品牌白酒17-18年收入增20%以上,继续推荐山西汾酒、贵州茅台、五粮液"                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957550/index.phtml,sina,
2017-10-25,东北证券  ,600060,海信电器 ,"推荐海信电器:单季营收增速继续改善,盈利或将好转"                                                                                                                                                                                                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957545/index.phtml,sina,
2017-10-25,东北证券  ,000671,阳光城  ,"碧桂园前高管朱荣斌、吴建斌加盟公司,管理团队调整和营运模式的改进有序推进,有望将碧桂园的合伙人制度等成功经验融入阳光城,同时实现杠杆控制和规模快速突破,进一步提高公司的运营能力和竞争力"                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957536/index.phtml,sina,
2017-10-25,东北证券  ,000671,阳光城  ,"推荐阳光城:营收大幅增长,迎来业绩兑现"                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957536/index.phtml,sina,
2017-10-25,东北证券  ,000671,阳光城  ,"推荐阳光城:营收大幅增长,迎来业绩兑现"                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957536/index.phtml,sina,
2017-10-25,中泰证券  ,600196,复星医药 ,"本周贝达药业上涨10.70%,复星医药涨幅7.58%,创新药逐步走出趋势"                                                                                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957532/index.phtml,sina,
2017-10-25,中泰证券  ,300558,贝达药业 ,"本周贝达药业上涨10.70%,复星医药涨幅7.58%,创新药逐步走出趋势"                                                                                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957532/index.phtml,sina,
2017-10-25,中泰证券  ,600056,中国医药 ,"继续三条主线的判断:1)创新药大趋势开启,重点推荐复星医药、恒瑞医药,关注泰格医药;2)高品质仿制药3年结构性机会,重点推荐中国医药、华东医药、恩华药业、仙琚制药;3)子行业龙头公司,基本面兑现的成长股在估值消化后,将迎来表现,重点推荐安图生物、迪安诊断、国药一致,关注泰格医药、爱尔眼科、乐普医疗、鱼跃医疗等"                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957532/index.phtml,sina,
2017-10-25,中泰证券  ,600196,复星医药 ,"继续三条主线的判断:1)创新药大趋势开启,重点推荐复星医药、恒瑞医药,关注泰格医药;2)高品质仿制药3年结构性机会,重点推荐中国医药、华东医药、恩华药业、仙琚制药;3)子行业龙头公司,基本面兑现的成长股在估值消化后,将迎来表现,重点推荐安图生物、迪安诊断、国药一致,关注泰格医药、爱尔眼科、乐普医疗、鱼跃医疗等"                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957532/index.phtml,sina,
2017-10-25,中泰证券  ,600276,恒瑞医药 ,"继续三条主线的判断:1)创新药大趋势开启,重点推荐复星医药、恒瑞医药,关注泰格医药;2)高品质仿制药3年结构性机会,重点推荐中国医药、华东医药、恩华药业、仙琚制药;3)子行业龙头公司,基本面兑现的成长股在估值消化后,将迎来表现,重点推荐安图生物、迪安诊断、国药一致,关注泰格医药、爱尔眼科、乐普医疗、鱼跃医疗等"                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957532/index.phtml,sina,
2017-10-25,中泰证券  ,603658,安图生物 ,"继续三条主线的判断:1)创新药大趋势开启,重点推荐复星医药、恒瑞医药,关注泰格医药;2)高品质仿制药3年结构性机会,重点推荐中国医药、华东医药、恩华药业、仙琚制药;3)子行业龙头公司,基本面兑现的成长股在估值消化后,将迎来表现,重点推荐安图生物、迪安诊断、国药一致,关注泰格医药、爱尔眼科、乐普医疗、鱼跃医疗等"                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957532/index.phtml,sina,
2017-10-25,中泰证券  ,000028,国药一致 ,"继续三条主线的判断:1)创新药大趋势开启,重点推荐复星医药、恒瑞医药,关注泰格医药;2)高品质仿制药3年结构性机会,重点推荐中国医药、华东医药、恩华药业、仙琚制药;3)子行业龙头公司,基本面兑现的成长股在估值消化后,将迎来表现,重点推荐安图生物、迪安诊断、国药一致,关注泰格医药、爱尔眼科、乐普医疗、鱼跃医疗等"                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957532/index.phtml,sina,
2017-10-25,中泰证券  ,000963,华东医药 ,"继续三条主线的判断:1)创新药大趋势开启,重点推荐复星医药、恒瑞医药,关注泰格医药;2)高品质仿制药3年结构性机会,重点推荐中国医药、华东医药、恩华药业、仙琚制药;3)子行业龙头公司,基本面兑现的成长股在估值消化后,将迎来表现,重点推荐安图生物、迪安诊断、国药一致,关注泰格医药、爱尔眼科、乐普医疗、鱼跃医疗等"                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957532/index.phtml,sina,
2017-10-25,中泰证券  ,002223,鱼跃医疗 ,"继续三条主线的判断:1)创新药大趋势开启,重点推荐复星医药、恒瑞医药,关注泰格医药;2)高品质仿制药3年结构性机会,重点推荐中国医药、华东医药、恩华药业、仙琚制药;3)子行业龙头公司,基本面兑现的成长股在估值消化后,将迎来表现,重点推荐安图生物、迪安诊断、国药一致,关注泰格医药、爱尔眼科、乐普医疗、鱼跃医疗等"                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957532/index.phtml,sina,
2017-10-25,中泰证券  ,002262,恩华药业 ,"继续三条主线的判断:1)创新药大趋势开启,重点推荐复星医药、恒瑞医药,关注泰格医药;2)高品质仿制药3年结构性机会,重点推荐中国医药、华东医药、恩华药业、仙琚制药;3)子行业龙头公司,基本面兑现的成长股在估值消化后,将迎来表现,重点推荐安图生物、迪安诊断、国药一致,关注泰格医药、爱尔眼科、乐普医疗、鱼跃医疗等"                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957532/index.phtml,sina,
2017-10-25,中泰证券  ,002332,仙琚制药 ,"继续三条主线的判断:1)创新药大趋势开启,重点推荐复星医药、恒瑞医药,关注泰格医药;2)高品质仿制药3年结构性机会,重点推荐中国医药、华东医药、恩华药业、仙琚制药;3)子行业龙头公司,基本面兑现的成长股在估值消化后,将迎来表现,重点推荐安图生物、迪安诊断、国药一致,关注泰格医药、爱尔眼科、乐普医疗、鱼跃医疗等"                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957532/index.phtml,sina,
2017-10-25,中泰证券  ,300003,乐普医疗 ,"继续三条主线的判断:1)创新药大趋势开启,重点推荐复星医药、恒瑞医药,关注泰格医药;2)高品质仿制药3年结构性机会,重点推荐中国医药、华东医药、恩华药业、仙琚制药;3)子行业龙头公司,基本面兑现的成长股在估值消化后,将迎来表现,重点推荐安图生物、迪安诊断、国药一致,关注泰格医药、爱尔眼科、乐普医疗、鱼跃医疗等"                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3957532/index.phtml,sina,
