2017-11-16,中国民生银行股份,600016,民生银行 ,推荐中国民生银行每日人民币中间价预测                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986836/index.phtml,sina,
2017-11-16,光大证券    ,600048,保利地产 ,"
    上调行业评级至“增持”,推荐保利(600048)和蓝光发展(600466)
    我们认为目前地产板块经过长期磨底后估值低廉,长期滞涨,抛压较轻,边际约束效应临近极限,上调行业评级至“增持”"                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986584/index.phtml,sina,
2017-11-16,光大证券    ,600466,蓝光发展 ,"
    上调行业评级至“增持”,推荐保利(600048)和蓝光发展(600466)
    我们认为目前地产板块经过长期磨底后估值低廉,长期滞涨,抛压较轻,边际约束效应临近极限,上调行业评级至“增持”"                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986584/index.phtml,sina,
2017-11-16,光大证券    ,600048,保利地产 ,"
    上调行业评级至“增持”,推荐保利(600048)和蓝光发展(600466)
    我们认为目前地产板块经过长期磨底后估值低廉,长期滞涨,抛压较轻,边际约束效应临近极限,上调行业评级至“增持”"                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986584/index.phtml,sina,
2017-11-16,光大证券    ,600466,蓝光发展 ,"
    上调行业评级至“增持”,推荐保利(600048)和蓝光发展(600466)
    我们认为目前地产板块经过长期磨底后估值低廉,长期滞涨,抛压较轻,边际约束效应临近极限,上调行业评级至“增持”"                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986584/index.phtml,sina,
2017-11-16,川财证券    ,002009,天奇股份 ,"
    公司要闻
    天奇股份(002009):公司于2017年11月15日收到公司实际控制人黄伟兴先生的通知,其通过“云南信托-招信智赢19号集合资金信托计划”及其控股公司无锡天奇投资控股有限公司,于2017年11月9日至15日在深圳证券交易所证券交易统以集中竞价的方式增持了公司股份,累计增持已达403.73万股"                                                                                                                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986585/index.phtml,sina,
2017-11-16,川财证券    ,600499,科达洁能 ,"川财观点
    今日机械板块表现严重分化,截至收盘,共计95家上涨;有5家公司涨停,分别是英维克、江南嘉捷、海川智能、长盛轴承和佳力图;有5家公司跌停,分别是先导智能、宇环数控、科达洁能、岱勒新材和融捷股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986585/index.phtml,sina,
2017-11-16,川财证券    ,601313,江南嘉捷 ,"川财观点
    今日机械板块表现严重分化,截至收盘,共计95家上涨;有5家公司涨停,分别是英维克、江南嘉捷、海川智能、长盛轴承和佳力图;有5家公司跌停,分别是先导智能、宇环数控、科达洁能、岱勒新材和融捷股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986585/index.phtml,sina,
2017-11-16,川财证券    ,603912,佳力图  ,"川财观点
    今日机械板块表现严重分化,截至收盘,共计95家上涨;有5家公司涨停,分别是英维克、江南嘉捷、海川智能、长盛轴承和佳力图;有5家公司跌停,分别是先导智能、宇环数控、科达洁能、岱勒新材和融捷股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986585/index.phtml,sina,
2017-11-16,川财证券    ,002192,融捷股份 ,"川财观点
    今日机械板块表现严重分化,截至收盘,共计95家上涨;有5家公司涨停,分别是英维克、江南嘉捷、海川智能、长盛轴承和佳力图;有5家公司跌停,分别是先导智能、宇环数控、科达洁能、岱勒新材和融捷股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986585/index.phtml,sina,
2017-11-16,川财证券    ,002837,英维克  ,"川财观点
    今日机械板块表现严重分化,截至收盘,共计95家上涨;有5家公司涨停,分别是英维克、江南嘉捷、海川智能、长盛轴承和佳力图;有5家公司跌停,分别是先导智能、宇环数控、科达洁能、岱勒新材和融捷股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986585/index.phtml,sina,
2017-11-16,川财证券    ,002903,宇环数控 ,"川财观点
    今日机械板块表现严重分化,截至收盘,共计95家上涨;有5家公司涨停,分别是英维克、江南嘉捷、海川智能、长盛轴承和佳力图;有5家公司跌停,分别是先导智能、宇环数控、科达洁能、岱勒新材和融捷股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986585/index.phtml,sina,
2017-11-16,川财证券    ,300450,先导智能 ,"川财观点
    今日机械板块表现严重分化,截至收盘,共计95家上涨;有5家公司涨停,分别是英维克、江南嘉捷、海川智能、长盛轴承和佳力图;有5家公司跌停,分别是先导智能、宇环数控、科达洁能、岱勒新材和融捷股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986585/index.phtml,sina,
2017-11-16,川财证券    ,300700,岱勒新材 ,"川财观点
    今日机械板块表现严重分化,截至收盘,共计95家上涨;有5家公司涨停,分别是英维克、江南嘉捷、海川智能、长盛轴承和佳力图;有5家公司跌停,分别是先导智能、宇环数控、科达洁能、岱勒新材和融捷股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986585/index.phtml,sina,
2017-11-16,川财证券    ,300718,长盛轴承 ,"川财观点
    今日机械板块表现严重分化,截至收盘,共计95家上涨;有5家公司涨停,分别是英维克、江南嘉捷、海川智能、长盛轴承和佳力图;有5家公司跌停,分别是先导智能、宇环数控、科达洁能、岱勒新材和融捷股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986585/index.phtml,sina,
2017-11-16,川财证券    ,300720,海川智能 ,"川财观点
    今日机械板块表现严重分化,截至收盘,共计95家上涨;有5家公司涨停,分别是英维克、江南嘉捷、海川智能、长盛轴承和佳力图;有5家公司跌停,分别是先导智能、宇环数控、科达洁能、岱勒新材和融捷股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986585/index.phtml,sina,
2017-11-16,国元证券    ,002301,齐心集团 ,"推荐齐心集团2017年公司点评:业务发展依然强劲,延期彰显信心"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986578/index.phtml,sina,
2017-11-16,国元证券    ,300353,东土科技 ,"推荐东土科技2017年公司调研报告:布局工业互联网,迎来快速发展期"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986530/index.phtml,sina,
2017-11-16,西南证券    ,601607,上海医药 ,"推荐上海医药:拟收购康德乐,跻身全国第二大流通商"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986525/index.phtml,sina,
2017-11-16,国元证券    ,000802,北京文化 ,推荐北京文化:公司调研报告                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986523/index.phtml,sina,
2017-11-16,国泰君安    ,600867,通化东宝 ,"推荐通化东宝:利拉鲁肽临床申请获受理,持续打造糖尿病领域龙头"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986517/index.phtml,sina,
2017-11-16,国金证券    ,603737,三棵树  ,"短期来看,外资品牌仍处于领先地位,但国内本土品牌正融合本土特色及抓住区域内地产快速发展的时机,异军突起,其中2016年三棵树建筑涂料营收规模分别同比增长40.98%,远超行业增速(5.61%)及龙头立邦增速(11%)"                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986511/index.phtml,sina,
2017-11-16,国金证券    ,603737,三棵树  ,"短期来看,外资品牌仍处于领先地位,但国内本土品牌正融合本土特色及抓住区域内地产快速发展的时机,异军突起,其中2016年三棵树建筑涂料营收规模分别同比增长40.98%,远超行业增速(5.61%)及龙头立邦增速(11%)"                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986511/index.phtml,sina,
2017-11-16,国金证券    ,603737,三棵树  ,"推荐三棵树:国内建筑涂料品牌龙头,打开未来成长空间"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986511/index.phtml,sina,
2017-11-16,国信证券    ,601607,上海医药 ,"推荐上海医药:收购康德乐中国,行业排名跃居第二"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986508/index.phtml,sina,
2017-11-16,西南证券    ,300406,九强生物 ,"推荐九强生物:大宗引进战投,公司正面临积极变化"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986492/index.phtml,sina,
2017-11-16,安信证券    ,002366,台海核电 ,"推荐台海核电:定增方案发布,核电设备龙头进一步夯实制造能力"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986472/index.phtml,sina,
2017-11-16,国元证券    ,300251,光线传媒 ,推荐光线传媒:公司调研报告                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986464/index.phtml,sina,
2017-11-16,国信证券    ,002044,美年健康 ,"1、国信医药团队10月31日外发了美年健康深度报告《看得见的蓝海》,在报告中我们阐述了美年健康作为全国专业体检领域龙头,正处于高速增长阶段,在一二线城市多种方式提高盈利能力并布局周边空白市场,在三四线城市有广阔空间,渠道下沉快速盈利,并且商业模式和精细化管理也为行业筑造一定壁垒"                                                                                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986454/index.phtml,sina,
2017-11-16,国信证券    ,002044,美年健康 ,"推荐美年健康:员工持股计划提振市场信心,保障三年千店计划完成"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986454/index.phtml,sina,
2017-11-16,国金证券    ,601607,上海医药 ,"推荐上海医药:收购康德乐中国,战略意义远大于短期利润"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986445/index.phtml,sina,
2017-11-16,中信建投    ,603161,科华控股 ,"推荐新股研究(第149期):科华控股,涡轮增压器关键零部件生产高新技术企业"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986431/index.phtml,sina,
2017-11-16,中信建投    ,600845,宝信软件 ,"推荐宝信软件:钢铁信息化复苏,IDC业务稳步增长"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986422/index.phtml,sina,
2017-11-16,中信建投    ,600845,宝信软件 ,"推荐宝信软件:钢铁信息化复苏,IDC业务稳步增长"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986422/index.phtml,sina,
2017-11-16,联讯证券    ,000016,深康佳A ,"个股方面,上周上涨前三的公司有深康佳A(21.37%)、TCL集团(16.36%)和星帅尔(14.30%)"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986420/index.phtml,sina,
2017-11-16,联讯证券    ,000100,TCL集团,"个股方面,上周上涨前三的公司有深康佳A(21.37%)、TCL集团(16.36%)和星帅尔(14.30%)"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986420/index.phtml,sina,
2017-11-16,联讯证券    ,002860,星帅尔  ,"个股方面,上周上涨前三的公司有深康佳A(21.37%)、TCL集团(16.36%)和星帅尔(14.30%)"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986420/index.phtml,sina,
2017-11-16,联讯证券    ,600060,海信电器 ,"
    四、投资建议  优先推荐空调补库存相关白电龙头:格力电器、美的集团、青岛海尔;推荐四季度迎来销售旺季的厨电、小家电龙头:老板电器、九阳股份、苏泊尔;推荐行业销售回暖,盈利能修复预期强的黑电龙头:海信电器"                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986420/index.phtml,sina,
2017-11-16,联讯证券    ,600690,青岛海尔 ,"
    四、投资建议  优先推荐空调补库存相关白电龙头:格力电器、美的集团、青岛海尔;推荐四季度迎来销售旺季的厨电、小家电龙头:老板电器、九阳股份、苏泊尔;推荐行业销售回暖,盈利能修复预期强的黑电龙头:海信电器"                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986420/index.phtml,sina,
2017-11-16,联讯证券    ,000333,美的集团 ,"
    四、投资建议  优先推荐空调补库存相关白电龙头:格力电器、美的集团、青岛海尔;推荐四季度迎来销售旺季的厨电、小家电龙头:老板电器、九阳股份、苏泊尔;推荐行业销售回暖,盈利能修复预期强的黑电龙头:海信电器"                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986420/index.phtml,sina,
2017-11-16,联讯证券    ,000651,格力电器 ,"
    四、投资建议  优先推荐空调补库存相关白电龙头:格力电器、美的集团、青岛海尔;推荐四季度迎来销售旺季的厨电、小家电龙头:老板电器、九阳股份、苏泊尔;推荐行业销售回暖,盈利能修复预期强的黑电龙头:海信电器"                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986420/index.phtml,sina,
2017-11-16,联讯证券    ,002032,苏泊尔  ,"
    四、投资建议  优先推荐空调补库存相关白电龙头:格力电器、美的集团、青岛海尔;推荐四季度迎来销售旺季的厨电、小家电龙头:老板电器、九阳股份、苏泊尔;推荐行业销售回暖,盈利能修复预期强的黑电龙头:海信电器"                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986420/index.phtml,sina,
2017-11-16,联讯证券    ,002242,九阳股份 ,"
    四、投资建议  优先推荐空调补库存相关白电龙头:格力电器、美的集团、青岛海尔;推荐四季度迎来销售旺季的厨电、小家电龙头:老板电器、九阳股份、苏泊尔;推荐行业销售回暖,盈利能修复预期强的黑电龙头:海信电器"                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986420/index.phtml,sina,
2017-11-16,联讯证券    ,002508,老板电器 ,"
    四、投资建议  优先推荐空调补库存相关白电龙头:格力电器、美的集团、青岛海尔;推荐四季度迎来销售旺季的厨电、小家电龙头:老板电器、九阳股份、苏泊尔;推荐行业销售回暖,盈利能修复预期强的黑电龙头:海信电器"                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986420/index.phtml,sina,
2017-11-16,国海证券    ,002191,劲嘉股份 ,"推荐劲嘉股份调研简报:烟标市场企稳回升,持续推进大包装和大健康战略"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3986394/index.phtml,sina,
