2018-01-25,海通证券,600104,上汽集团,上汽集团(600104)2017业绩预增+7％，看好龙头持续扩张、份额提升-180123,webcache\20180125\webcache-20180302224658.html,51pdf,
2018-01-25,中泰证券,300349,金卡智能,金卡智能（300349）与银鹏燃气、四川电信签署战略合作协议；引领NB-IoT商业化应用-180124,webcache\20180125\webcache-20180302224700.html,51pdf,
2018-01-25,中泰证券,600068,葛洲坝,葛洲坝（600068）17年业绩预告超预期，低估值极具吸引力-180124,webcache\20180125\webcache-20180302224700.html,51pdf,
2018-01-25,浙商证券,300128,锦富技术,锦富技术(300128)公告点评：锦襜突骑渡江初，续飞速-180124,webcache\20180125\webcache-20180302224700.html,51pdf,
2018-01-25,浙商证券,600875,东方电气,东方电气(600875)2017年业绩预告点评：17年扭亏符合预期，期待核电业绩释放-180124,webcache\20180125\webcache-20180302224700.html,51pdf,
2018-01-25,中信建投,600779,水井坊,水井坊（600779）整体业绩符合预期，未决诉讼影响利润-180125,webcache\20180125\webcache-20180302224700.html,51pdf,
2018-01-25,中信建投,300009,安科生物,安科生物（300009）收购VEGF在研产品，生物创新药持续布局-180125,webcache\20180125\webcache-20180302224703.html,51pdf,
2018-01-25,华金证券,600068,葛洲坝,葛洲坝(600068)全年业绩大幅超过市场预期，坚定看好公司发展-180125,webcache\20180125\webcache-20180302224703.html,51pdf,
2018-01-25,财富证券,300685,艾德生物,艾德生物(300685)动态点评：人类EGFR突变基因检测试剂盒获批，公司液体活检产品再添新星-180125,webcache\20180125\webcache-20180302224703.html,51pdf,
2018-01-25,财富证券,601155,新城控股,新城控股(601155)动态点评：业绩、销售、拿地、开工跑出加速度，后续发力弹药充足-180125,webcache\20180125\webcache-20180302224703.html,51pdf,
2018-01-25,财富证券,002236,大华股份,大华股份(002236)动态点评：业绩符合预期，AI赋能安防解决方案-180125,webcache\20180125\webcache-20180302224703.html,51pdf,
2018-01-25,财富证券,000786,北新建材,北新建材(000786)动态点评：四季度业绩表现靓丽，调增盈利预期-180125,webcache\20180125\webcache-20180302224703.html,51pdf,
2018-01-25,申万宏源,600068,葛洲坝,葛洲坝(600068)环保+运营业务布局取得成效，17年归母净利润同比大幅增长超过25%-180125,webcache\20180125\webcache-20180302224703.html,51pdf,
2018-01-25,申万宏源,603019,中科曙光,中科曙光(603019)继续看好中科曙光，预计长期逻辑持续兑现-180125,webcache\20180125\webcache-20180302224703.html,51pdf,
2018-01-25,中信证券,300388,国祯环保,"国祯环保(300388)年度业绩预告点评：业绩符合预期,三重动力助成长-180125",webcache\20180125\webcache-20180302224703.html,51pdf,
2018-01-25,联讯证券,300251,光线传媒,光线传媒（300251）再次触及目标价，跑步进入收获期-180125,webcache\20180125\webcache-20180302224703.html,51pdf,
2018-01-25,联讯证券,000786,北新建材,北新建材（000786）行业高景气叠加产能释放周期，有望迎戴维斯双击-180125,webcache\20180125\webcache-20180302224703.html,51pdf,
2018-01-25,长城证券,600050,中国联通,中国联通（600050）董事会名单出炉，民营董事拥有实质话语权-180123,webcache\20180125\webcache-20180302224703.html,51pdf,
2018-01-25,中信建投,002078,太阳纸业,太阳纸业（002078）新增量，新增长，持续推荐-180125,webcache\20180125\webcache-20180302224703.html,51pdf,
2018-01-25,中金公司,600273,嘉化能源,嘉化能源(600273)重组预案出炉-180125,webcache\20180125\webcache-20180302224703.html,51pdf,
2018-01-25,中信建投,600971,恒源煤电,恒源煤电（600971）全年业绩同比大增，Q4因资产减值损失环比表现较弱-180125,webcache\20180125\webcache-20180302224703.html,51pdf,
2018-01-25,安信证券,600971,恒源煤电,恒源煤电(600971)2017年全年预增，看好公司估值修复-180125,webcache\20180125\webcache-20180302224703.html,51pdf,
2018-01-25,天风证券,002717,岭南园林,岭南园林(002717)持续深化双主业模式，靓丽订单促公司高成长-180125,webcache\20180125\webcache-20180302224703.html,51pdf,
2018-01-25,天风证券,300450,先导智能,先导智能(300450)业绩增长符合预期，龙头产业链提供长期成长机会-180125,webcache\20180125\webcache-20180302224703.html,51pdf,
2018-01-25,华泰证券,001979,招商蛇口,招商蛇口(001979)储备丰富激励完备，开启加速元年-180125,webcache\20180125\webcache-20180302224703.html,51pdf,
2018-01-25,华泰证券,002707,众信旅游,众信旅游(002707)出国游向上拐点，龙头恢复高成长-180125,webcache\20180125\webcache-20180302224703.html,51pdf,
2018-01-25,中信建投,600623,华谊集团,华谊集团（600623）甲醇、醋酸价格上涨，盈利能力大幅提升-180125,webcache\20180125\webcache-20180302224707.html,51pdf,
2018-01-25,招商证券,002314,南山控股,南山控股（002314）吸收合并深基地顺利过会、当前股价隐含近30%折价-180125,webcache\20180125\webcache-20180302224707.html,51pdf,
2018-01-25,财通证券,600633,浙数文化,浙数文化（600633）全年业绩符合预期，数娱业务增长可期-180124,webcache\20180125\webcache-20180302224707.html,51pdf,
2018-01-25,新时代证券,002717,岭南园林,岭南园林（002717）基于园林文旅ppp多元化，改名岭南股份将更上层楼-180123,webcache\20180125\webcache-20180302224707.html,51pdf,
2018-01-25,新时代证券,300197,铁汉生态,铁汉生态（300197）业绩基本符合预期，估值已具吸引-180123,webcache\20180125\webcache-20180302224707.html,51pdf,
2018-01-25,中信建投,300673,佩蒂股份,佩蒂股份（300673）业绩加速增长，狗年继续发力-180124,webcache\20180125\webcache-20180302224707.html,51pdf,
2018-01-25,东吴证券,300450,先导智能,先导智能（300450）年报业绩预告增长70％-100％，国际客户拓展超预期-180125,webcache\20180125\webcache-20180302224707.html,51pdf,
2018-01-25,方正证券,300207,欣旺达,欣旺达（300207）业绩预告稳定增长，电池龙头有望迎来大蜕变-180125,webcache\20180125\webcache-20180302224707.html,51pdf,
2018-01-25,东北证券,600779,水井坊,水井坊（600779）收入符合预期，高增长可持续-180125,webcache\20180125\webcache-20180302224707.html,51pdf,
2018-01-25,东北证券,600298,安琪酵母,安琪酵母（600298）国外经营良好，业绩增长持续稳定-180125,webcache\20180125\webcache-20180302224707.html,51pdf,
2018-01-25,东北证券,603027,千禾味业,千禾味业（603027）经营优化，稳中求胜-180125,webcache\20180125\webcache-20180302224707.html,51pdf,
2018-01-25,东北证券,000932,*ST华菱,ST华菱（000932）湖南优质板材龙头，盈利、效率持续向好-180125,webcache\20180125\webcache-20180302224707.html,51pdf,
2018-01-25,华泰证券,002415,海康威视,海康威视(002415)总经理大额增持显信心，关注行业芯片进展-180125,webcache\20180125\webcache-20180302224707.html,51pdf,
2018-01-25,华泰证券,600068,葛洲坝,葛洲坝(600068)全年业绩超预期，环保潜力可期-180124,webcache\20180125\webcache-20180302224707.html,51pdf,
2018-01-25,华泰证券,600033,福建高速,福建高速(600033)资产结构清晰，低估值高股息-180124,webcache\20180125\webcache-20180302224707.html,51pdf,
2018-01-25,中信证券,600068,葛洲坝,葛洲坝(600068)2017年业绩预增公告点评：全年业绩增长超预期，Q4订单承压-180125,webcache\20180125\webcache-20180302224707.html,51pdf,
2018-01-25,中信证券,603111,康尼机电,康尼机电(603111)投资+消费高景气，业绩成长性明确-180125,webcache\20180125\webcache-20180302224707.html,51pdf,
2018-01-25,华创证券,600452,涪陵电力,涪陵电力（600452）配网节能业绩持续释放，2017年扣非净利预增46.7%-180125,webcache\20180125\webcache-20180302224707.html,51pdf,
2018-01-25,华创证券,002555,三七互娱,三七互娱（002555）《择天记》手游安卓不删档测试开启，助力业绩前行-180125,webcache\20180125\webcache-20180302224707.html,51pdf,
2018-01-25,华创证券,601021,春秋航空,春秋航空(601021)部分董事高管增持公司股份，彰显对行业及公司发展信心，看好行业向上，低成本航空龙头发挥潜力，维持“推荐”评级-180125,webcache\20180125\webcache-20180302224707.html,51pdf,
2018-01-25,中银国际,600875,东方电气,东方电气（600875）预告全年扭亏，经营持续恢复-180125,webcache\20180125\webcache-20180302224708.html,51pdf,
2018-01-25,东兴证券,300017,网宿科技,网宿科技（300017）拥抱行业竞争新常态，直播问答将引爆收入增长-180124,webcache\20180125\webcache-20180302224708.html,51pdf,
2018-01-25,华泰证券,002878,元隆雅图,元隆雅图(002878)快速成长的促销品服务龙头-180124,webcache\20180125\webcache-20180302224708.html,51pdf,
2018-01-25,方正证券,603899,晨光文具,晨光文具（603899）文创巨头的成长之路（1），产品＆渠道升级发力，品牌力全面提升-180124,webcache\20180125\webcache-20180302224708.html,51pdf,
2018-01-25,东北证券,603825,华扬联众,华扬联众（603825）激励计划激发活力，期待高增长-180124,webcache\20180125\webcache-20180302224708.html,51pdf,
2018-01-25,方正证券,300532,今天国际,今天国际（300532）业绩预告符合预期，逐步转型锂电物流自动化-180124,webcache\20180125\webcache-20180302224708.html,51pdf,
2018-01-25,方正证券,000039,中集集团,中集集团（000039）空港业务注入中国消防，业务整合再进一步-180124,webcache\20180125\webcache-20180302224708.html,51pdf,
2018-01-25,东北证券,002632,道明光学,道明光学（002632）传统反光材料利好助力公司爆发式增长-180125,webcache\20180125\webcache-20180302224708.html,51pdf,
2018-01-25,东北证券,600479,千金药业,千金药业（600479）公司业绩超预期，内部改革成效明显-180125,webcache\20180125\webcache-20180302224708.html,51pdf,
2018-01-25,安信证券,600305,恒顺醋业,恒顺醋业(600305)调味品业务稳步改善，关注旺季销售表-180125,webcache\20180125\webcache-20180302224708.html,51pdf,
2018-01-25,安信证券,601899,紫金矿业,紫金矿业(601899)2017年业绩大幅预增，重估潜力大-180124,webcache\20180125\webcache-20180302224708.html,51pdf,
2018-01-25,安信证券,600682,南京新百,南京新百(600682)拟收购Dendreon进军细胞免疫领域，打造国内生物医疗和健康养老龙头企业-180124,webcache\20180125\webcache-20180302224708.html,51pdf,
2018-01-25,安信证券,600479,千金药业,千金药业(600479)业绩预告略超预期，千金经营法式带来经营效率持续提升-180124,webcache\20180125\webcache-20180302224708.html,51pdf,
2018-01-25,安信证券,300673,佩蒂股份,佩蒂股份(300673)海外产能逐步释放，业绩有望高增长！-180124,webcache\20180125\webcache-20180302224708.html,51pdf,
2018-01-25,天风证券,601155,新城控股,新城控股(601155)2017年业绩预告点评：业绩或超预期，增长有质有量，上调盈利预测及目标价-180124,webcache\20180125\webcache-20180302224708.html,51pdf,
2018-01-25,天风证券,300388,国祯环保,国祯环保(300388)17年净利同比增长35%-65%，符合预期，持续推荐！-180124,webcache\20180125\webcache-20180302224708.html,51pdf,
2018-01-25,天风证券,002659,凯文教育,凯文教育(002659)师资硬件高筑墙，口碑管运广积粮，A股学校终称王-180124,webcache\20180125\webcache-20180302224708.html,51pdf,
2018-01-25,天风证券,000513,丽珠集团,丽珠集团(000513)预披露11亿元高派息方案，体现良好经营质量-180124,webcache\20180125\webcache-20180302224708.html,51pdf,
2018-01-25,天风证券,603619,中曼石油,中曼石油(603619)优质的油服供应商，行业复苏有望持续受益-180124,webcache\20180125\webcache-20180302224708.html,51pdf,
2018-01-25,光大证券,603458,勘设股份,勘设股份（603458）订单业绩双高增长，加速发展趋势确立-180125,webcache\20180125\webcache-20180302224708.html,51pdf,
2018-01-25,申万宏源,600036,招商银行,招商银行(600036)基本面最强音，重申板块首选-180124,webcache\20180125\webcache-20180302224709.html,51pdf,
2018-01-25,申万宏源,600197,伊力特,伊力特(600197)新疆第一名酒，改革效果已现，加速增长可期-180124,webcache\20180125\webcache-20180302224709.html,51pdf,
2018-01-25,东兴证券,300537,广信材料,广信材料（300537）业绩预告点评：宏泰助力，广信启航-180125,webcache\20180125\webcache-20180302224709.html,51pdf,
2018-01-25,东吴证券,002013,中航机电,中航机电（002013）航空机电龙头企业，同时受益于行业景气与改革推进-180122,webcache\20180125\webcache-20180302224709.html,51pdf,
2018-01-25,光大证券,600693,东百集团,东百集团（600693）业绩超预期，百货业务有望逐步复苏-180124,webcache\20180125\webcache-20180302224709.html,51pdf,
2018-01-25,光大证券,601116,三江购物,三江购物（601116）业绩低于预期，营收持续下降-180124,webcache\20180125\webcache-20180302224709.html,51pdf,
2018-01-25,光大证券,601933,永辉超市,永辉超市（601933）拟与家乐福开展合作，有望打造超市行业超级舰队-180124,webcache\20180125\webcache-20180302224709.html,51pdf,
2018-01-25,光大证券,600970,中材国际,中材国际（600970）新签订单提速，业绩确定性高-180124,webcache\20180125\webcache-20180302224709.html,51pdf,
2018-01-25,广发证券,601155,新城控股,新城控股（601155）业绩良性增长，再超市场预期-180124,webcache\20180125\webcache-20180302224709.html,51pdf,
2018-01-25,广发证券,600970,中材国际,中材国际（600970）17年新签订单创新高，公司业绩有望加速释放-180124,webcache\20180125\webcache-20180302224709.html,51pdf,
2018-01-25,天风证券,002713,东易日盛,东易日盛(002713)消费属性渐强或推动估值进一步提升-180124,webcache\20180125\webcache-20180302224709.html,51pdf,
2018-01-25,中金公司,002518,科士达,科士达(002518)2018年盈利高增长可期，目前风险收益比较高-180124,webcache\20180125\webcache-20180302224709.html,51pdf,
2018-01-25,中金公司,603338,浙江鼎力,浙江鼎力(603338)海外市场持续发力，国内精选优质客户-180125,webcache\20180125\webcache-20180302224709.html,51pdf,
2018-01-25,中金公司,300124,汇川技术,汇川技术(300124)2018年工控业务高增长有望延续，关注物流车动力总成业务拓展-180124,webcache\20180125\webcache-20180302224709.html,51pdf,
2018-01-25,中金公司,600779,水井坊,水井坊(600779)2018年加速全国扩张和产品结构提升-180125,webcache\20180125\webcache-20180302224709.html,51pdf,
2018-01-25,中金公司,002241,歌尔股份,歌尔股份(002241)苹果HomePod即将上市，Hearables业务值得期待-180124,webcache\20180125\webcache-20180302224709.html,51pdf,
2018-01-25,中金公司,600036,招商银行,招商银行(600036)十年零售耕耘，一朝市场宠爱-180125,webcache\20180125\webcache-20180302224709.html,51pdf,
2018-01-25,中金公司,002236,大华股份,大华股份(002236)2017年业绩符合预期，维持“推荐”-180125,webcache\20180125\webcache-20180302224709.html,51pdf,
2018-01-25,中金公司,600426,华鲁恒升,华鲁恒升(600426)煤头化工品大涨，上调2018年业绩-180125,webcache\20180125\webcache-20180302224709.html,51pdf,
2018-01-25,上海证券,300122,智飞生物,智飞生物（300122）三联苗销售全面恢复，新品助力业绩持续高增长-180125,webcache\20180125\webcache-20180302224710.html,51pdf,
2018-01-25,中金公司,000039,中集集团,中集集团(000039)整合空港业务，打造物流专家-180125,webcache\20180125\webcache-20180302224710.html,51pdf,
2018-01-25,国泰君安,600019,宝钢股份,宝钢股份(600019)研发驱动下的全球新材料高端制造企业-180124,webcache\20180125\webcache-20180302224710.html,51pdf,
2018-01-25,西南证券,600779,水井坊,水井坊（600779）收入和利润持续高增长，业绩符合预期-180125,webcache\20180125\webcache-20180302224710.html,51pdf,
2018-01-25,西南证券,300009,安科生物,安科生物（300009）收购抗VEGF单抗技术，进军百亿市场空间-180125,webcache\20180125\webcache-20180302224710.html,51pdf,
2018-01-25,招商证券,002236,大华股份,大华股份（002236）17年业绩符合预期，18年AI布局助力高成长-180124,webcache\20180125\webcache-20180302224710.html,51pdf,
2018-01-25,招商证券,600068,葛洲坝,葛洲坝（600068）Q4提速，业绩略超预期-180125,webcache\20180125\webcache-20180302224710.html,51pdf,
2018-01-25,招商证券,600479,千金药业,千金药业（600479）费用控制效果明显，业绩略超预期-180124,webcache\20180125\webcache-20180302224710.html,51pdf,
2018-01-25,西南证券,600479,千金药业,千金药业（600479）二线产品维持快速增长，继续加强期间费用控制-180125,webcache\20180125\webcache-20180302224710.html,51pdf,
2018-01-25,东吴证券,600779,水井坊,水井坊（600779）全年收入符合预期，低库存轻装上阵有望迎春节开门红-180124,webcache\20180125\webcache-20180302224710.html,51pdf,
2018-01-25,华安证券,600629,华建集团,华建集团(600629)工程设计龙头，业务扩张看点足-180124,webcache\20180125\webcache-20180302224710.html,51pdf,
2018-01-25,招商证券,600030,中信证券,中信证券（600030）业绩快报点评：业绩完美符合预期，行业龙头当之无愧，首选标的务必超配-180124,webcache\20180125\webcache-20180302224710.html,51pdf,
2018-01-25,东方证券,300406,九强生物,九强生物（300406）回购彰显发展信心，步入快速发展期-180124,webcache\20180125\webcache-20180302224710.html,51pdf,
2018-01-25,上海证券,002267,陕天然气,陕天然气（002267）销气量增长促收入上升，管输费下调致利润下降-180124,webcache\20180125\webcache-20180302224710.html,51pdf,
2018-01-25,上海证券,300415,伊之密,伊之密（300415）业绩预告略超预期，下游持续复苏-180123,webcache\20180125\webcache-20180302224710.html,51pdf,
2018-01-25,东兴证券,601233,桐昆股份,桐昆股份（601233）事件点评：业绩预测超预期，2018年有3个投资看点-180124,webcache\20180125\webcache-20180302224710.html,51pdf,
2018-01-25,太平洋证券,002745,木林森,木林森（002745）业绩符合预期，向世界级LED集团前进-180123,webcache\20180125\webcache-20180302224710.html,51pdf,
2018-01-25,太平洋证券,300474,景嘉微,景嘉微（300474）国家集成电路大基金加持，继续发力军民用GPU、通用芯片-180124,webcache\20180125\webcache-20180302224710.html,51pdf,
2018-01-25,中泰证券,300009,安科生物,安科生物（300009）获得贝伐珠单抗，单抗产品线进一步丰富-180125,webcache\20180125\webcache-20180302224710.html,51pdf,
2018-01-25,东兴证券,300142,沃森生物,沃森生物（300142）事件点评：13价肺炎结合疫苗临床总结报告完成，重磅产品未来销售有望超预期-180122,webcache\20180125\webcache-20180302224710.html,51pdf,
2018-01-25,东兴证券,603337,杰克股份,杰克股份（603337）公司简报：全球缝制机械龙头在路上-180122,webcache\20180125\webcache-20180302224712.html,51pdf,
2018-01-25,东兴证券,300122,智飞生物,智飞生物（300122）事件点评：年报预增略超预期，高增长时代开启-180123,webcache\20180125\webcache-20180302224712.html,51pdf,
2018-01-25,东兴证券,300699,光威复材,光威复材（300699）事件点评：军用碳纤维龙头，型号验收传捷报-180123,webcache\20180125\webcache-20180302224712.html,51pdf,
2018-01-25,东兴证券,002179,中航光电,中航光电（002179）调研简报：开拓高端领域，走向系统集成-180123,webcache\20180125\webcache-20180302224712.html,51pdf,
2018-01-25,东兴证券,300575,中旗股份,中旗股份（300575）深度报告：高成长的农药原药之星-180122,webcache\20180125\webcache-20180302224712.html,51pdf,
2018-01-25,中信建投,600681,百川能源,百川能源（600681）签署正式协议，LNG接收站进入实质推进阶段-180124,webcache\20180125\webcache-20180302224712.html,51pdf,
2018-01-25,平安证券,300009,安科生物,安科生物（300009）收购VEGF单抗临床批件，生物类似药研发管线扩容-180125,webcache\20180125\webcache-20180302224712.html,51pdf,
2018-01-25,平安证券,600779,水井坊,水井坊（600779）4Q17营收符合预期，快速增长仍可期待-180125,webcache\20180125\webcache-20180302224712.html,51pdf,
2018-01-25,平安证券,300388,国祯环保,国祯环保（300388）业绩符合预期，一月订单迎开门红-180125,webcache\20180125\webcache-20180302224712.html,51pdf,
2018-01-25,安信证券,600305,恒顺醋业,恒顺醋业(600305)调味品业务稳步改善，关注旺季销售表-180125,,51pdf,
2018-01-25,安信证券,600971,恒源煤电,恒源煤电(600971)2017年全年预增，看好公司估值修复-180125,,51pdf,
2018-01-25,安信证券,300673,佩蒂股份,佩蒂股份(300673)海外产能逐步释放，业绩有望高增长！-180124,,51pdf,
2018-01-25,安信证券,600479,千金药业,千金药业(600479)业绩预告略超预期，千金经营法式带来经营效率持续提升-180124,,51pdf,
2018-01-25,安信证券,601899,紫金矿业,紫金矿业(601899)2017年业绩大幅预增，重估潜力大-180124,,51pdf,
2018-01-25,财通证券,600584,长电科技,长电科技（600584）收购协同效应显现，封测龙头高速发展-180123,,51pdf,
